iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
0,0,179.318860,37.894500,11.814458,129.609903,154191,27876,0.999997,0.599988,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0,0,0,0,0,1.0,1.0
1,1,84.472711,39.216300,13.274464,31.981948,157052,26331,1.018552,0.566734,0.168546,0.105584,0.1055,0.112169,0.108032,0.110903,0.15002,0.139246,0,0,0,0,0,0,0.06119791666666674,0.7644927536231884
1,0,72.840697,39.216300,13.274464,20.349933,157052,26331,1.018552,0.566734,0.168546,0.105584,0.1055,0.112169,0.108032,0.110903,0.15002,0.139246,0,0,0,0,0,0,0.042229729729729715,0.5231967490687437
1,2,85.607799,39.216300,13.274464,33.117035,157052,26331,1.018552,0.566734,0.168546,0.105584,0.1055,0.112169,0.108032,0.110903,0.15002,0.139246,0,0,0,0,0,0,0.052304964539007126,0.7887640449438202
1,3,85.959231,39.216300,13.274464,33.468467,157052,26331,1.018552,0.566734,0.168546,0.105584,0.1055,0.112169,0.108032,0.110903,0.15002,0.139246,0,0,0,0,0,0,0.003970004411116057,0.7969598262757872
2,3,69.041923,39.508800,13.529035,16.004088,157550,25854,1.021782,0.556467,0.16631600000000002,0.10283900000000001,0.10274200000000001,0.11044700000000002,0.10566700000000001,0.10898400000000001,0.147802,0.15520300000000004,0,0,0,0,0,0,0,0.43312966734555336
2,2,68.901019,39.508800,13.529035,15.863184,157550,25854,1.021782,0.556467,0.16631600000000002,0.10283900000000001,0.10274200000000001,0.11044700000000002,0.10566700000000001,0.10898400000000001,0.147802,0.15520300000000004,0,0,0,0,0,0,0.0355397601066193,0.42989056087551303
2,1,109.788180,39.508800,13.529035,56.750345,157550,25854,1.021782,0.556467,0.16631600000000002,0.10283900000000001,0.10274200000000001,0.11044700000000002,0.10566700000000001,0.10898400000000001,0.147802,0.15520300000000004,0,0,0,0,0,0,0.382051282051282,1.0
2,0,115.439178,39.508800,13.529035,62.401343,157550,25854,1.021782,0.556467,0.16631600000000002,0.10283900000000001,0.10274200000000001,0.11044700000000002,0.10566700000000001,0.10898400000000001,0.147802,0.15520300000000004,0,0,0,0,0,0,0.4997804128238911,1.0
3,0,72.789824,40.037700,13.952199,18.799925,158377,24918,1.027145,0.536322,0.16319499999999998,0.09892699999999997,0.09880899999999997,0.10810699999999997,0.10233899999999997,0.10634199999999998,0.15373499999999998,0.16854599999999997,0,0,0,0,0,0,0.0,0.49137627595916933
3,2,64.276398,40.037700,13.952199,10.286500,158377,24918,1.027145,0.536322,0.16319499999999998,0.09892699999999997,0.09880899999999997,0.10810699999999997,0.10233899999999997,0.10634199999999998,0.15373499999999998,0.16854599999999997,0,0,0,0,0,0,0.030656303972366183,0.3137965097135331
3,1,64.524883,40.037700,13.952199,10.534984,158377,24918,1.027145,0.536322,0.16319499999999998,0.09892699999999997,0.09880899999999997,0.10810699999999997,0.10233899999999997,0.10634199999999998,0.15373499999999998,0.16854599999999997,0,0,0,0,0,0,0,0.3191899710703954
3,3,64.520870,40.037700,13.952199,10.530971,158377,24918,1.027145,0.536322,0.16319499999999998,0.09892699999999997,0.09880899999999997,0.10810699999999997,0.10233899999999997,0.10634199999999998,0.15373499999999998,0.16854599999999997,0,0,0,0,0,0,0,0.31910636878959653
4,2,72.722150,40.266900,14.109538,18.345712,158684,24461,1.029136,0.526485,0.16228087500000002,0.097755875,0.097631875,0.10744687500000001,0.10135787500000001,0.10558387500000001,0.15278487500000001,0.17515787500000002,0,0,0,0,0,0,0.021097046413502074,0.4818089085345121
4,1,67.640249,40.266900,14.109538,13.263811,158684,24461,1.029136,0.526485,0.16228087500000002,0.097755875,0.097631875,0.10744687500000001,0.10135787500000001,0.10558387500000001,0.15278487500000001,0.17515787500000002,0,0,0,0,0,0,0.0008768084173608193,0.37603833865814695
4,3,67.856837,40.266900,14.109538,13.480399,158684,24461,1.029136,0.526485,0.16228087500000002,0.097755875,0.097631875,0.10744687500000001,0.10135787500000001,0.10558387500000001,0.15278487500000001,0.17515787500000002,0,0,0,0,0,0,0.036191296854803934,0.3802356020942408
4,0,66.867932,40.266900,14.109538,12.491494,158684,24461,1.029136,0.526485,0.16228087500000002,0.097755875,0.097631875,0.10744687500000001,0.10135787500000001,0.10558387500000001,0.15278487500000001,0.17515787500000002,0,0,0,0,0,0,0.0008424599831508006,0.35994848679974245
5,3,61.191887,40.546800,14.293678,6.351409,159043,23887,1.031465,0.514131,0.161302125,0.09649112499999998,0.09635912499999999,0.10675112499999999,0.100304125,0.10477812499999999,0.15177112499999998,0.18224312499999998,0,0,0,0,0,0,0,0.23202614379084974
5,0,56.582073,40.546800,14.293678,1.741595,159043,23887,1.031465,0.514131,0.161302125,0.09649112499999998,0.09635912499999999,0.10675112499999999,0.100304125,0.10477812499999999,0.15177112499999998,0.18224312499999998,0,0,0,0,0,0,0,0.13395140664961624
5,1,58.684543,40.546800,14.293678,3.844065,159043,23887,1.031465,0.514131,0.161302125,0.09649112499999998,0.09635912499999999,0.10675112499999999,0.100304125,0.10477812499999999,0.15177112499999998,0.18224312499999998,0,0,0,0,0,0,0.004178854993731607,0.1796445880452342
5,2,61.629526,40.546800,14.293678,6.789048,159043,23887,1.031465,0.514131,0.161302125,0.09649112499999998,0.09635912499999999,0.10675112499999999,0.100304125,0.10477812499999999,0.15177112499999998,0.18224312499999998,0,0,0,0,0,0,0,0.2411461687057309
6,3,60.456635,40.694400,14.385578,5.376657,159222,23574,1.032626,0.507394,0.16084287500000002,0.09589187500000002,0.095755875,0.10642987500000001,0.099807875,0.10440387500000001,0.15128987500000002,0.185577875,0,0,0,0,0,0,0.006799830004249885,0.2116836232359699
6,1,58.387128,40.694400,14.385578,3.307150,159222,23574,1.032626,0.507394,0.16084287500000002,0.09589187500000002,0.095755875,0.10642987500000001,0.099807875,0.10440387500000001,0.15128987500000002,0.185577875,0,0,0,0,0,0,0.0013089005235601414,0.16833279587229932
6,0,58.135643,40.694400,14.385578,3.055664,159222,23574,1.032626,0.507394,0.16084287500000002,0.09589187500000002,0.095755875,0.10642987500000001,0.099807875,0.10440387500000001,0.15128987500000002,0.185577875,0,0,0,0,0,0,0.029487179487179493,0.16279069767441867
6,2,55.750594,40.694400,14.385578,0.670615,159222,23574,1.032626,0.507394,0.16084287500000002,0.09589187500000002,0.095755875,0.10642987500000001,0.099807875,0.10440387500000001,0.15128987500000002,0.185577875,0,0,0,0,0,0,0,0.10401814646791963
7,0,58.386119,40.813500,14.457499,3.115120,159362,23317,1.033534,0.501862,0.160489,0.095428,0.09529,0.106185,0.099426,0.104117,0.150924,0.188141,0,0,0,0,0,0,0,0.16426050689765803
7,2,60.635502,40.813500,14.457499,5.364503,159362,23317,1.033534,0.501862,0.160489,0.095428,0.09529,0.106185,0.099426,0.104117,0.150924,0.188141,0,0,0,0,0,0,0,0.21145087833441767
7,1,56.172705,40.813500,14.457499,0.901706,159362,23317,1.033534,0.501862,0.160489,0.095428,0.09529,0.106185,0.099426,0.104117,0.150924,0.188141,0,0,0,0,0,0,0,0.11183144246353327
7,3,55.474183,40.813500,14.457499,0.203184,159362,23317,1.033534,0.501862,0.160489,0.095428,0.09529,0.106185,0.099426,0.104117,0.150924,0.188141,0,0,0,0,0,0,0.02257636122177953,0.07742355237475596
8,2,57.254759,40.909200,14.514036,1.831523,159472,23108,1.034247,0.497364,0.16021387499999998,0.09506687499999998,0.09492587499999998,0.10599587499999999,0.09912887499999998,0.10389487499999998,0.15063787499999998,0.19013587499999998,0,0,0,0,0,0,0,0.13605442176870752
8,1,61.594242,40.909200,14.514036,6.171006,159472,23108,1.034247,0.497364,0.16021387499999998,0.09506687499999998,0.09492587499999998,0.10599587499999999,0.09912887499999998,0.10389487499999998,0.15063787499999998,0.19013587499999998,0,0,0,0,0,0,0.09892008639308858,0.21727917472598324
8,3,70.052289,40.909200,14.514036,14.629053,159472,23108,1.034247,0.497364,0.16021387499999998,0.09506687499999998,0.09492587499999998,0.10599587499999999,0.09912887499999998,0.10389487499999998,0.15063787499999998,0.19013587499999998,0,0,0,0,0,0,0,0.40448310471729676
8,0,63.844370,40.909200,14.514036,8.421134,159472,23108,1.034247,0.497364,0.16021387499999998,0.09506687499999998,0.09492587499999998,0.10599587499999999,0.09912887499999998,0.10389487499999998,0.15063787499999998,0.19013587499999998,0,0,0,0,0,0,0.004753673292999139,0.27513740704817324
9,1,56.808294,41.141400,14.655396,1.011499,159747,22609,1.036031,0.486624,0.159533,0.094173,0.094027,0.105524,0.098392,0.103342,0.150517,0.194492,0,0,0,0,0,0,0,0.11513790891597186
9,2,55.815012,41.141400,14.655396,0.018217,159747,22609,1.036031,0.486624,0.159533,0.094173,0.094027,0.105524,0.098392,0.103342,0.150517,0.194492,0,0,0,0,0,0,0,0.013149454778704328
9,3,60.778164,41.141400,14.655396,4.981369,159747,22609,1.036031,0.486624,0.159533,0.094173,0.094027,0.105524,0.098392,0.103342,0.150517,0.194492,0,0,0,0,0,0,0,0.2034561460710792
9,0,61.970145,41.141400,14.655396,6.173349,159747,22609,1.036031,0.486624,0.159533,0.094173,0.094027,0.105524,0.098392,0.103342,0.150517,0.194492,0,0,0,0,0,0,0,0.22831505483549364
10,3,56.035816,41.259300,14.722814,0.053702,159878,22347,1.036880,0.480985,0.159225125,0.09376512499999999,0.093616125,0.105315125,0.098058125,0.103095125,0.15019312499999998,0.19673212499999998,0,0,0,0,0,0,0,0.05042016806722682
10,1,56.123610,41.259300,14.722814,0.141496,159878,22347,1.036880,0.480985,0.159225125,0.09376512499999999,0.093616125,0.105315125,0.098058125,0.103095125,0.15019312499999998,0.19673212499999998,0,0,0,0,0,0,0,0.07075624797143787
10,2,56.108983,41.259300,14.722814,0.126869,159878,22347,1.036880,0.480985,0.159225125,0.09376512499999999,0.093616125,0.105315125,0.098058125,0.103095125,0.15019312499999998,0.19673212499999998,0,0,0,0,0,0,0,0.06857142857142862
10,0,67.478120,41.259300,14.722814,11.496006,159878,22347,1.036880,0.480985,0.159225125,0.09376512499999999,0.093616125,0.105315125,0.098058125,0.103095125,0.15019312499999998,0.19673212499999998,0,0,0,0,0,0,0,0.33921128566848346
11,0,56.290172,41.344200,14.770190,0.175782,159970,22156,1.037477,0.476874,0.159007125,0.09347512499999999,0.093324125,0.10516812499999999,0.097821125,0.10292112499999999,0.14996412499999998,0.19831912499999999,0,0,0,0,0,0,0,0.07508978126020249
11,3,56.130234,41.344200,14.770190,0.015844,159970,22156,1.037477,0.476874,0.159007125,0.09347512499999999,0.093324125,0.10516812499999999,0.097821125,0.10292112499999999,0.14996412499999998,0.19831912499999999,0,0,0,0,0,0,0,0
11,1,56.146091,41.344200,14.770190,0.031702,159970,22156,1.037477,0.476874,0.159007125,0.09347512499999999,0.093324125,0.10516812499999999,0.097821125,0.10292112499999999,0.14996412499999998,0.19831912499999999,0,0,0,0,0,0,0,0.03679793415106525
11,2,57.486896,41.344200,14.770190,1.372506,159970,22156,1.037477,0.476874,0.159007125,0.09347512499999999,0.093324125,0.10516812499999999,0.097821125,0.10292112499999999,0.14996412499999998,0.19831912499999999,0,0,0,0,0,0,0.013389121338912235,0.12487445597589553
12,2,56.189406,41.369700,14.782574,0.037132,159994,22095,1.037632,0.475561,0.158936,0.093381,0.093229,0.105121,0.097744,0.102865,0.14989,0.198834,0,0,0,0,0,0,0,0.041284403669724745
12,1,56.169330,41.369700,14.782574,0.017056,159994,22095,1.037632,0.475561,0.158936,0.093381,0.093229,0.105121,0.097744,0.102865,0.14989,0.198834,0,0,0,0,0,0,0,0.007968127490039945
12,3,58.900933,41.369700,14.782574,2.748660,159994,22095,1.037632,0.475561,0.158936,0.093381,0.093229,0.105121,0.097744,0.102865,0.14989,0.198834,0,0,0,0,0,0,0.013810962451445863,0.1563648513197461
12,0,63.673897,41.369700,14.782574,7.521623,159994,22095,1.037632,0.475561,0.158936,0.093381,0.093229,0.105121,0.097744,0.102865,0.14989,0.198834,0,0,0,0,0,0,0,0.2564102564102564
13,0,57.230173,41.469900,14.838214,0.922059,160102,21869,1.038333,0.470696,0.15868712499999998,0.093049125,0.092895125,0.104954125,0.097473125,0.10266612499999998,0.149629125,0.20064612499999998,0,0,0,0,0,0,0,0.11246006389776353
13,2,58.440195,41.469900,14.838214,2.132081,160102,21869,1.038333,0.470696,0.15868712499999998,0.093049125,0.092895125,0.104954125,0.097473125,0.10266612499999998,0.149629125,0.20064612499999998,0,0,0,0,0,0,0,0.14290551981036226
