iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
12,3,66.995067,44.882100,22.098719,0.014249,182150,32543,1.000000,0.599871,0.378705,0.621295,0,0.03050098693486225
12,0,70.004916,44.882100,22.098719,3.024097,182150,32543,1.000000,0.599871,0.378705,0.621295,0,0.1625750660581311
13,2,68.759001,45.632400,23.121649,0.004952,184150,32042,1.010980,0.590636,0.338869,0.661131,0,0.0067708333333332815
13,1,69.518148,45.632400,23.121649,0.764099,184150,32042,1.010980,0.590636,0.338869,0.661131,0,0.10775579105317457
13,0,68.812530,45.632400,23.121649,0.058481,184150,32042,1.010980,0.590636,0.338869,0.661131,0,0.0564194109080659
13,3,68.758010,45.632400,23.121649,0.003961,184150,32042,1.010980,0.590636,0.338869,0.661131,0,0
14,0,70.531794,46.382700,24.145133,0.003961,186150,31541,1.021960,0.581401,0.370144,0.629856,0,0
14,1,70.531794,46.382700,24.145133,0.003961,186150,31541,1.021960,0.581401,0.370144,0.629856,0,0
14,2,70.567724,46.382700,24.145133,0.039891,186150,31541,1.021960,0.581401,0.370144,0.629856,0,0.04957321076822063
14,3,70.538298,46.382700,24.145133,0.010465,186150,31541,1.021960,0.581401,0.370144,0.629856,0,0.024316253495757723
15,1,72.395896,45.632700,23.121651,3.641545,184150,32041,1.010980,0.590618,0.370678,0.629322,0,0.1756471085639122
15,2,68.758312,45.632700,23.121651,0.003961,184150,32041,1.010980,0.590618,0.370678,0.629322,0,0
15,3,68.767724,45.632700,23.121651,0.013373,184150,32041,1.010980,0.590618,0.370678,0.629322,0,0.02925756015354375
15,0,68.758312,45.632700,23.121651,0.003961,184150,32041,1.010980,0.590618,0.370678,0.629322,0,0
16,1,70.531794,46.382700,24.145133,0.003961,186150,31541,1.021960,0.581401,0.395182,0.604818,0,0
16,2,70.531794,46.382700,24.145133,0.003961,186150,31541,1.021960,0.581401,0.395182,0.604818,0,0
16,3,70.531794,46.382700,24.145133,0.003961,186150,31541,1.021960,0.581401,0.395182,0.604818,0,0
16,0,70.531794,46.382700,24.145133,0.003961,186150,31541,1.021960,0.581401,0.395182,0.604818,0,0
17,1,68.768215,45.632700,23.121651,0.013864,184150,32041,1.010980,0.590618,0.395182,0.604818,0,0.029966491144088114
17,3,68.758312,45.632700,23.121651,0.003961,184150,32041,1.010980,0.590618,0.395182,0.604818,0,0
17,2,68.769284,45.632700,23.121651,0.014933,184150,32041,1.010980,0.590618,0.395182,0.604818,0,0.03141262181852589
17,0,69.831409,45.632700,23.121651,1.077058,184150,32041,1.010980,0.590618,0.395182,0.604818,0,0.11736010131807317
18,0,70.531794,46.382700,24.145133,0.003961,186150,31541,1.021960,0.581401,0.381626,0.618374,0,0
18,3,70.622147,46.382700,24.145133,0.094314,186150,31541,1.021960,0.581401,0.381626,0.618374,0,0.0649843468361635
18,2,70.531794,46.382700,24.145133,0.003961,186150,31541,1.021960,0.581401,0.381626,0.618374,0,0
18,1,70.531794,46.382700,24.145133,0.003961,186150,31541,1.021960,0.581401,0.381626,0.618374,0,0
19,2,69.061847,45.933000,23.124152,0.004695,184150,31040,1.010980,0.572166,0.382137,0.617863,0,0.0052631578947368585
19,0,69.070477,45.933000,23.124152,0.013325,184150,31040,1.010980,0.572166,0.382137,0.617863,0,0.029186738452819494
19,1,69.084578,45.933000,23.124152,0.027426,184150,31040,1.010980,0.572166,0.382137,0.617863,0,0.04279784340855952
19,3,69.061119,45.933000,23.124152,0.003967,184150,31040,1.010980,0.572166,0.382137,0.617863,0,4.7630388187669404e-05
20,2,67.458054,45.183300,22.100939,0.173815,182150,31539,1.000000,0.581364,0.381405,0.618595,0,0.0761872877708164
20,1,69.022332,45.183300,22.100939,1.738093,182150,31539,1.000000,0.581364,0.381405,0.618595,0,0.13414866279623117
20,0,67.288200,45.183300,22.100939,0.003961,182150,31539,1.000000,0.581364,0.381405,0.618595,0,0
20,3,67.426154,45.183300,22.100939,0.141916,182150,31539,1.000000,0.581364,0.381405,0.618595,0,0.07242167412627376
