iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,weight12,weight13,weight14,weight15,weight16,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16
9,3,64.357363,38.748300,12.649010,12.960053,155098,25937,1.013040,0.567123,0.0527441875,0.058091187499999995,0.0417541875,0.049960187499999996,0.1077051875,0.1554921875,0.0404631875,0.0780531875,0.039525187499999996,0.0391731875,0.0514891875,0.044686187499999995,0.048087187499999996,0.0486731875,0.0486731875,0.0954291875,0.021193771626297542,0,0.3630981746423285,0,0,0.08677873693775562,0,0,0,0,0,0,0,0,0,0
10,3,53.210973,39.498000,13.669121,0.043852,157097,25437,1.026097,0.556190,0.051248875,0.056207875,0.065334875,0.048238874999999994,0.106751875,0.153939875,0.038645874999999996,0.076463875,0.037659874999999995,0.03728987499999999,0.050234875,0.043084874999999995,0.046658874999999995,0.047274874999999994,0.047274874999999994,0.09368987499999999,0,0,0,0,0,0.032891731384193656,0,0,0,0,0,0,0,0,0,0
10,1,53.200699,39.498000,13.669121,0.033577,157097,25437,1.026097,0.556190,0.051248875,0.056207875,0.065334875,0.048238874999999994,0.106751875,0.153939875,0.038645874999999996,0.076463875,0.037659874999999995,0.03728987499999999,0.050234875,0.043084874999999995,0.046658874999999995,0.047274874999999994,0.047274874999999994,0.09368987499999999,0,0,0,0,0,0.011180679785330994,0,0,0,0,0,0,0,0,0,0
10,0,53.204092,39.498000,13.669121,0.036970,157097,25437,1.026097,0.556190,0.051248875,0.056207875,0.065334875,0.048238874999999994,0.106751875,0.153939875,0.038645874999999996,0.076463875,0.037659874999999995,0.03728987499999999,0.050234875,0.043084874999999995,0.046658874999999995,0.047274874999999994,0.047274874999999994,0.09368987499999999,0,0,0,0,0,0.021710234824988905,0,0,0,0,0,0,0,0,0,0
10,2,53.198981,39.498000,13.669121,0.031859,157097,25437,1.026097,0.556190,0.051248875,0.056207875,0.065334875,0.048238874999999994,0.106751875,0.153939875,0.038645874999999996,0.076463875,0.037659874999999995,0.03728987499999999,0.050234875,0.043084874999999995,0.046658874999999995,0.047274874999999994,0.047274874999999994,0.09368987499999999,0,0,0,0,0,0.0013786764705882026,0,0,0,0,0,0,0,0,0,0
11,0,51.429573,38.747700,12.647990,0.033883,155096,25937,1.013027,0.567123,0.051202000000000004,0.05611000000000001,0.06525500000000001,0.048163000000000004,0.10677700000000001,0.15481,0.03855700000000001,0.076406,0.03756500000000001,0.03719200000000001,0.05022100000000001,0.04302500000000001,0.046622000000000004,0.047242000000000006,0.047242000000000006,0.093611,0,0,0,0,0,0.012449977767896914,0,0,0,0,0,0,0,0,0,0
11,3,51.461546,38.747700,12.647990,0.065856,155096,25937,1.013027,0.567123,0.051202000000000004,0.05611000000000001,0.06525500000000001,0.048163000000000004,0.10677700000000001,0.15481,0.03855700000000001,0.076406,0.03756500000000001,0.03719200000000001,0.05022100000000001,0.04302500000000001,0.046622000000000004,0.047242000000000006,0.047242000000000006,0.093611,0.013383521539105048,0,0,0,0,0.047574187470560525,0,0,0,0,0,0,0,0,0,0
11,2,51.610822,38.747700,12.647990,0.215133,155096,25937,1.013027,0.567123,0.051202000000000004,0.05611000000000001,0.06525500000000001,0.048163000000000004,0.10677700000000001,0.15481,0.03855700000000001,0.076406,0.03756500000000001,0.03719200000000001,0.05022100000000001,0.04302500000000001,0.046622000000000004,0.047242000000000006,0.047242000000000006,0.093611,0,0,0,0,0,0.07757805108798488,0,0.0019455252918287869,0,0,0,0,0,0,0,0
11,1,51.947254,38.747700,12.647990,0.551565,155096,25937,1.013027,0.567123,0.051202000000000004,0.05611000000000001,0.06525500000000001,0.048163000000000004,0.10677700000000001,0.15481,0.03855700000000001,0.076406,0.03756500000000001,0.03719200000000001,0.05022100000000001,0.04302500000000001,0.046622000000000004,0.047242000000000006,0.047242000000000006,0.093611,0,0,0,0,0,0.0688389169343735,0,0.05733722060252677,0.09009009009009006,0,0,0,0,0,0,0
12,2,53.205248,39.497400,13.668101,0.039747,157095,25437,1.026084,0.556190,0.04807187499999999,0.051808875,0.061267875,0.044246875,0.104656875,0.15127087499999997,0.034412874999999996,0.082243875,0.081070875,0.03289087499999999,0.047416875,0.039393874999999995,0.043403874999999995,0.044095875,0.044095875,0.08965187499999999,0,0,0,0,0,0.027135231316726016,0,0,0,0,0,0,0,0,0,0
12,1,53.199600,39.497400,13.668101,0.034098,157095,25437,1.026084,0.556190,0.04807187499999999,0.051808875,0.061267875,0.044246875,0.104656875,0.15127087499999997,0.034412874999999996,0.082243875,0.081070875,0.03289087499999999,0.047416875,0.039393874999999995,0.043403874999999995,0.044095875,0.044095875,0.08965187499999999,0,0,0,0,0,0.01329198050509528,0,0,0,0,0,0,0,0,0,0
12,3,53.494373,39.497400,13.668101,0.328872,157095,25437,1.026084,0.556190,0.04807187499999999,0.051808875,0.061267875,0.044246875,0.104656875,0.15127087499999997,0.034412874999999996,0.082243875,0.081070875,0.03289087499999999,0.047416875,0.039393874999999995,0.043403874999999995,0.044095875,0.044095875,0.08965187499999999,0,0,0,0,0,0.08681961313540254,0,0,0,0,0,0,0,0,0,0
12,0,53.235161,39.497400,13.668101,0.069660,157095,25437,1.026084,0.556190,0.04807187499999999,0.051808875,0.061267875,0.044246875,0.104656875,0.15127087499999997,0.034412874999999996,0.082243875,0.081070875,0.03289087499999999,0.047416875,0.039393874999999995,0.043403874999999995,0.044095875,0.044095875,0.08965187499999999,0,0,0,0,0,0.0504689593568558,0,0,0,0,0,0,0,0,0,0
13,0,54.968719,40.247700,14.689330,0.031689,159095,24936,1.039147,0.545235,0.04793006249999999,0.05152006249999999,0.06103006249999999,0.044021062499999986,0.1047250625,0.1538720625,0.03415006249999999,0.08206906249999998,0.08078906249999998,0.03260206249999999,0.047373062499999986,0.03921506249999999,0.043292062499999985,0.04399606249999999,0.04399606249999999,0.08941906249999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,54.968719,40.247700,14.689330,0.031689,159095,24936,1.039147,0.545235,0.04793006249999999,0.05152006249999999,0.06103006249999999,0.044021062499999986,0.1047250625,0.1538720625,0.03415006249999999,0.08206906249999998,0.08078906249999998,0.03260206249999999,0.047373062499999986,0.03921506249999999,0.043292062499999985,0.04399606249999999,0.04399606249999999,0.08941906249999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,54.970702,40.247700,14.689330,0.033671,159095,24936,1.039147,0.545235,0.04793006249999999,0.05152006249999999,0.06103006249999999,0.044021062499999986,0.1047250625,0.1538720625,0.03415006249999999,0.08206906249999998,0.08078906249999998,0.03260206249999999,0.047373062499999986,0.03921506249999999,0.043292062499999985,0.04399606249999999,0.04399606249999999,0.08941906249999998,0,0,0,0,0,0.011581291759465429,0,0,0,0,0,0,0,0,0,0
13,3,54.968719,40.247700,14.689330,0.031689,159095,24936,1.039147,0.545235,0.04793006249999999,0.05152006249999999,0.06103006249999999,0.044021062499999986,0.1047250625,0.1538720625,0.03415006249999999,0.08206906249999998,0.08078906249999998,0.03260206249999999,0.047373062499999986,0.03921506249999999,0.043292062499999985,0.04399606249999999,0.04399606249999999,0.08941906249999998,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
14,0,53.223486,39.498000,13.668104,0.057383,157095,25435,1.026084,0.556146,0.047894874999999996,0.051447875,0.060970874999999994,0.043964874999999994,0.104742875,0.154520875,0.034083875,0.082025875,0.080717875,0.032529875,0.047362875,0.039169875,0.043264874999999994,0.043970875,0.043970875,0.08936087499999999,0,0,0,0,0,0.04422066549912429,0,0,0,0,0,0,0,0,0,0
14,1,53.197846,39.498000,13.668104,0.031742,157095,25435,1.026084,0.556146,0.047894874999999996,0.051447875,0.060970874999999994,0.043964874999999994,0.104742875,0.154520875,0.034083875,0.082025875,0.080717875,0.032529875,0.047362875,0.039169875,0.043264874999999994,0.043970875,0.043970875,0.08936087499999999,0,0,0,0,0,0.00044642857142862535,0,0,0,0,0,0,0,0,0,0
14,3,53.202597,39.498000,13.668104,0.036493,157095,25435,1.026084,0.556146,0.047894874999999996,0.051447875,0.060970874999999994,0.043964874999999994,0.104742875,0.154520875,0.034083875,0.082025875,0.080717875,0.032529875,0.047362875,0.039169875,0.043264874999999994,0.043970875,0.043970875,0.08936087499999999,0,0,0,0,0,0.020572450805008913,0,0,0,0,0,0,0,0,0,0
14,2,53.203990,39.498000,13.668104,0.037887,157095,25435,1.026084,0.556146,0.047894874999999996,0.051447875,0.060970874999999994,0.043964874999999994,0.104742875,0.154520875,0.034083875,0.082025875,0.080717875,0.032529875,0.047362875,0.039169875,0.043264874999999994,0.043970875,0.043970875,0.08936087499999999,0,0,0,0,0.0007886435331230235,0.023502304147465458,0,0,0,0,0,0,0,0,0,0
15,0,52.010436,38.747700,12.646972,0.615763,155094,25935,1.013014,0.567079,0.04727593749999999,0.05018393749999999,0.05993293749999999,0.042977937499999994,0.1056629375,0.16525993749999998,0.03293293749999999,0.0812639375,0.07948493749999999,0.03126593749999999,0.04717393749999999,0.03838793749999999,0.04277993749999999,0.04353693749999999,0.04353693749999999,0.0883429375,0,0,0,0,0,0.10128913443830567,0,0,0,0,0,0,0,0,0,0
15,2,54.000226,38.747700,12.646972,2.605553,155094,25935,1.013014,0.567079,0.04727593749999999,0.05018393749999999,0.05993293749999999,0.042977937499999994,0.1056629375,0.16525993749999998,0.03293293749999999,0.0812639375,0.07948493749999999,0.03126593749999999,0.04717393749999999,0.03838793749999999,0.04277993749999999,0.04353693749999999,0.04353693749999999,0.0883429375,0,0.010724731881702865,0,0.15292981326464905,0,0.005048187241854074,0,0,0,0,0,0,0,0,0,0
15,3,52.311416,38.747700,12.646972,0.916744,155094,25935,1.013014,0.567079,0.04727593749999999,0.05018393749999999,0.05993293749999999,0.042977937499999994,0.1056629375,0.16525993749999998,0.03293293749999999,0.0812639375,0.07948493749999999,0.03126593749999999,0.04717393749999999,0.03838793749999999,0.04277993749999999,0.04353693749999999,0.04353693749999999,0.0883429375,0,0,0,0,0.0007639419404125158,0.11177007299270081,0,0,0,0,0,0,0,0,0,0.0072342793544796224
15,1,74.161037,38.747700,12.646972,22.766365,155094,25935,1.013014,0.567079,0.04727593749999999,0.05018393749999999,0.05993293749999999,0.042977937499999994,0.1056629375,0.16525993749999998,0.03293293749999999,0.0812639375,0.07948493749999999,0.03126593749999999,0.04717393749999999,0.03838793749999999,0.04277993749999999,0.04353693749999999,0.04353693749999999,0.0883429375,0,0,0,0.544008124576845,0.006329113924050667,0.12662192393736016,0,0,0,0,0,0,0,0,0,0
16,1,53.230899,39.497700,13.667085,0.066114,157093,25434,1.026071,0.556124,0.045668062499999995,0.04816906249999999,0.058059062499999994,0.0682920625,0.10463806249999999,0.1635370625,0.030988062499999997,0.07956506249999999,0.0774880625,0.029250062499999997,0.04583806249999999,0.036676062499999995,0.041256062499999996,0.042046062499999995,0.042046062499999995,0.0864830625,0,0,0,0,0,0.0488826815642458,0,0,0,0,0,0,0,0,0,0
16,3,53.199324,39.497700,13.667085,0.034539,157093,25434,1.026071,0.556124,0.045668062499999995,0.04816906249999999,0.058059062499999994,0.0682920625,0.10463806249999999,0.1635370625,0.030988062499999997,0.07956506249999999,0.0774880625,0.029250062499999997,0.04583806249999999,0.036676062499999995,0.041256062499999996,0.042046062499999995,0.042046062499999995,0.0864830625,0,0,0,0,0,0.014891696750902517,0,0,0,0,0,0,0,0,0,0
16,2,53.196474,39.497700,13.667085,0.031689,157093,25434,1.026071,0.556124,0.045668062499999995,0.04816906249999999,0.058059062499999994,0.0682920625,0.10463806249999999,0.1635370625,0.030988062499999997,0.07956506249999999,0.0774880625,0.029250062499999997,0.04583806249999999,0.036676062499999995,0.041256062499999996,0.042046062499999995,0.042046062499999995,0.0864830625,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
16,0,53.205645,39.497700,13.667085,0.040860,157093,25434,1.026071,0.556124,0.045668062499999995,0.04816906249999999,0.058059062499999994,0.0682920625,0.10463806249999999,0.1635370625,0.030988062499999997,0.07956506249999999,0.0774880625,0.029250062499999997,0.04583806249999999,0.036676062499999995,0.041256062499999996,0.042046062499999995,0.042046062499999995,0.0864830625,0,0,0,0,0,0.028899082568807244,0,0,0,0,0,0,0,0,0,0
