iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
24,2,32.386213,32.168700,0.209118,0.008395,138338,31109,0.997031,0.573438,0.098916,0.901084,0,0.019631583499091998
25,0,32.745122,31.418700,1.224580,0.101842,136337,31608,0.982609,0.582636,0.099432,0.900568,0,0.06637054753566252
25,2,33.273942,31.418700,1.224580,0.630662,136337,31608,0.982609,0.582636,0.099432,0.900568,0,0.10295898944454063
25,1,39.513103,31.418700,1.224580,6.869822,136337,31608,0.982609,0.582636,0.099432,0.900568,0,0.24307692307692308
25,3,38.945490,31.418700,1.224580,6.302210,136337,31608,0.982609,0.582636,0.099432,0.900568,0,0.23124844256167454
26,2,33.131573,32.168700,0.210133,0.752739,138336,31107,0.997016,0.573401,0.077614,0.922386,0,0.10736878098820313
26,3,32.475503,32.168700,0.210133,0.096670,138336,31107,0.997016,0.573401,0.077614,0.922386,0,0.06542919536368219
26,0,32.394395,32.168700,0.210133,0.015561,138336,31107,0.997016,0.573401,0.077614,0.922386,0,0.03220897793558197
26,1,32.660880,32.168700,0.210133,0.282046,138336,31107,0.997016,0.573401,0.077614,0.922386,0,0.08550925125367448
27,1,33.730421,32.919000,0.805127,0.006293,140336,30606,1.011431,0.564166,0.082333,0.917667,0,0.012994836488812278
27,0,33.745757,32.919000,0.805127,0.021629,140336,30606,1.011431,0.564166,0.082333,0.917667,0,0.03842854692056963
27,3,33.734410,32.919000,0.805127,0.010282,140336,30606,1.011431,0.564166,0.082333,0.917667,0,0.023950575490859882
27,2,33.728565,32.919000,0.805127,0.004437,140336,30606,1.011431,0.564166,0.082333,0.917667,0,0.0035955825699853783
28,2,32.391189,32.169000,0.210641,0.011548,138335,31105,0.997009,0.573364,0.082761,0.917239,0,0.026329199932053737
28,3,32.395858,32.169000,0.210641,0.016217,138335,31105,0.997009,0.573364,0.082761,0.917239,0,0.03300135043889263
28,0,32.473813,32.169000,0.210641,0.094172,138335,31105,0.997009,0.573364,0.082761,0.917239,0,0.06495711980979879
28,1,32.389778,32.169000,0.210641,0.010137,138335,31105,0.997009,0.573364,0.082761,0.917239,0,0.02365499573014518
29,0,40.525483,31.419000,1.225595,7.880888,136335,31605,0.982595,0.582581,0.083998,0.916002,0,0.26414302501259024
29,2,45.505397,31.419000,1.225595,12.860802,136335,31605,0.982595,0.582581,0.083998,0.916002,0,0.36789211475691463
29,3,38.010104,31.419000,1.225595,5.365509,136335,31605,0.982595,0.582581,0.083998,0.916002,0,0.2117197452229299
29,1,44.258735,31.419000,1.225595,11.614140,136335,31605,0.982595,0.582581,0.083998,0.916002,0,0.34191997252275463
30,3,32.408518,32.169000,0.211148,0.028370,138334,31104,0.997002,0.573346,0.046217,0.953783,0,0.043414718019257226
30,2,32.398263,32.169000,0.211148,0.018115,138334,31104,0.997002,0.573346,0.046217,0.953783,0,0.03510720082002228
30,1,32.602687,32.169000,0.211148,0.222539,138334,31104,0.997002,0.573346,0.046217,0.953783,0,0.08087608658598944
30,0,32.410310,32.169000,0.211148,0.030162,138334,31104,0.997002,0.573346,0.046217,0.953783,0,0.04452849651852486
31,0,33.146512,31.719000,1.226603,0.200909,136333,30603,0.982580,0.564111,0.055808,0.944192,0,0.0789206564033158
31,3,33.867933,31.719000,1.226603,0.922331,136333,30603,0.982580,0.564111,0.055808,0.944192,0,0.11283185840707965
31,2,34.808188,31.719000,1.226603,1.862586,136333,30603,0.982580,0.564111,0.055808,0.944192,0,0.13704895815686946
31,1,43.153204,31.719000,1.226603,10.207602,136333,30603,0.982580,0.564111,0.055808,0.944192,0,0.31261706112719223
32,3,32.755622,32.469300,0.211656,0.074666,138333,30102,0.996995,0.554876,0.078741,0.921259,0,0.060788469690546854
32,1,32.720099,32.469300,0.211656,0.039144,138333,30102,0.996995,0.554876,0.078741,0.921259,0,0.049233667266033065
32,2,33.200957,32.469300,0.211656,0.520002,138333,30102,0.996995,0.554876,0.078741,0.921259,0,0.0984429507359823
32,0,32.697735,32.469300,0.211656,0.016779,138333,30102,0.996995,0.554876,0.078741,0.921259,0,0.033653422605937844
33,2,34.026061,33.219000,0.803100,0.003961,140332,29602,1.011402,0.545659,0.081138,0.918862,0,0
33,1,34.027338,33.219000,0.803100,0.005238,140332,29602,1.011402,0.545659,0.081138,0.918862,0,0.008306492625868911
33,0,34.026061,33.219000,0.803100,0.003961,140332,29602,1.011402,0.545659,0.081138,0.918862,0,0
33,3,34.028648,33.219000,0.803100,0.006548,140332,29602,1.011402,0.545659,0.081138,0.918862,0,0.01395309022427671
34,1,32.693372,32.468700,0.212671,0.012001,138331,30102,0.996980,0.554876,0.08177,0.91823,0,0.027104758584626132
34,2,32.738699,32.468700,0.212671,0.057329,138331,30102,0.996980,0.554876,0.08177,0.91823,0,0.056063685636856375
34,3,32.695553,32.468700,0.212671,0.014182,138331,30102,0.996980,0.554876,0.08177,0.91823,0,0.030409650665996435
34,0,32.691496,32.468700,0.212671,0.010126,138331,30102,0.996980,0.554876,0.08177,0.91823,0,0.02363141788507306
35,2,34.744117,31.719000,1.227617,1.797500,136331,30601,0.982566,0.564074,0.093096,0.906904,0,0.13553932101418142
35,1,35.500687,31.719000,1.227617,2.554070,136331,30601,0.982566,0.564074,0.093096,0.906904,0,0.15246788370520625
