iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,prob1,prob2,prob3,prob4
21,0,45.589038,33.590700,8.073582,3.924756,128119,16150,1.015810,0.581982,0.20798974999999997,0.20798974999999997,0.37603074999999997,0.20798974999999997,0,0,0.18151720166978547,0
22,0,43.443157,34.340700,9.094535,0.007922,130119,15650,1.031667,0.563964,0.20814475000000002,0.20814475000000002,0.37556575000000003,0.20814475000000002,0,0,0,0
23,0,41.728739,33.590700,8.073582,0.064457,128119,16150,1.015810,0.581982,0.20814475000000002,0.20814475000000002,0.37556575000000003,0.20814475000000002,0,0,0.057024439045305186,0
24,0,43.443157,34.340700,9.094535,0.007922,130119,15650,1.031667,0.563964,0.20830925,0.20830925,0.37507225,0.20830925,0,0,0,0
25,0,41.672204,33.590700,8.073582,0.007922,128119,16150,1.015810,0.581982,0.20830925,0.20830925,0.37507225,0.20830925,0,0,0,0
26,0,83.108994,32.840400,7.053048,43.215547,126118,16650,0.999944,0.600000,0.20830925,0.20830925,0.37507225,0.20830925,0.029539800995024845,0,1.0,0
27,0,41.686233,33.590400,8.073072,0.022761,128118,16150,1.015802,0.581982,0.20156374999999996,0.20036274999999998,0.39771074999999995,0.20036274999999998,0,0,0.0358076135320291,0
28,0,83.399467,33.140100,7.053425,43.205942,126117,15650,0.999937,0.563964,0.20179625,0.20059525,0.39701325,0.20059525,0,0,1.0,0
29,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.21257600000000001,0.21137500000000004,0.36467400000000005,0.21137500000000004,0,0,0,0
30,0,83.399467,33.140100,7.053425,43.205942,126117,15650,0.999937,0.563964,0.21257600000000001,0.21137500000000004,0.36467400000000005,0.21137500000000004,0,0,1.0,0
31,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.19923575000000002,0.19803475,0.40469475000000005,0.19803475,0,0,0,0
32,0,101.847245,33.140100,7.053425,61.653719,126117,15650,0.999937,0.563964,0.19923575000000002,0.19803475,0.40469475000000005,0.19803475,0.484369964550435,0,1.0,0
33,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.23453574999999996,0.18673474999999998,0.39199474999999995,0.18673474999999998,0,0,0,0
34,0,83.399467,33.140100,7.053425,43.205942,126117,15650,0.999937,0.563964,0.23453574999999996,0.18673474999999998,0.39199474999999995,0.18673474999999998,0,0,1.0,0
35,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.23469325,0.18689224999999998,0.39152224999999996,0.18689224999999998,0,0,0,0
36,0,80.840324,33.140100,7.053425,40.646798,126117,15650,0.999937,0.563964,0.23469325,0.18689224999999998,0.39152224999999996,0.18689224999999998,0,0,0.9466845172468106,0
37,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.234896,0.187095,0.390914,0.187095,0,0,0,0
38,0,83.399467,33.140100,7.053425,43.205942,126117,15650,0.999937,0.563964,0.234896,0.187095,0.390914,0.187095,0,0,1.0,0
39,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.23506275000000001,0.18726175000000003,0.39041375,0.18726175000000003,0,0,0,0
40,0,83.399467,33.140100,7.053425,43.205942,126117,15650,0.999937,0.563964,0.23506275000000001,0.18726175000000003,0.39041375,0.18726175000000003,0,0,1.0,0
41,0,41.971831,33.890100,8.073801,0.007931,128117,15150,1.015794,0.545946,0.234863,0.187062,0.391013,0.187062,0,0,7.166917508782955e-05,0
42,0,82.092739,33.140100,7.053425,41.899213,126117,15650,0.999937,0.563964,0.235085,0.187284,0.390347,0.187284,0,0,0.9727764887857695,0
43,0,41.975279,33.890100,8.073801,0.011379,128117,15150,1.015794,0.545946,0.225257,0.177456,0.419831,0.177456,0,0,0.016867642836635,0
44,0,66.529578,33.140100,7.053425,26.336053,126117,15650,0.999937,0.563964,0.22549,0.177689,0.419132,0.177689,0,0,0.6485439785506815,0
45,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.23217275,0.18437175000000003,0.39908375,0.18437175000000003,0,0,0,0
46,0,67.881253,33.140100,7.053425,27.687728,126117,15650,0.999937,0.563964,0.23217275,0.18437175000000003,0.39908375,0.18437175000000003,0,0,0.6767038777908343,0
47,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.23454625000000004,0.18674525000000003,0.39196325000000004,0.18674525000000003,0,0,0,0
48,0,83.399467,33.140100,7.053425,43.205942,126117,15650,0.999937,0.563964,0.23454625000000004,0.18674525000000003,0.39196325000000004,0.18674525000000003,0,0,1.0,0
49,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.23516274999999998,0.18736174999999997,0.39011375,0.18736174999999997,0,0,0,0
50,0,83.399467,33.140100,7.053425,43.205942,126117,15650,0.999937,0.563964,0.23516274999999998,0.18736174999999997,0.39011375,0.18736174999999997,0,0,1.0,0
51,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.23498225000000003,0.18718125000000002,0.39065525,0.18718125000000002,0,0,0,0
52,0,80.035233,33.140100,7.053425,39.841707,126117,15650,0.999937,0.563964,0.23498225000000003,0.18718125000000002,0.39065525,0.18718125000000002,0,0,0.9299117882919006,0
53,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.235186,0.187385,0.390044,0.187385,0,0,0,0
54,0,81.661368,33.140100,7.053425,41.467843,126117,15650,0.999937,0.563964,0.235186,0.187385,0.390044,0.187385,0,0,0.9637896051194006,0
55,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.23437275000000002,0.18657175,0.39248375,0.18657175,0,0,0,0
56,0,83.399467,33.140100,7.053425,43.205942,126117,15650,0.999937,0.563964,0.23437275000000002,0.18657175,0.39248375,0.18657175,0,0,1.0,0
57,0,41.973122,33.890100,8.073801,0.009221,128117,15150,1.015794,0.545946,0.23772100000000002,0.18992000000000003,0.382439,0.18992000000000003,0,0,0.00841987089531282,0
58,0,83.399467,33.140100,7.053425,43.205942,126117,15650,0.999937,0.563964,0.23786025,0.19005925,0.38202125,0.19005925,0,0,1.0,0
59,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.230051,0.18225,0.405449,0.18225,0,0,0,0
60,0,57.329091,33.140100,7.053425,17.135565,126117,15650,0.999937,0.563964,0.230051,0.18225,0.405449,0.18225,0,0,0.4568671551911776,0
61,0,41.972382,33.890100,8.073801,0.008482,128117,15150,1.015794,0.545946,0.23541374999999998,0.18761274999999997,0.38936075,0.18761274999999997,0,0,0.004151713461403084,0
62,0,83.399467,33.140100,7.053425,43.205942,126117,15650,0.999937,0.563964,0.235628,0.187827,0.388718,0.187827,0,0,1.0,0
63,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.22926925,0.18146825,0.40779425,0.18146825,0,0,0,0
64,0,81.311526,33.140100,7.053425,41.118000,126117,15650,0.999937,0.563964,0.22926925,0.18146825,0.40779425,0.18146825,0,0,0.956501219224416,0
65,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.23566725,0.18786625,0.38860025,0.18786625,0,0,0,0
66,0,74.508558,33.140100,7.053425,34.315033,126117,15650,0.999937,0.563964,0.23566725,0.18786625,0.38860025,0.18786625,0,0,0.8147727272727272,0
67,0,41.971823,33.890100,8.073801,0.007922,128117,15150,1.015794,0.545946,0.234977,0.187176,0.390671,0.187176,0,0,0,0
68,0,83.399467,33.140100,7.053425,43.205942,126117,15650,0.999937,0.563964,0.234977,0.187176,0.390671,0.187176,0,0,1.0,0
69,0,42.033090,33.890100,8.073801,0.069189,128117,15150,1.015794,0.545946,0.23510025,0.18729925,0.39030125000000004,0.18729925,0,0,0.05837066069428887,0
70,0,43.742403,34.639800,9.094680,0.007922,130116,14650,1.031643,0.527928,0.23525724999999997,0.18745625,0.38983025,0.18745625,0,0,0,0
71,0,41.971013,33.889800,8.073290,0.007922,128116,15150,1.015786,0.545946,0.23525724999999997,0.18745625,0.38983025,0.18745625,0,0,0,0
72,0,83.398657,33.139800,7.052916,43.205942,126116,15650,0.999929,0.563964,0.23525724999999997,0.18745625,0.38983025,0.18745625,0,0,1.0,0
73,0,41.971013,33.889800,8.073290,0.007922,128116,15150,1.015786,0.545946,0.23279875000000003,0.18499775000000002,0.39720575,0.18499775000000002,0,0,0,0
74,0,75.153281,33.139800,7.052916,34.960566,126116,15650,0.999929,0.563964,0.23279875000000003,0.18499775000000002,0.39720575,0.18499775000000002,0,0,0.8282213316892725,0
