iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,prob1,prob2,prob3,prob4,prob5,prob6
16,0,95.399600,32.731200,6.947102,55.721299,125493,16389,0.999944,0.599598,0.12373716666666668,0.12373716666666668,0.3462911666666667,0.12373716666666668,0.15876016666666667,0.12373716666666668,0.6499999999999999,0,0.13278008298755184,0,0.6757741347905282,0
17,0,41.515921,33.480900,7.966627,0.068394,127492,15889,1.015873,0.581305,0.13212766666666664,0.11319266666666666,0.34011966666666665,0.11319266666666666,0.18817466666666666,0.11319266666666666,0,0,0.05701754385964919,0,0,0
18,0,43.434240,32.730600,6.946082,3.757558,125491,16389,0.999928,0.599598,0.13201433333333332,0.11307933333333332,0.3406653333333333,0.11307933333333332,0.18808233333333332,0.11307933333333332,0,0,0.1777777777777778,0,0.024955436720142665,0
19,0,41.458600,33.480600,7.966117,0.011883,127491,15889,1.015865,0.581305,0.1274448333333333,0.1085098333333333,0.36261883333333333,0.1085098333333333,0.1844068333333333,0.1085098333333333,0,0,0,0,0,0
20,0,69.685775,32.730300,6.945573,30.009903,125490,16389,0.999920,0.599598,0.1274448333333333,0.1085098333333333,0.36261883333333333,0.1085098333333333,0.1844068333333333,0.1085098333333333,0,0,0,0,0.725,0
21,0,42.383116,33.480300,7.965607,0.937210,127490,15889,1.015857,0.581305,0.12019066666666667,0.10125566666666666,0.35536466666666666,0.10125566666666666,0.22067766666666666,0.10125566666666666,0,0,0.11304347826086958,0,0,0
22,0,43.229070,34.230600,8.986586,0.011883,129490,15388,1.031793,0.562976,0.11964183333333331,0.10070683333333331,0.3580048333333333,0.10070683333333331,0.22023283333333332,0.10070683333333331,0,0,0,0,0,0
23,0,41.458392,33.480900,7.965609,0.011883,127490,15887,1.015857,0.581232,0.11964183333333331,0.10070683333333331,0.3580048333333333,0.10070683333333331,0.22023283333333332,0.10070683333333331,0,0,0,0,0,0
24,0,39.851177,32.730900,6.945066,0.175212,125489,16386,0.999912,0.599488,0.11964183333333331,0.10070683333333331,0.3580048333333333,0.10070683333333331,0.22023283333333332,0.10070683333333331,0,0,0,0.07547169811320753,0,0
25,0,43.783374,31.980900,5.925382,5.877092,123488,16885,0.983968,0.617744,0.11952016666666668,0.10058516666666667,0.3578831666666667,0.10130816666666667,0.22011816666666667,0.10058516666666667,0,0,0,0,0,0.22222222222222232
26,0,39.385744,32.430600,6.943260,0.011883,125487,17385,0.999896,0.636037,0.118637,0.099702,0.357,0.100425,0.219283,0.104953,0,0,0,0,0,0
27,0,62.680381,31.680600,5.923823,25.075957,123486,17884,0.983952,0.654293,0.118637,0.099702,0.357,0.100425,0.219283,0.104953,0,0.2621359223300972,0.215311004784689,0,0,0.3448275862068966
28,0,39.387793,32.430600,6.942243,0.014951,125485,17383,0.999880,0.635963,0.113939,0.107216,0.359451,0.095727,0.215012,0.108655,0,0,0.015625,0,0,0
29,0,77.091283,31.680600,5.922806,39.487877,123484,17882,0.983936,0.654220,0.11378116666666668,0.10705816666666669,0.36021016666666666,0.09556916666666669,0.21488416666666668,0.10849716666666669,0,0.05833333333333335,0.8372093023255813,0.1839080459770115,0,0
30,0,39.384217,32.430600,6.941734,0.011883,125484,17382,0.999873,0.635927,0.10757083333333335,0.10106383333333335,0.38178083333333335,0.09762983333333335,0.20966783333333333,0.10228683333333335,0,0,0,0,0,0
31,0,37.638663,31.680300,5.922297,0.036066,123483,17882,0.983928,0.654220,0.10757083333333335,0.10106383333333335,0.38178083333333335,0.09762983333333335,0.20966783333333333,0.10228683333333335,0,0,0.043269230769230727,0,0,0
32,0,119.453172,30.930300,4.903589,83.619283,121482,18381,0.967984,0.672476,0.10744483333333335,0.10093783333333335,0.38238583333333337,0.09750383333333335,0.20956683333333334,0.10216083333333335,0.96875,0.3894736842105263,0.6837209302325582,0,0,0
33,0,62.542662,31.680000,5.921279,24.941383,123481,17881,0.983912,0.654183,0.13115100000000002,0.11434400000000002,0.402986,0.07754500000000002,0.19177200000000003,0.08220200000000001,0,0,0.05405405405405406,0.618421052631579,0,0
34,0,39.081389,32.130000,6.939506,0.011883,125481,18381,0.999849,0.672476,0.12317933333333334,0.10637233333333333,0.3952233333333333,0.11685033333333333,0.18414433333333335,0.07423033333333334,0,0,0,0,0,0
35,0,77.851018,31.380000,5.920288,40.550730,123480,18880,0.983904,0.690732,0.12317933333333334,0.10637233333333333,0.3952233333333333,0.11685033333333333,0.18414433333333335,0.07423033333333334,0,0.6000000000000001,0,0.0219780219780219,0.18446601941747565,0.36
36,0,39.081181,32.130300,6.938998,0.011883,125480,18379,0.999841,0.672402,0.11560583333333331,0.1277728333333333,0.3876498333333333,0.1092868333333333,0.18642783333333332,0.07325683333333331,0,0,0.0,0,0,0
37,0,97.313313,31.380300,5.919780,60.013234,123479,18878,0.983896,0.690659,0.11560583333333331,0.1277728333333333,0.3876498333333333,0.1092868333333333,0.18642783333333332,0.07325683333333331,0.24242424242424243,0,0.004081632653061162,0.3076923076923077,0.006768189509306244,1.0
38,0,38.780344,31.830600,6.937861,0.011883,125479,19377,0.999833,0.708915,0.11520500000000002,0.12112800000000001,0.381005,0.11781000000000001,0.18012400000000003,0.08472800000000001,0,0,0,0,0,0
39,0,135.589580,31.080600,5.918837,98.590143,123478,19876,0.983888,0.727171,0.11520500000000002,0.12112800000000001,0.381005,0.11781000000000001,0.18012400000000003,0.08472800000000001,0.6842105263157895,0,0,0,0.669626998223801,1.0
40,0,38.780136,31.830900,6.937353,0.011883,125478,19375,0.999825,0.708841,0.12070483333333336,0.10907583333333336,0.36895283333333334,0.10575783333333336,0.20227483333333335,0.09323383333333335,0,0,0,0,0,0
41,0,37.102692,31.080900,5.918329,0.103463,123477,19874,0.983880,0.727098,0.12070483333333336,0.10907583333333336,0.36895283333333334,0.10575783333333336,0.20227483333333335,0.09323383333333335,0.0652173913043479,0,0,0,0,0
42,0,88.483502,30.330900,4.899942,53.252660,121476,20373,0.967936,0.745354,0.12133916666666668,0.10894716666666668,0.3688241666666667,0.10562916666666668,0.20215516666666666,0.09310516666666667,0,1.0,0.061904761904761796,0,0,0.3076923076923077
43,0,71.629934,30.781200,5.917428,34.931305,123476,20872,0.983873,0.763610,0.112709,0.145207,0.360351,0.096999,0.194032,0.090702,0,0,0.8271028037383178,0.0,0.04067796610169494,0
44,0,38.479153,31.531500,6.935770,0.011883,125476,20371,0.999809,0.745280,0.108516,0.141014,0.380459,0.092806,0.190696,0.086509,0,0,0,0,0,0
45,0,66.643187,30.781800,5.917429,29.943958,123476,20870,0.983873,0.763537,0.108516,0.141014,0.380459,0.092806,0.190696,0.086509,0,0,0.0888888888888889,0.23333333333333328,0.023809523809523836,0.5833333333333334
46,0,38.480058,31.531800,6.935770,0.012488,125476,20370,0.999809,0.745244,0.10458600000000001,0.13708400000000004,0.377396,0.09914600000000001,0.18699200000000002,0.09479600000000002,0,0,0.004444444444444473,0,0,0
47,0,39.252772,30.781800,5.917429,2.553543,123476,20870,0.983873,0.763537,0.10450516666666668,0.13700316666666668,0.3777841666666667,0.09906516666666668,0.18692716666666667,0.09471516666666667,0,0,0.15228426395939088,0,0,0
48,0,38.479454,31.531800,6.935770,0.011883,125476,20370,0.999809,0.745244,0.09869816666666668,0.1311961666666667,0.4056531666666667,0.09325816666666668,0.1822861666666667,0.08890816666666669,0,0,0,0,0,0
49,0,79.919223,30.781800,5.917429,43.219994,123476,20870,0.983873,0.763537,0.09869816666666668,0.1311961666666667,0.4056531666666667,0.09325816666666668,0.1822861666666667,0.08890816666666669,1.0,0,0.025380710659898553,0.0,0.015503875968992276,0
50,0,38.181356,31.232100,6.935257,0.013999,125476,21369,0.999809,0.781793,0.11790533333333332,0.12731033333333333,0.4017753333333333,0.08937233333333332,0.17861433333333332,0.08502233333333332,0,0,0,0,0.012131715771230511,0
51,0,36.437869,30.482400,5.917073,0.038396,123476,21868,0.983873,0.800049,0.11776766666666666,0.12717266666666666,0.40163766666666667,0.08923466666666666,0.17930266666666664,0.08488466666666666,0,0,0.0447154471544714,0,0,0
52,0,109.080757,29.732400,4.898945,74.449412,121475,22367,0.967928,0.818305,0.11593000000000002,0.12533500000000003,0.410435,0.08739700000000002,0.17785600000000001,0.08304700000000001,0.5,0,0.07692307692307687,0.3472222222222222,0,1.0
53,0,66.194171,30.482700,5.916565,29.794906,123475,21866,0.983865,0.799976,0.124751,0.110634,0.396453,0.09924,0.163923,0.104999,0.046511627906976716,0.03508771929824572,0,0,0.7196078431372549,0
54,0,38.179333,31.232700,6.934749,0.011883,125475,21366,0.999801,0.781683,0.118998,0.104867,0.390652,0.093439,0.192846,0.099198,0,0,0,0,0,0
55,0,92.671948,30.482700,5.916565,56.272683,123475,21866,0.983865,0.799976,0.118998,0.104867,0.390652,0.093439,0.192846,0.099198,0,0.6074766355140186,0.0,0,0,0.7647058823529411
56,0,59.846147,30.933000,6.934282,21.978865,125475,22365,0.999801,0.818232,0.11113583333333331,0.12595283333333332,0.38278983333333333,0.08557683333333331,0.18542383333333332,0.1091208333333333,0,0,0,0.3417721518987342,0.315955766192733,0
57,0,39.647271,31.683000,7.952388,0.011883,127474,21864,1.015729,0.799902,0.10590816666666665,0.12072516666666665,0.37756216666666664,0.09579416666666665,0.19611716666666668,0.10389316666666665,0,0,0,0,0,0
58,0,37.891097,30.933300,6.933774,0.024023,125474,22363,0.999793,0.818159,0.10590816666666665,0.12072516666666665,0.37756216666666664,0.09579416666666665,0.19611716666666668,0.10389316666666665,0,0,0.032863849765258246,0,0,0
59,0,58.633947,30.183600,5.915732,22.534615,123474,22862,0.983857,0.836415,0.105816,0.120633,0.378004,0.095702,0.196044,0.103801,0.368421052631579,0,0.3008849557522124,0,0,0
60,0,37.879258,30.933600,6.933774,0.011883,125474,22362,0.999793,0.818122,0.13012316666666665,0.10919916666666668,0.3979961666666667,0.08426816666666667,0.18604616666666665,0.09236716666666668,0,0,0,0,0,0
61,0,48.437148,30.183600,5.915732,12.337816,123474,22862,0.983857,0.836415,0.13012316666666665,0.10919916666666668,0.3979961666666667,0.08426816666666667,0.18604616666666665,0.09236716666666668,0,0,0.05504587155963292,0,0.3557858376511227,0
62,0,37.879258,30.933600,6.933774,0.011883,125474,22362,0.999793,0.818122,0.12467666666666666,0.10375266666666666,0.39272466666666667,0.07882166666666666,0.21310366666666664,0.08692066666666666,0,0,0,0,0,0
63,0,36.131867,30.183600,5.915732,0.032536,123474,22862,0.983857,0.836415,0.12467666666666666,0.10375266666666666,0.39272466666666667,0.07882166666666666,0.21310366666666664,0.08692066666666666,0.04081632653061229,0,0,0,0,0
64,0,76.822862,29.433600,4.897716,42.491546,121473,23361,0.967912,0.854671,0.12508483333333334,0.10366983333333335,0.39264183333333336,0.07873883333333336,0.21302683333333333,0.08683783333333335,0,0.036363636363636376,0,0.896551724137931,0.18811881188118806,0
65,0,36.111007,30.183900,5.915223,0.011883,123473,22860,0.983849,0.836341,0.118555,0.097174,0.386112,0.103834,0.214017,0.080308,0,0,0.0,0,0,0
66,0,114.344262,29.433900,4.897207,80.013154,121472,23359,0.967904,0.854598,0.118555,0.097174,0.386112,0.103834,0.214017,0.080308,0.9024390243902439,0.09433962264150941,0.49295774647887325,0,0,0.5625
67,0,107.694373,30.183900,5.914715,71.595758,123472,22859,0.983841,0.836305,0.13261216666666667,0.09123516666666664,0.38989716666666663,0.09626716666666665,0.20717716666666666,0.08281116666666664,0,0,0,0.8837209302325582,0,0.8076923076923077
68,0,42.196251,30.633900,6.932330,4.630022,125472,23359,0.999777,0.854598,0.12314683333333336,0.08176983333333335,0.38043183333333336,0.12675683333333335,0.19818983333333334,0.08970483333333334,0,0.13461538461538458,0.02155172413793105,0,0.1591289782244556,0
69,0,39.345758,31.383600,7.950274,0.011883,127471,22859,1.015705,0.836305,0.12105716666666667,0.08490616666666667,0.3783481666666667,0.12466716666666668,0.20340616666666667,0.08761516666666667,0,0,0,0,0,0
70,0,37.577304,30.633600,6.931821,0.011883,125471,23359,0.999769,0.854598,0.12105716666666667,0.08490616666666667,0.3783481666666667,0.12466716666666668,0.20340616666666667,0.08761516666666667,0,0,0,0,0,0
71,0,56.720896,29.883900,5.913908,20.923088,123471,23858,0.983833,0.872854,0.12105716666666667,0.08490616666666667,0.3783481666666667,0.12466716666666668,0.20340616666666667,0.08761516666666667,0,0.3804347826086957,0,0,0.0837606837606838,0.25
72,0,37.581505,30.633900,6.931821,0.015784,125471,23358,0.999769,0.854561,0.117375,0.096886,0.374666,0.120985,0.200858,0.08923,0.018181818181818188,0,0,0,0,0
73,0,65.360643,29.883900,5.913908,29.562835,123471,23858,0.983833,0.872854,0.11777416666666665,0.09680516666666665,0.37458516666666664,0.12090416666666665,0.20078216666666665,0.08914916666666665,0.2093023255813954,0.021052631578947434,0.06034482758620696,0,0.2549019607843137,0.44999999999999996
74,0,55.984415,30.633900,6.931821,18.418694,125471,23358,0.999769,0.854561,0.12200900000000002,0.07936800000000001,0.357624,0.10343400000000001,0.22723800000000002,0.11032700000000001,0,0.48351648351648346,0.0,0,0,0
75,0,39.044710,31.083600,7.949227,0.011883,127470,23858,1.015697,0.872854,0.11852683333333335,0.09662783333333336,0.3541418333333334,0.09995183333333335,0.22390683333333333,0.10684483333333335,0,0,0,0,0,0
76,0,37.280786,30.333900,6.930920,0.015966,125470,24357,0.999761,0.891110,0.11852683333333335,0.09662783333333336,0.3541418333333334,0.09995183333333335,0.22390683333333333,0.10684483333333335,0,0,0.018691588785046842,0,0,0
77,0,59.216527,29.584200,5.913126,23.719201,123470,24856,0.983825,0.909366,0.118442,0.096543,0.35455,0.099867,0.223838,0.10676,0.0,0.33684210526315794,0.3571428571428572,0,0,0
78,0,37.281880,30.334500,6.930921,0.016460,125470,24355,0.999761,0.891037,0.110309,0.118841,0.363943,0.091734,0.216546,0.098627,0,0,0.020000000000000018,0,0,0
79,0,57.967608,29.584800,5.913126,22.469682,123470,24854,0.983825,0.909293,0.11021233333333334,0.11874433333333334,0.3644073333333333,0.09163733333333333,0.21646833333333335,0.09853033333333334,0,0,0.4734513274336283,0.19444444444444453,0,0
80,0,37.277905,30.335100,6.930921,0.011883,125470,24353,0.999761,0.890963,0.10344416666666667,0.11197616666666668,0.3804231666666667,0.10178916666666668,0.21060516666666665,0.09176216666666667,0,0,0,0,0,0
81,0,43.400370,29.585400,5.913127,7.901843,123470,24852,0.983825,0.909220,0.10344416666666667,0.11197616666666668,0.3804231666666667,0.10178916666666668,0.21060516666666665,0.09176216666666667,0.16279069767441867,0,0.1578947368421053,0.13684210526315788,0,0.07999999999999996
82,0,37.278205,30.335400,6.930922,0.011883,125470,24352,0.999761,0.890927,0.10646016666666669,0.10738816666666669,0.3829611666666667,0.10874916666666669,0.2064531666666667,0.08798816666666669,0,0,0.0,0,0,0
83,0,35.510623,29.585400,5.913127,0.012097,123470,24852,0.983825,0.909220,0.10646016666666669,0.10738816666666669,0.3829611666666667,0.10874916666666669,0.2064531666666667,0.08798816666666669,0,0,0.0,0,0.0017064846416382506,0
84,0,72.501737,28.835400,4.895307,38.771030,121469,25351,0.967880,0.927476,0.10639633333333333,0.10732433333333333,0.3828973333333333,0.10868533333333333,0.20677233333333334,0.08792433333333333,0.25531914893617025,0.2272727272727273,0.625,0,0.0017636684303351524,0.0
85,0,35.530701,29.585400,5.912618,0.032682,123469,24851,0.983817,0.909183,0.10803416666666665,0.11762016666666665,0.3989141666666666,0.09896416666666664,0.19826416666666666,0.07820316666666664,0,0,0.0,0,0.040925266903914626,0
86,0,109.049383,28.835100,4.894798,75.319485,121468,25351,0.967873,0.927476,0.10797116666666667,0.11755716666666667,0.3988511666666667,0.09890116666666668,0.19857916666666667,0.07814016666666668,0.8571428571428572,0.12,0,0.547945205479452,0.4395973154362416,0
87,0,57.034596,29.585100,5.912110,21.537386,123468,24851,0.983809,0.909183,0.12532616666666666,0.10499816666666667,0.3777391666666667,0.12371816666666667,0.21119016666666665,0.05702816666666667,0,0,0.21100917431192656,0,0,0.4375
88,0,37.276379,30.335100,6.929396,0.011883,125467,24350,0.999737,0.890854,0.121566,0.101238,0.383842,0.119958,0.207836,0.06556,0,0,0,0,0,0
89,0,35.508885,29.585400,5.911602,0.011883,123467,24849,0.983801,0.909110,0.121566,0.101238,0.383842,0.119958,0.207836,0.06556,0,0,0,0,0,0
90,0,78.196546,28.835700,4.894290,44.466556,121467,25348,0.967865,0.927366,0.121566,0.101238,0.383842,0.119958,0.207836,0.06556,0.13636363636363635,0.5617977528089888,0.5201793721973094,0,0.0866551126516465,0
91,0,36.961371,29.586000,5.911602,1.463769,123467,24847,0.983801,0.909037,0.11801566666666666,0.11858466666666666,0.3880076666666667,0.11343666666666666,0.20291666666666663,0.059038666666666656,0,0,0.12727272727272732,0,0.013513513513513487,0
92,0,37.557476,30.335700,6.928888,0.292888,125466,24347,0.999729,0.890744,0.11759433333333334,0.11816333333333334,0.3900243333333333,0.11301533333333334,0.20258533333333334,0.05861733333333335,0,0,0.08571428571428563,0,0,0
93,0,39.044271,31.085700,7.946687,0.011883,127465,23846,1.015657,0.872415,0.117482,0.118051,0.390563,0.112903,0.202496,0.058505,0,0,0,0,0,0
94,0,37.276087,30.335700,6.927871,0.012516,125464,24345,0.999713,0.890671,0.117482,0.118051,0.390563,0.112903,0.202496,0.058505,0,0,0.00462962962962965,0,0,0
95,0,92.774431,29.586000,5.910077,57.278354,123464,24844,0.983777,0.908927,0.117414,0.117983,0.390889,0.112835,0.202442,0.058437,0.4883720930232558,0.0,0,0,0,0.9047619047619048
96,0,36.974584,30.035700,6.927001,0.011883,125463,25344,0.999705,0.927220,0.13406116666666668,0.10935316666666668,0.3822591666666667,0.10420516666666668,0.19422416666666667,0.07589716666666668,0,0,0,0,0,0
97,0,66.566697,29.286000,5.909315,31.371382,123463,25843,0.983769,0.945476,0.13406116666666668,0.10935316666666668,0.3822591666666667,0.10420516666666668,0.19422416666666667,0.07589716666666668,0,0.21052631578947367,0,0,0,0.6428571428571429
98,0,41.378453,29.736000,6.926158,4.716295,125462,26342,0.999697,0.963732,0.12659083333333332,0.12224283333333331,0.3747888333333333,0.09673483333333331,0.1871258333333333,0.09251683333333331,0,0,0,0,0.19800332778702157,0
99,0,38.441584,30.486000,7.943701,0.011883,127461,25841,1.015625,0.945402,0.123763,0.119415,0.371961,0.093907,0.201265,0.089689,0,0,0,0,0,0
100,0,39.738983,29.736000,6.925141,3.077842,125460,26340,0.999681,0.963659,0.123763,0.119415,0.371961,0.093907,0.201265,0.089689,0,0,0.16355140186915895,0,0,0
101,0,38.441075,30.486000,7.943192,0.011883,127460,25840,1.015618,0.945366,0.12246266666666666,0.11811466666666666,0.37820566666666666,0.09260666666666666,0.20022166666666666,0.08838866666666666,0,0,0,0,0,0
102,0,36.673884,29.735700,6.924632,0.013552,125459,26340,0.999673,0.963659,0.12246266666666666,0.11811466666666666,0.37820566666666666,0.09260666666666666,0.20022166666666666,0.08838866666666666,0,0,0.010204081632653184,0,0,0
103,0,39.705705,28.985700,5.906539,4.813466,123458,26839,0.983729,0.981915,0.12236733333333334,0.11801933333333334,0.3786623333333333,0.09251133333333333,0.20014633333333334,0.08829333333333333,0,0,0,0.009803921568627416,0,0.19999999999999996
104,0,36.370889,29.435700,6.923306,0.011883,125457,27338,0.999657,1.000171,0.11951283333333335,0.11516483333333336,0.37580783333333334,0.08966383333333335,0.19742883333333333,0.10242183333333335,0,0,0,0,0,0
105,0,54.499421,28.685700,5.905305,19.908416,123456,27837,0.983713,1.018427,0.11951283333333335,0.11516483333333336,0.37580783333333334,0.08966383333333335,0.19742883333333333,0.10242183333333335,0,0,0.032710280373831835,0.3291139240506329,0.28522920203735147,0
106,0,45.479765,29.435700,6.922289,9.121776,125455,27336,0.999641,1.000098,0.11134216666666664,0.10699416666666665,0.36765916666666665,0.10962316666666665,0.21013016666666667,0.09425116666666665,0,0,0.0,0,0.28983050847457625,0
107,0,38.137809,30.185700,7.940226,0.011883,127455,26836,1.015578,0.981805,0.10772216666666667,0.10337416666666667,0.3640391666666667,0.10600316666666668,0.22823016666666665,0.09063116666666668,0,0,0,0,0,0
108,0,36.369063,29.435400,6.921780,0.011883,125454,27336,0.999633,1.000098,0.10772216666666667,0.10337416666666667,0.3640391666666667,0.10600316666666668,0.22823016666666665,0.09063116666666668,0,0,0,0,0,0
109,0,34.604797,28.685400,5.903780,0.015617,123453,27835,0.983689,1.018354,0.10772216666666667,0.10337416666666667,0.3640391666666667,0.10600316666666668,0.22823016666666665,0.09063116666666668,0.0,0,0.017699115044247815,0,0,0.0
110,0,79.227088,27.935700,4.886710,46.404678,121453,28334,0.967753,1.036610,0.107666,0.103318,0.364309,0.105947,0.228185,0.090575,0.11904761904761907,1.0,0.09545454545454546,0.13043478260869568,0,0.04761904761904767
111,0,37.136358,28.685700,5.903272,2.547386,123452,27833,0.983681,1.018280,0.10441700000000001,0.12051100000000001,0.360419,0.10414600000000002,0.22417400000000004,0.08633300000000001,0.08695652173913049,0,0.14553990610328638,0.011235955056179803,0,0
112,0,41.396628,29.435700,6.920763,5.040165,125452,27333,0.999618,0.999988,0.104449,0.120215,0.361521,0.103851,0.223927,0.086037,0,0,0.2047619047619047,0,0.0016207455429497752,0
113,0,38.136584,30.186000,7.938700,0.011883,127452,26832,1.015554,0.981659,0.10404716666666665,0.11981316666666665,0.36345216666666663,0.10344916666666665,0.22360316666666666,0.08563516666666665,0,0,0,0,0,0
114,0,36.368947,29.436300,6.920764,0.011883,125452,27331,0.999618,0.999915,0.10404716666666665,0.11981316666666665,0.36345216666666663,0.10344916666666665,0.22360316666666666,0.08563516666666665,0,0,0,0,0,0
115,0,34.600947,28.686300,5.902764,0.011883,123451,27830,0.983673,1.018171,0.10404716666666665,0.11981316666666665,0.36345216666666663,0.10344916666666665,0.22360316666666666,0.08563516666666665,0,0,0.0,0,0,0
116,0,89.783490,27.936300,4.885185,56.962004,121450,28329,0.967729,1.036427,0.10404716666666665,0.11981316666666665,0.36345216666666663,0.10344916666666665,0.22360316666666666,0.08563516666666665,0.41666666666666674,0,0.29999999999999993,0.04819277108433728,0,0.7692307692307692
117,0,79.764993,28.686300,5.901747,45.176946,123449,27828,0.983657,1.018098,0.106144,0.117349,0.363692,0.10103,0.221331,0.090454,0,0,0.13953488372093026,0,0,1.0
118,0,36.367422,29.436300,6.919238,0.011883,125449,27328,0.999594,0.999805,0.104094,0.115299,0.362935,0.09898,0.219415,0.099277,0,0,0,0,0,0
119,0,59.690910,28.686000,5.901238,25.103672,123448,27828,0.983649,1.018098,0.104094,0.115299,0.362935,0.09898,0.219415,0.099277,0.6153846153846154,0,0.09042553191489366,0,0,0
120,0,36.835915,29.436000,6.918730,0.481185,125448,27328,0.999586,0.999805,0.11016383333333331,0.1140028333333333,0.3619688333333333,0.09768383333333332,0.21819983333333332,0.09798083333333331,0,0,0.09633027522935778,0,0,0
121,0,38.134850,30.186300,7.936667,0.011883,127448,26827,1.015522,0.981476,0.11007983333333335,0.11391883333333336,0.36237283333333337,0.09759983333333336,0.21813183333333333,0.09789683333333335,0,0,0,0,0,0
122,0,36.367214,29.436600,6.918730,0.011883,125448,27326,0.999586,0.999732,0.11007983333333335,0.11391883333333336,0.36237283333333337,0.09759983333333336,0.21813183333333333,0.09789683333333335,0,0,0,0,0,0
123,0,77.966162,28.686600,5.900730,43.378831,123447,27825,0.983641,1.017988,0.11007983333333335,0.11391883333333336,0.36237283333333337,0.09759983333333336,0.21813183333333333,0.09789683333333335,0.0,0,0.022727272727272818,0.07058823529411762,0.05078809106830118,1.0
124,0,45.957368,29.136900,6.917934,9.902534,125447,28324,0.999578,1.036244,0.10809583333333335,0.11193483333333336,0.3603908333333334,0.09584983333333336,0.21629483333333333,0.10743383333333335,0.2857142857142858,0,0.06926406926406925,0.11111111111111116,0,0
125,0,37.834850,29.887200,7.935767,0.011883,127447,27823,1.015514,1.017915,0.11094199999999996,0.11097599999999996,0.35953399999999996,0.09667999999999996,0.21539299999999997,0.10647499999999996,0,0,0,0,0,0
