iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,prob1,prob2,prob3
17,0,59.447552,31.866900,5.823499,21.757153,122871,16648,0.983952,0.618502,0.2584396666666666,0.23789966666666662,0.5036606666666666,0,0,0.5531914893617021
18,0,39.465509,32.616900,6.842668,0.005942,124871,16148,0.999968,0.599926,0.251789,0.231249,0.516962,0,0,0
19,0,51.157967,31.866900,5.823499,13.467567,122871,16648,0.983952,0.618502,0.251789,0.231249,0.516962,0.3804347826086957,0,0.01449275362318836
20,0,43.509404,32.317200,6.841882,4.350322,124871,17147,0.999968,0.637040,0.25870666666666664,0.22766366666666663,0.5136296666666667,0.19047619047619047,0,0
21,0,40.634071,32.767500,7.860629,0.005942,126871,17646,1.015984,0.655579,0.262496,0.225699,0.511805,0,0,0
22,0,66.551728,32.017500,6.841184,27.693044,124871,18146,0.999968,0.674155,0.262496,0.225699,0.511805,0,0.6768558951965066,0
23,0,40.634071,32.767500,7.860629,0.005942,126871,17646,1.015984,0.655579,0.249909,0.250084,0.500007,0,0,0
24,0,38.864625,32.017500,6.841184,0.005942,124871,18146,0.999968,0.674155,0.249909,0.250084,0.500007,0,0,0
25,0,37.305364,31.267500,5.822485,0.215379,122871,18646,0.983952,0.692731,0.249909,0.250084,0.500007,0,0,0.08007117437722422
26,0,38.864625,32.017500,6.841184,0.005942,124871,18146,0.999968,0.674155,0.24954066666666672,0.2497156666666667,0.5007436666666667,0,0,0
27,0,37.095926,31.267500,5.822485,0.005942,122871,18646,0.983952,0.692731,0.24954066666666672,0.2497156666666667,0.5007436666666667,0,0,0
28,0,95.323953,30.517500,4.804473,60.001981,120871,19146,0.967936,0.711307,0.24954066666666672,0.2497156666666667,0.5007436666666667,0.44999999999999996,0,1.0
29,0,37.095926,31.267500,5.822485,0.005942,122871,18646,0.983952,0.692731,0.2469,0.224601,0.528499,0,0,0
30,0,74.946587,30.517500,4.804473,39.624614,120871,19146,0.967936,0.711307,0.2469,0.224601,0.528499,0.925,0.04081632653061229,0
31,0,40.044891,30.967800,5.822055,3.255036,122871,19645,0.983952,0.729845,0.277241,0.208943,0.513816,0,0.16744186046511633,0
32,0,38.264036,31.418100,6.839994,0.005942,124871,20144,0.999968,0.748384,0.2718733333333333,0.21936633333333336,0.5087603333333334,0,0,0
33,0,45.845458,30.668100,5.821666,9.355692,122871,20644,0.983952,0.766960,0.2718733333333333,0.21936633333333336,0.5087603333333334,0,0,0.29482758620689653
34,0,38.264036,31.418100,6.839994,0.005942,124871,20144,0.999968,0.748384,0.267334,0.214827,0.517839,0,0,0
35,0,37.212835,30.668100,5.821666,0.723068,122871,20644,0.983952,0.766960,0.267334,0.214827,0.517839,0,0.008658008658008698,0.10622406639004156
36,0,38.264036,31.418100,6.839994,0.005942,124871,20144,0.999968,0.748384,0.266401,0.213897,0.519702,0,0,0
37,0,61.665648,30.668100,5.821666,25.175881,122871,20644,0.983952,0.766960,0.266401,0.213897,0.519702,0,0.624390243902439,0.007846556233652935
38,0,37.963525,31.118100,6.839484,0.005942,124871,21144,0.999968,0.785536,0.256112,0.233863,0.510025,0,0,0
39,0,61.687992,30.368400,5.821314,25.498278,122871,21643,0.983952,0.804074,0.256112,0.233863,0.510025,0.4605263157894737,0,0.2706459525756336
40,0,37.964126,31.118700,6.839485,0.005942,124871,21142,0.999968,0.785461,0.262596,0.227705,0.509699,0,0,0
41,0,61.861342,30.369000,5.821315,25.671027,122871,21641,0.983952,0.804000,0.262596,0.227705,0.509699,0,0,0.6347305389221557
42,0,37.964727,31.119300,6.839486,0.005942,124871,21140,0.999968,0.785387,0.25826866666666665,0.2233776666666666,0.5183536666666666,0,0,0
43,0,36.196557,30.369300,5.821315,0.005942,122871,21640,0.983952,0.803963,0.25826866666666665,0.2233776666666666,0.5183536666666666,0,0,0
44,0,55.151935,29.619300,4.803715,20.728921,120871,22140,0.967936,0.822539,0.25826866666666665,0.2233776666666666,0.5183536666666666,0.4864864864864864,0.14418604651162792,0.0008710801393728707
45,0,35.896955,30.069300,5.820993,0.006661,122871,22640,0.983952,0.841115,0.264304,0.223187,0.512509,0,0,0.005172413793103514
46,0,77.327067,29.319600,4.803506,43.203961,120871,23139,0.967936,0.859653,0.26409133333333334,0.2229743333333333,0.5129343333333333,0,0,1.0
47,0,35.896836,30.069900,5.820994,0.005942,122871,22638,0.983952,0.841040,0.25350833333333334,0.2123913333333333,0.5341003333333333,0,0,0
48,0,39.062447,29.320200,4.803506,4.938741,120871,23137,0.967936,0.859579,0.25350833333333334,0.2123913333333333,0.5341003333333333,0,0,0.20277296360485275
49,0,61.968695,30.070500,5.820995,26.077201,122871,22636,0.983952,0.840966,0.25161,0.210493,0.537897,0,0.6431924882629108,0
50,0,37.365040,30.520500,6.838598,0.005942,124871,23136,0.999968,0.859542,0.241161,0.230778,0.528061,0,0,0
51,0,35.597142,29.770500,5.820700,0.005942,122871,23636,0.983952,0.878118,0.241161,0.230778,0.528061,0,0,0
52,0,48.273624,29.020800,4.803314,14.449510,120871,24135,0.967936,0.896656,0.241161,0.230778,0.528061,0.0,0.018433179723502335,0.4008658008658008
53,0,49.880099,29.771100,5.820701,14.288298,122871,23634,0.983952,0.878043,0.239444,0.229067,0.531489,0.3975903614457831,0,0
54,0,37.065551,30.221400,6.838210,0.005942,124871,24133,0.999968,0.896582,0.246364,0.225488,0.528148,0,0,0
55,0,55.666523,29.471400,5.820430,20.374693,122871,24633,0.983952,0.915158,0.246364,0.225488,0.528148,0.524390243902439,0,0
56,0,36.765193,29.921400,6.837851,0.005942,124871,25133,0.999968,0.933734,0.255593,0.22071,0.523697,0,0,0
57,0,35.361268,29.171400,5.820181,0.369687,122871,25633,0.983952,0.952310,0.255593,0.22071,0.523697,0.09090909090909083,0,0
58,0,36.465162,29.621700,6.837520,0.005942,124871,26132,0.999968,0.970848,0.25618833333333335,0.2204013333333333,0.5234103333333333,0,0,0
59,0,43.610209,28.872000,5.819951,8.918258,122871,26631,0.983952,0.989387,0.25618833333333335,0.2204013333333333,0.5234103333333333,0.2857142857142857,0,0
60,0,36.165156,29.322000,6.837214,0.005942,124871,27131,0.999968,1.007963,0.261272,0.217766,0.520962,0,0,0
61,0,45.259741,28.572000,5.819736,10.868004,122871,27631,0.983952,1.026539,0.261272,0.217766,0.520962,0,0,0.32633420822397197
62,0,36.165156,29.322000,6.837214,0.005942,124871,27131,0.999968,1.007963,0.260316,0.21681,0.522874,0,0,0
63,0,34.400589,28.572000,5.819736,0.008852,122871,27631,0.983952,1.026539,0.260316,0.21681,0.522874,0,0,0.015097690941385356
64,0,45.857269,27.822000,4.802683,13.232586,120871,28131,0.967936,1.045115,0.26004466666666665,0.21653866666666663,0.5234166666666666,0,0.2142857142857142,0.2613333333333333
65,0,34.397678,28.572000,5.819736,0.005942,122871,27631,0.983952,1.026539,0.244664,0.238231,0.517105,0,0,0
66,0,76.552075,27.822000,4.802683,43.927392,120871,28131,0.967936,1.045115,0.244664,0.238231,0.517105,0,0.4103773584905661,0.7047353760445683
67,0,68.606199,28.572000,5.819736,34.214462,122871,27631,0.983952,1.026539,0.228197,0.25851,0.513293,0.26249999999999996,0,0.650259067357513
68,0,36.165156,29.322000,6.837214,0.005942,124871,27131,0.999968,1.007963,0.232909,0.249905,0.517186,0,0,0
69,0,61.595698,28.572000,5.819736,27.203961,122871,27631,0.983952,1.026539,0.232909,0.249905,0.517186,0.6666666666666666,0,0
70,0,35.864871,29.022000,6.836929,0.005942,124871,28131,0.999968,1.045115,0.255464,0.238251,0.506285,0,0,0
71,0,56.175799,28.272300,5.819538,22.083961,122871,28630,0.983952,1.063653,0.255464,0.238251,0.506285,0.56,0,0
72,0,35.865471,29.022600,6.836930,0.005942,124871,28129,0.999968,1.045040,0.275161,0.228042,0.496797,0,0,0
73,0,34.098380,28.272900,5.819538,0.005942,122871,28628,0.983952,1.063579,0.275161,0.228042,0.496797,0,0,0
74,0,117.367950,27.522900,4.802552,85.042498,120871,29128,0.967936,1.082155,0.275161,0.228042,0.496797,0.641025641025641,0.43069306930693063,1.0
75,0,68.325550,28.272900,5.819538,34.233112,122871,28628,0.983952,1.063579,0.277754,0.23591,0.486336,0.7073170731707317,0,0.20580235720761564
76,0,39.629491,29.023200,6.836930,3.769361,124871,28127,0.999968,1.044966,0.302023,0.221132,0.476845,0,0,0.17829457364341084
77,0,37.634193,29.773500,7.854752,0.005942,126871,27626,1.015984,1.026353,0.3005876666666667,0.2196966666666667,0.47971566666666665,0,0,0
78,0,35.866372,29.023500,6.836931,0.005942,124871,28126,0.999968,1.044929,0.3005876666666667,0.2196966666666667,0.47971566666666665,0,0,0
79,0,44.869741,28.273500,5.819538,10.776703,122871,28626,0.983952,1.063505,0.3005876666666667,0.2196966666666667,0.47971566666666665,0,0.18867924528301894,0.2357080035180299
80,0,35.866372,29.023500,6.836931,0.005942,124871,28126,0.999968,1.044929,0.29287833333333335,0.22959233333333334,0.4775293333333333,0,0,0
81,0,48.736999,28.273500,5.819538,14.643961,122871,28626,0.983952,1.063505,0.29287833333333335,0.22959233333333334,0.4775293333333333,0,0.405,0
82,0,35.566407,28.723800,6.836666,0.005942,124871,29125,0.999968,1.082043,0.279751,0.255014,0.465235,0,0,0
83,0,75.154804,27.974100,5.819353,41.361351,122871,29624,0.983952,1.100582,0.279751,0.255014,0.465235,0,0,0.9616122840690979
84,0,40.047420,28.724400,6.836666,4.486354,124871,29123,0.999968,1.081969,0.27268,0.247943,0.479377,0,0,0.1933216168717048
85,0,37.335032,29.474700,7.854390,0.005942,126871,28622,1.015984,1.063356,0.271316,0.246579,0.482105,0,0,0
86,0,35.571180,28.724700,6.836666,0.009814,124871,29122,0.999968,1.081932,0.271316,0.246579,0.482105,0,0.018099547511312153,0
87,0,99.130307,27.974700,5.819353,65.336253,122871,29622,0.983952,1.100508,0.271165,0.24687,0.481965,0.368421052631579,0.45581395348837206,0.8369369369369369
88,0,35.568051,28.724700,6.836666,0.006684,124871,29122,0.999968,1.081932,0.2639843333333333,0.26362433333333335,0.47239133333333333,0,0,0.005314437555358653
89,0,71.583796,27.974700,5.819353,37.789743,122871,29622,0.983952,1.100508,0.26370666666666664,0.2633466666666666,0.4729466666666666,0,0,0.8872037914691944
90,0,35.567308,28.724700,6.836666,0.005942,124871,29122,0.999968,1.081932,0.2514403333333333,0.25108033333333335,0.49747933333333333,0,0,0
91,0,36.634596,27.974700,5.819353,2.840542,122871,29622,0.983952,1.100508,0.2514403333333333,0.25108033333333335,0.49747933333333333,0.14473684210526316,0,0.10332749562171628
92,0,35.567308,28.724700,6.836666,0.005942,124871,29122,0.999968,1.081932,0.260219,0.245568,0.494213,0,0,0
93,0,33.799995,27.974700,5.819353,0.005942,122871,29622,0.983952,1.100508,0.260219,0.245568,0.494213,0,0,0
94,0,69.810327,27.224700,4.802431,37.783196,120871,30122,0.967936,1.119084,0.260219,0.245568,0.494213,0,0,0.8870673952641166
95,0,73.468603,27.974700,5.819353,39.674549,122871,29622,0.983952,1.100508,0.25063766666666665,0.23598666666666662,0.5133756666666667,0.9264705882352942,0,0
96,0,39.732370,28.724700,6.836666,4.171003,124871,29122,0.999968,1.081932,0.266744,0.227644,0.505612,0,0.18672199170124482,0
97,0,37.034694,29.174700,7.854052,0.005942,126871,29622,1.015984,1.100508,0.263502,0.233924,0.502574,0,0,0
98,0,35.267060,28.424700,6.836419,0.005942,124871,30122,0.999968,1.119084,0.263502,0.233924,0.502574,0,0,0
99,0,86.997713,27.675000,5.819180,53.503533,122871,30621,0.983952,1.137622,0.263502,0.233924,0.502574,0,0.32456140350877194,0.9900542495479204
100,0,35.267661,28.425300,6.836419,0.005942,124871,30120,0.999968,1.119009,0.255937,0.241714,0.502349,0,0,0
101,0,33.524837,27.675600,5.819180,0.030057,122871,30619,0.983952,1.137548,0.255937,0.241714,0.502349,0,0,0.04322527015793842
102,0,46.452364,26.925600,4.802317,14.724448,120871,31119,0.967936,1.156124,0.255727,0.241504,0.502769,0.04166666666666674,0,0.40622222222222215
103,0,33.522030,27.675600,5.819180,0.027249,122871,30619,0.983952,1.137548,0.248625,0.234165,0.51721,0.012345679012345734,0,0.03964757709251099
104,0,77.458932,26.925600,4.802317,45.731016,120871,31119,0.967936,1.156124,0.248499,0.233824,0.517677,0.6666666666666667,0.05936073059360736,0.4846678023850085
105,0,65.869453,27.675600,5.819180,32.374672,122871,30619,0.983952,1.137548,0.2676006666666666,0.22130266666666662,0.5110966666666666,0,0.3386243386243386,0.5358067299396031
106,0,35.278316,28.425900,6.836419,0.015996,124871,30118,0.999968,1.118935,0.254544,0.239812,0.505644,0,0,0.030179445350734024
107,0,55.434285,27.675900,5.819180,21.939204,122871,30618,0.983952,1.137511,0.2544036666666667,0.2396716666666667,0.5059246666666667,0.3999999999999999,0.2570093457943926,0.005115089514066473
108,0,35.268261,28.425900,6.836419,0.005942,124871,30118,0.999968,1.118935,0.259986,0.248587,0.491427,0,0,0
109,0,33.501022,27.675900,5.819180,0.005942,122871,30618,0.983952,1.137511,0.259986,0.248587,0.491427,0,0,0
110,0,111.682436,26.925900,4.802317,79.954219,120871,31118,0.967936,1.156087,0.259986,0.248587,0.491427,1.0,0,0.8656716417910448
111,0,36.077845,27.675900,5.819180,2.582765,122871,30618,0.983952,1.137511,0.27392,0.238094,0.487986,0,0.06818181818181823,0.15068493150684936
112,0,35.269126,28.425900,6.836419,0.006807,124871,30118,0.999968,1.118935,0.273387,0.237979,0.488634,0,0,0.006050129645635227
113,0,50.702508,27.675900,5.819180,17.207427,122871,30618,0.983952,1.137511,0.27326,0.237852,0.488888,0,0,0.4584055459272097
114,0,35.269700,28.425900,6.836419,0.007380,124871,30118,0.999968,1.118935,0.26338833333333334,0.22798033333333328,0.5086313333333333,0,0,0.00911577028258892
115,0,33.501022,27.675900,5.819180,0.005942,122871,30618,0.983952,1.137511,0.26320066666666664,0.22779266666666662,0.5090066666666666,0,0,0
116,0,108.582544,26.925900,4.802317,76.854327,120871,31118,0.967936,1.156087,0.26320066666666664,0.22779266666666662,0.5090066666666666,0.9726027397260274,0.4402173913043479,0.48831168831168836
117,0,72.038847,27.675900,5.819180,38.543767,122871,30618,0.983952,1.137511,0.271454,0.231141,0.497405,0,0,0.9029126213592233
118,0,52.031498,28.425900,6.836419,16.769178,124871,30118,0.999968,1.118935,0.2692133333333333,0.2289003333333333,0.5018863333333333,0,0.4492753623188406,0
119,0,37.036195,29.176200,7.854054,0.005942,126871,29617,1.015984,1.100322,0.261417,0.243998,0.494585,0,0,0
120,0,35.864237,28.426200,6.836420,0.601618,124871,30117,0.999968,1.118898,0.261417,0.243998,0.494585,0,0,0.10175145954962472
121,0,37.036195,29.176200,7.854054,0.005942,126871,29617,1.015984,1.100322,0.261271,0.243852,0.494877,0,0,0
122,0,35.268561,28.426200,6.836420,0.005942,124871,30117,0.999968,1.118898,0.261271,0.243852,0.494877,0,0,0
123,0,33.501322,27.676200,5.819181,0.005942,122871,30617,0.983952,1.137474,0.261271,0.243852,0.494877,0,0,0
124,0,95.786912,26.926200,4.802317,64.058396,120871,31117,0.967936,1.156050,0.261271,0.243852,0.494877,0.09876543209876543,0.6030150753768844,0.9205882352941177
125,0,69.135705,27.676200,5.819181,35.640325,122871,30617,0.983952,1.137474,0.250791,0.258691,0.490518,0,0,0.8424242424242424
126,0,35.268561,28.426200,6.836420,0.005942,124871,30117,0.999968,1.118898,0.24855766666666662,0.25645766666666664,0.49498466666666663,0,0,0
127,0,64.864057,27.676200,5.819181,31.368676,122871,30617,0.983952,1.137474,0.24855766666666662,0.25645766666666664,0.49498466666666663,0.7534246575342466,0,0.002581755593803803
128,0,35.268561,28.426200,6.836420,0.005942,124871,30117,0.999968,1.118898,0.261523,0.249744,0.488733,0,0,0
129,0,84.092030,27.676200,5.819181,50.596650,122871,30617,0.983952,1.137474,0.261523,0.249744,0.488733,0.29487179487179493,0,0.9591836734693877
130,0,44.372763,28.426200,6.836420,9.110143,124871,30117,0.999968,1.118898,0.26411633333333334,0.2444713333333333,0.49141233333333334,0,0,0.28971193415637864
131,0,37.036195,29.176200,7.854054,0.005942,126871,29617,1.015984,1.100322,0.26330233333333336,0.2436573333333334,0.49304033333333336,0,0,0
132,0,35.268561,28.426200,6.836420,0.005942,124871,30117,0.999968,1.118898,0.26330233333333336,0.2436573333333334,0.49304033333333336,0,0,0
133,0,70.323230,27.676200,5.819181,36.827849,122871,30617,0.983952,1.137474,0.26330233333333336,0.2436573333333334,0.49304033333333336,0.5365853658536586,0.4305555555555556,0.015748031496062964
134,0,35.268561,28.426200,6.836420,0.005942,124871,30117,0.999968,1.118898,0.265751,0.252293,0.481956,0,0,0
135,0,38.305753,27.676200,5.819181,4.810373,122871,30617,0.983952,1.137474,0.265751,0.252293,0.481956,0.03409090909090906,0,0.19981668194317137
136,0,35.309539,28.426200,6.836420,0.046919,124871,30117,0.999968,1.118898,0.2651903333333333,0.25171533333333335,0.48309433333333335,0,0,0.05170975813177647
137,0,68.611430,27.676200,5.819181,35.116049,122871,30617,0.983952,1.137474,0.265059,0.251584,0.483357,0,0,0.8315018315018314
138,0,35.612232,28.426200,6.836420,0.349612,124871,30117,0.999968,1.118898,0.25563600000000003,0.24216100000000002,0.502203,0.08974358974358976,0,0
139,0,36.735879,28.876200,7.853737,0.005942,126871,30617,1.015984,1.137474,0.258018,0.240926,0.501056,0,0,0
140,0,34.968329,28.126200,6.836188,0.005942,124871,31117,0.999968,1.156050,0.258018,0.240926,0.501056,0,0,0
141,0,33.204601,27.376500,5.819018,0.009083,122871,31616,0.983952,1.174588,0.258018,0.240926,0.501056,0.012345679012345734,0,0.006672226855713115
142,0,50.291654,26.626800,4.802210,18.862645,120871,32115,0.967936,1.193127,0.258289,0.240765,0.500946,0.49275362318840576,0,0.024326672458731546
143,0,35.483651,27.076800,5.818865,2.587985,122871,32615,0.983952,1.211703,0.274047,0.232593,0.49336,0,0,0.15316117542297425
144,0,34.672282,27.826800,6.835971,0.009511,124871,32115,0.999968,1.193127,0.2734473333333333,0.2319933333333333,0.49455933333333335,0,0,0.01721170395869187
145,0,33.447759,27.076800,5.818865,0.552093,122871,32615,0.983952,1.211703,0.273319,0.231865,0.494816,0,0,0.09973285841495994
146,0,34.668712,27.826800,6.835971,0.005942,124871,32115,0.999968,1.193127,0.26696733333333333,0.2255133333333333,0.5075193333333333,0,0,0
147,0,38.515817,27.076800,5.818865,5.620151,122871,32615,0.983952,1.211703,0.26696733333333333,0.2255133333333333,0.5075193333333333,0,0,0.21698906644238858
148,0,34.668712,27.826800,6.835971,0.005942,124871,32115,0.999968,1.193127,0.260944,0.21949,0.519566,0,0,0
149,0,45.330396,27.076800,5.818865,12.434730,122871,32615,0.983952,1.211703,0.260944,0.21949,0.519566,0.35897435897435903,0,0
