iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
90,0,25.901184,14.843700,11.053523,0.003961,55083,5604,1.280952,0.472035,0.52305,0.47695,0,0
91,0,56.156683,9.502800,3.451903,43.201981,40292,8616,0.936988,0.725741,0.517854,0.482146,1.0,0
92,0,27.423229,11.042700,4.786689,11.593840,42900,6091,0.997637,0.513056,0.532906,0.467094,0.3414970679544671,0
93,0,51.162672,7.365000,0.595692,43.201981,32330,7780,0.751832,0.655323,0.493264,0.506736,1.0,0
94,0,20.764621,13.330500,7.430160,0.003961,48002,3567,1.116284,0.300455,0.514252,0.485748,0,0
95,0,34.443391,17.976300,16.463130,0.003961,65500,5579,1.523199,0.469929,0.515889,0.484111,0,0
96,0,50.619690,6.465900,0.951810,43.201981,31628,10075,0.735508,0.848635,0.506446,0.493554,1.0,0
97,0,30.443040,16.175400,14.263679,0.003961,61357,7439,1.426854,0.626600,0.441265,0.558735,0,0
98,0,26.510661,15.773100,10.733600,0.003961,53868,1291,1.252698,0.108743,0.536129,0.463871,0,0
99,0,34.762814,17.159100,17.599753,0.003961,67915,10718,1.579360,0.902796,0.575945,0.424055,0,0
100,0,26.328466,14.286900,12.037605,0.003961,57080,9457,1.327392,0.796580,0.431051,0.568949,0,0
101,0,50.867525,7.252800,0.412744,43.201981,34317,10141,0.798040,0.854195,0.430989,0.569011,1.0,0
102,0,54.462925,9.411600,1.849345,43.201981,37142,5770,0.863735,0.486018,0.537453,0.462547,1.0,0
103,0,22.680991,13.706700,8.970330,0.003961,51040,5351,1.186933,0.450724,0.548203,0.451797,0,0
104,0,51.862052,5.772900,2.887172,43.201981,27807,8564,0.646650,0.721361,0.521016,0.478984,1.0,0
105,0,36.832509,18.742200,18.086348,0.003961,68659,6185,1.596662,0.520974,0.473168,0.526832,0,0
106,0,34.187520,18.285900,15.897659,0.003961,64110,3157,1.490875,0.265920,0.420692,0.579308,0,0
107,0,26.459329,14.409000,12.046368,0.003961,57091,9061,1.327648,0.763224,0.458547,0.541453,0,0
108,0,57.014926,9.655500,4.157445,43.201981,41678,9493,0.969220,0.799613,0.433183,0.566817,1.0,0
109,0,56.284894,9.346500,3.736414,43.201981,40852,9697,0.950011,0.816796,0.487306,0.512694,1.0,0
110,0,26.967935,15.742800,11.221174,0.003961,55196,2720,1.283580,0.229111,0.536324,0.463676,0,0
111,0,50.173683,6.345000,0.626702,43.201981,32269,11119,0.750414,0.936573,0.44532,0.55468,1.0,0
112,0,21.348125,13.299000,8.045164,0.003961,49234,4904,1.144934,0.413073,0.520847,0.479153,0,0
113,0,51.213975,7.707900,0.304094,43.201981,34103,8410,0.793064,0.708389,0.476277,0.523723,1.0,0
114,0,16.022264,10.331400,5.686903,0.003961,44679,10241,1.039008,0.862618,0.521795,0.478205,0,0
115,0,36.241222,18.996900,17.240361,0.003961,66680,3357,1.550640,0.282766,0.559664,0.440336,0,0
116,0,34.476454,17.347800,17.124693,0.003961,66950,9124,1.556919,0.768531,0.412883,0.587117,0,0
117,0,52.973722,8.672100,1.099641,43.201981,31333,2426,0.728647,0.204346,0.449746,0.550254,1.0,0
118,0,51.320749,5.066700,3.052069,43.201981,27483,10594,0.639116,0.892352,0.495744,0.504256,1.0,0
119,0,28.640009,15.858000,12.778048,0.003961,58412,5552,1.358368,0.467655,0.555121,0.444879,0,0
120,0,28.735127,15.169800,13.561366,0.003961,60045,9479,1.396343,0.798433,0.51058,0.48942,0,0
121,0,62.105644,7.642200,3.153068,51.310376,27240,1766,0.633465,0.148753,0.484358,0.515642,1.0,0.2689655172413793
122,0,30.613051,16.022400,14.586690,0.003961,62017,8609,1.442202,0.725152,0.490614,0.509386,0,0
123,0,62.374527,7.090500,3.823930,51.460097,25911,2276,0.602559,0.191712,0.55881,0.44119,1.0,0.2720848056537103
124,0,58.722571,11.195700,4.324890,43.201981,41988,4669,0.976429,0.393278,0.457384,0.542616,1.0,0
125,0,28.111382,14.670900,13.436521,0.003961,59825,10922,1.391227,0.919980,0.473299,0.526701,0,0
126,0,19.776874,12.143700,7.629213,0.003961,48468,7989,1.127121,0.672928,0.569117,0.430883,0,0
127,0,24.708209,13.498200,11.206048,0.003961,55472,10478,1.289999,0.882581,0.56402,0.43598,0,0
128,0,51.393602,8.037300,0.154321,43.201981,33808,7017,0.786203,0.591055,0.550816,0.449184,1.0,0
129,0,17.779803,11.251800,6.524042,0.003961,46313,8807,1.077006,0.741830,0.506157,0.493843,0,0
130,0,52.286788,8.859000,0.225808,43.201981,33059,3529,0.768785,0.297254,0.486079,0.513921,1.0,0
131,0,52.199088,7.754400,1.242707,43.201981,31053,5205,0.722136,0.438427,0.536546,0.463454,1.0,0
132,0,51.512726,8.121900,0.188846,43.201981,33876,6803,0.787785,0.573029,0.538426,0.461574,1.0,0
133,0,52.553318,8.619000,0.732338,43.201981,34946,6216,0.812667,0.523585,0.575256,0.424744,1.0,0
134,0,51.687314,7.449600,1.035734,43.201981,31462,6630,0.731647,0.558457,0.488194,0.511806,1.0,0
135,0,16.963271,11.331900,5.627410,0.003961,44548,6775,1.035961,0.570670,0.475031,0.524969,0,0
136,0,17.375487,10.738200,6.633326,0.003961,46535,10741,1.082169,0.904734,0.439266,0.560734,0,0
137,0,34.142112,17.331600,16.806551,0.003961,66315,8543,1.542152,0.719592,0.533386,0.466614,0,0
138,0,55.191187,8.826000,3.163206,43.201981,39727,10307,0.923849,0.868177,0.533101,0.466899,1.0,0
139,0,38.459839,19.941900,18.513978,0.003961,68508,2035,1.593150,0.171412,0.527241,0.472759,0,0
140,0,23.454545,14.208600,9.241984,0.003961,51526,4164,1.198234,0.350741,0.599653,0.400347,0,0
141,0,26.776385,14.961600,11.810824,0.003961,56584,6712,1.315858,0.565364,0.496355,0.503645,0,0
142,0,16.314988,11.907300,4.403727,0.003961,42107,2416,0.979196,0.203504,0.561783,0.438217,0,0
143,0,31.297283,16.155600,15.137722,0.003961,63102,9250,1.467434,0.779144,0.471059,0.528941,0,0
144,0,17.502488,11.973000,5.525527,0.003961,44327,4417,1.030822,0.372052,0.58763,0.41237,0,0
145,0,56.266513,10.544100,2.520433,43.201981,38452,3305,0.894199,0.278386,0.51055,0.48945,1.0,0
146,0,56.950396,10.798800,2.949615,43.201981,39291,3295,0.913710,0.277544,0.563349,0.436651,1.0,0
147,0,28.711797,14.846400,13.861436,0.003961,60656,11168,1.410552,0.940701,0.418582,0.581418,0,0
148,0,30.817955,16.233600,14.580394,0.003961,61984,7872,1.441435,0.663073,0.440581,0.559419,0,0
149,0,51.335484,7.738200,0.395303,43.201981,32725,6931,0.761018,0.583811,0.485553,0.514447,1.0,0
150,0,26.035640,14.760600,11.271079,0.003961,55527,6325,1.291278,0.532766,0.513626,0.486374,0,0
151,0,51.398484,6.951300,1.245203,43.201981,31049,7878,0.722043,0.663578,0.405109,0.594891,1.0,0
152,0,28.001012,15.781800,12.215251,0.003961,57281,4675,1.332067,0.393784,0.492276,0.507724,0,0
153,0,26.789554,15.508800,11.276792,0.003961,55412,3716,1.288603,0.313005,0.410587,0.589413,0,0
154,0,52.486014,7.305900,1.978133,43.201981,29600,5247,0.688346,0.441964,0.473552,0.526448,1.0,0
155,0,26.702620,14.645700,12.052959,0.003961,57090,8271,1.327625,0.696681,0.435562,0.564438,0,0
156,0,21.093626,12.886800,8.202865,0.003961,49572,6616,1.152794,0.557278,0.53951,0.46049,0,0
157,0,28.626077,14.941500,13.680616,0.003961,60294,10489,1.402134,0.883507,0.564602,0.435398,0,0
158,0,20.586126,13.281600,7.300565,0.003961,47748,3476,1.110377,0.292790,0.492033,0.507967,0,0
159,0,50.051158,6.506100,0.343078,43.201981,32828,11141,0.763413,0.938427,0.450366,0.549634,1.0,0
160,0,52.612208,7.895100,1.515128,43.201981,30514,4197,0.709602,0.353521,0.506114,0.493886,1.0,0
161,0,26.340712,14.502900,11.833851,0.003961,56665,8322,1.317742,0.700977,0.447712,0.552288,0,0
162,0,51.605424,5.964600,2.438843,43.201981,28693,8811,0.667254,0.742166,0.501747,0.498253,1.0,0
163,0,21.418276,13.842900,7.571415,0.003961,48166,2023,1.120098,0.170401,0.420943,0.579057,0,0
164,0,18.734946,12.271800,6.459184,0.003961,46157,5251,1.073379,0.442301,0.490892,0.509108,0,0
165,0,22.408399,12.594600,9.809838,0.003961,52749,10767,1.226675,0.906924,0.42603,0.57397,0,0
166,0,27.060863,15.146400,11.910502,0.003961,56764,6276,1.320044,0.528639,0.459264,0.540736,0,0
167,0,55.687652,9.031200,3.454471,43.201981,40299,10195,0.937151,0.858743,0.447465,0.552535,1.0,0
168,0,36.696126,19.224600,17.467565,0.003961,66984,2902,1.557709,0.244441,0.490414,0.509586,0,0
169,0,21.679571,13.902300,7.773310,0.003961,48575,2234,1.129609,0.188174,0.492501,0.507499,0,0
170,0,26.508027,14.483400,12.020666,0.003961,57036,8758,1.326369,0.737702,0.463147,0.536853,0,0
171,0,19.432388,12.576300,6.852127,0.003961,46918,4997,1.091076,0.420906,0.44702,0.55298,0,0
172,0,32.473021,17.535900,14.933160,0.003961,62419,3966,1.451551,0.334063,0.417845,0.582155,0,0
173,0,34.601349,17.670000,16.927388,0.003961,66512,7612,1.546733,0.641173,0.465062,0.534938,0,0
174,0,18.512035,12.571800,5.936274,0.003961,45099,3193,1.048775,0.268952,0.580076,0.419924,0,0
175,0,28.963146,16.614900,12.344284,0.003961,56989,1606,1.325276,0.135276,0.46392,0.53608,0,0
176,0,18.302387,12.832500,5.465926,0.003961,44065,1290,1.024729,0.108659,0.487723,0.512277,0,0
177,0,20.404396,11.686500,8.713935,0.003961,50612,11657,1.176979,0.981890,0.510762,0.489238,0,0
178,0,50.087013,6.748500,0.136532,43.201981,33235,10740,0.772878,0.904650,0.490745,0.509255,1.0,0
179,0,51.441480,6.919800,1.319700,43.201981,30902,7836,0.718624,0.660040,0.609964,0.390036,1.0,0
180,0,35.633260,18.968400,16.660899,0.003961,64774,1546,1.506316,0.130222,0.565332,0.434668,0,0
