iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,weight12,weight13,weight14,weight15,weight16,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16
33,0,149.363410,36.924000,8.003192,104.436218,145976,22896,0.925803,0.500630,0.06258587500000001,0.09050187500000001,0.05611387500000001,0.112934875,0.163483875,0.105872875,0.01337287500000001,0.08907787500000001,0.01427687500000001,0.01099987500000001,0.06162987500000001,0.01029487500000001,0.01001187500000001,0.04097087500000001,0.06628687500000001,0.09158487500000001,0,0,0,0,0.01386962552011095,0.1120543293718167,0.9876543209876543,0.0,1.0,0.46875,0,0,0.02608695652173909,0,0,0
34,0,644.151599,26.923200,13.105702,604.122697,104306,14562,0.661525,0.318404,0.061364937499999994,0.0891759375,0.05482393749999999,0.1116539375,0.1624129375,0.10525293749999999,0.021998937499999992,0.08783293749999999,0.01628093749999999,0.013241937499999992,0.06047893749999999,0.010294937499999992,0.010011937499999991,0.039779937499999994,0.06509593749999999,0.0902989375,1.0,1.0,1.0,1.0,1.0,1.0,0.975,1.0,1.0,0.8048780487804879,1.0,0,0.30597014925373134,1.0,1.0,1.0
35,0,131.026241,70.121400,60.873152,0.031689,247802,14064,1.571600,0.307515,0.06223299999999998,0.09395999999999999,0.054171999999999984,0.12157199999999999,0.164404,0.10324599999999999,0.014201999999999985,0.08501899999999998,0.016280999999999986,0.013241999999999986,0.06329699999999999,0.010294999999999986,0.010011999999999986,0.03544399999999999,0.06254399999999999,0.09007699999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,89.180436,51.685800,37.462948,0.031689,203633,31347,1.291473,0.685414,0.06223299999999998,0.09395999999999999,0.054171999999999984,0.12157199999999999,0.164404,0.10324599999999999,0.014201999999999985,0.08501899999999998,0.016280999999999986,0.013241999999999986,0.06329699999999999,0.010294999999999986,0.010011999999999986,0.03544399999999999,0.06254399999999999,0.09007699999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,95.581451,55.387200,40.162562,0.031689,208752,24128,1.323938,0.527568,0.06223299999999998,0.09395999999999999,0.054171999999999984,0.12157199999999999,0.164404,0.10324599999999999,0.014201999999999985,0.08501899999999998,0.016280999999999986,0.013241999999999986,0.06329699999999999,0.010294999999999986,0.010011999999999986,0.03544399999999999,0.06254399999999999,0.09007699999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,84.673098,54.406200,30.235210,0.031689,188683,7329,1.196658,0.160251,0.06223299999999998,0.09395999999999999,0.054171999999999984,0.12157199999999999,0.164404,0.10324599999999999,0.014201999999999985,0.08501899999999998,0.016280999999999986,0.013241999999999986,0.06329699999999999,0.010294999999999986,0.010011999999999986,0.03544399999999999,0.06254399999999999,0.09007699999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,638.124555,27.984900,12.222906,597.916750,106046,12763,0.672561,0.279068,0.06223299999999998,0.09395999999999999,0.054171999999999984,0.12157199999999999,0.164404,0.10324599999999999,0.014201999999999985,0.08501899999999998,0.016280999999999986,0.013241999999999986,0.06329699999999999,0.010294999999999986,0.010011999999999986,0.03544399999999999,0.06254399999999999,0.09007699999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9903846153846154,1.0,1.0,0.7380952380952381,1.0,0,0.22807017543859653,1.0,1.0,1.0
40,0,643.154301,32.956800,5.912538,604.284964,118549,8693,0.751857,0.190076,0.062190875,0.098189875,0.052232875,0.13129887499999998,0.166616875,0.10044787499999999,0.014201874999999996,0.08112987499999999,0.016280874999999997,0.013241874999999997,0.065970875,0.010294874999999997,0.010011874999999996,0.029758874999999997,0.059031875,0.089099875,1.0,1.0,1.0,1.0,1.0,1.0,0.9880952380952381,1.0,1.0,0.8108108108108107,1.0,0,0.29032258064516125,1.0,1.0,1.0
41,0,606.425133,26.293500,7.727126,572.404507,114991,27346,0.729291,0.597931,0.060439937500000006,0.10557493750000001,0.046188937500000006,0.1548989375,0.17446093750000002,0.09432393750000001,0.014201937500000004,0.07221993750000001,0.016280937500000005,0.013241937500000005,0.0720009375,0.010294937500000005,0.010011937500000005,0.017916937500000004,0.051877937500000006,0.08606493750000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7682926829268293,0.32342657342657344,0,0.33333333333333337,1.0,1.0,1.0
42,0,556.916400,24.136800,3.052827,529.726773,124218,43762,0.787810,0.956873,0.06602199999999998,0.10585599999999999,0.05291299999999999,0.151254,0.17319099999999998,0.09308999999999999,0.014201999999999985,0.07261499999999999,0.009857999999999987,0.013241999999999986,0.07220199999999999,0.010294999999999986,0.010011999999999986,0.014046999999999987,0.05280399999999998,0.08839699999999999,1.0,1.0,1.0,0.37905073649754495,1.0,1.0,0.9876543209876543,1.0,1.0,0.7352941176470589,0.04491525423728815,0,0.33333333333333326,1.0,1.0,1.0
43,0,89.300899,52.570800,36.698410,0.031689,202078,26842,1.281611,0.586911,0.06996193749999999,0.10339393749999999,0.06155393749999999,0.1469349375,0.1709369375,0.0913109375,0.012745937499999992,0.07411493749999999,0.009857937499999992,0.010681937499999992,0.0692899375,0.010294937499999992,0.010011937499999991,0.01188993749999999,0.058200937499999994,0.08881893749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,96.198103,57.202200,38.964214,0.031689,206109,15435,1.307176,0.337492,0.06996193749999999,0.10339393749999999,0.06155393749999999,0.1469349375,0.1709369375,0.0913109375,0.012745937499999992,0.07411493749999999,0.009857937499999992,0.010681937499999992,0.0692899375,0.010294937499999992,0.010011937499999991,0.01188993749999999,0.058200937499999994,0.08881893749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,116.975016,60.483300,56.460027,0.031689,240726,39115,1.526723,0.855265,0.06996193749999999,0.10339393749999999,0.06155393749999999,0.1469349375,0.1709369375,0.0913109375,0.012745937499999992,0.07411493749999999,0.009857937499999992,0.010681937499999992,0.0692899375,0.010294937499999992,0.010011937499999991,0.01188993749999999,0.058200937499999994,0.08881893749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,95.820928,55.436100,40.353140,0.031689,209127,24340,1.326317,0.532204,0.06996193749999999,0.10339393749999999,0.06155393749999999,0.1469349375,0.1709369375,0.0913109375,0.012745937499999992,0.07411493749999999,0.009857937499999992,0.010681937499999992,0.0692899375,0.010294937499999992,0.010011937499999991,0.01188993749999999,0.058200937499999994,0.08881893749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,107.312189,57.646500,49.634000,0.031689,227383,35228,1.442099,0.770274,0.06996193749999999,0.10339393749999999,0.06155393749999999,0.1469349375,0.1709369375,0.0913109375,0.012745937499999992,0.07411493749999999,0.009857937499999992,0.010681937499999992,0.0692899375,0.010294937499999992,0.010011937499999991,0.01188993749999999,0.058200937499999994,0.08881893749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,81.886501,46.958400,34.896412,0.031689,198721,42193,1.260320,0.922566,0.06996193749999999,0.10339393749999999,0.06155393749999999,0.1469349375,0.1709369375,0.0913109375,0.012745937499999992,0.07411493749999999,0.009857937499999992,0.010681937499999992,0.0692899375,0.010294937499999992,0.010011937499999991,0.01188993749999999,0.058200937499999994,0.08881893749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,85.379855,52.464900,32.883266,0.031689,194518,19635,1.233664,0.429327,0.06996193749999999,0.10339393749999999,0.06155393749999999,0.1469349375,0.1709369375,0.0913109375,0.012745937499999992,0.07411493749999999,0.009857937499999992,0.010681937499999992,0.0692899375,0.010294937499999992,0.010011937499999991,0.01188993749999999,0.058200937499999994,0.08881893749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,77.181411,50.735400,26.414322,0.031689,181774,12656,1.152840,0.276728,0.06996193749999999,0.10339393749999999,0.06155393749999999,0.1469349375,0.1709369375,0.0913109375,0.012745937499999992,0.07411493749999999,0.009857937499999992,0.010681937499999992,0.0692899375,0.010294937499999992,0.010011937499999991,0.01188993749999999,0.058200937499999994,0.08881893749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,546.984727,27.134100,2.712235,517.138392,124889,34442,0.792066,0.753088,0.06996193749999999,0.10339393749999999,0.06155393749999999,0.1469349375,0.1709369375,0.0913109375,0.012745937499999992,0.07411493749999999,0.009857937499999992,0.010681937499999992,0.0692899375,0.010294937499999992,0.010011937499999991,0.01188993749999999,0.058200937499999994,0.08881893749999999,1.0,1.0,1.0,0.7690553745928339,1.0,1.0,1.0,1.0,1.0,0.8631578947368421,0.23372287145242066,0,0.3076923076923077,1.0,0,1.0
52,0,97.112290,52.135200,44.945401,0.031689,218369,44585,1.384931,0.974868,0.07478506250000001,0.1020730625,0.0695160625,0.14204606250000001,0.1687070625,0.09015906250000001,0.009413062500000008,0.07621206250000001,0.00985806250000001,0.01068206250000001,0.0693500625,0.010295062500000009,0.010012062500000009,0.011890062500000008,0.05419506250000001,0.0908060625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,111.037412,60.549900,50.455823,0.031689,228781,26948,1.450966,0.589229,0.07478506250000001,0.1020730625,0.0695160625,0.14204606250000001,0.1687070625,0.09015906250000001,0.009413062500000008,0.07621206250000001,0.00985806250000001,0.01068206250000001,0.0693500625,0.010295062500000009,0.010012062500000009,0.011890062500000008,0.05419506250000001,0.0908060625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,639.388017,25.220100,10.876703,603.291213,108762,24695,0.689786,0.539966,0.07478506250000001,0.1020730625,0.0695160625,0.14204606250000001,0.1687070625,0.09015906250000001,0.009413062500000008,0.07621206250000001,0.00985806250000001,0.01068206250000001,0.0693500625,0.010295062500000009,0.010012062500000009,0.011890062500000008,0.05419506250000001,0.0908060625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7634408602150538,1.0,0,0.30508474576271183,1.0,1.0,1.0
55,0,117.789265,61.177500,56.580076,0.031689,240917,36992,1.527934,0.808845,0.0766,0.102399,0.071618,0.140177,0.167394,0.087884,0.009413,0.074078,0.009858,0.010682,0.074979,0.010295,0.010012,0.01189,0.052145,0.090576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,65.190206,44.333700,20.824817,0.031689,171092,23313,1.085093,0.509748,0.0766,0.102399,0.071618,0.140177,0.167394,0.087884,0.009413,0.074078,0.009858,0.010682,0.074979,0.010295,0.010012,0.01189,0.052145,0.090576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,476.305539,35.132400,0.639079,440.534060,128975,11867,0.817980,0.259477,0.0766,0.102399,0.071618,0.140177,0.167394,0.087884,0.009413,0.074078,0.009858,0.010682,0.074979,0.010295,0.010012,0.01189,0.052145,0.090576,0.2852800694745983,1.0,0.009286412512218956,0,1.0,1.0,0.9888888888888889,1.0,1.0,0.7978723404255319,0,0,0.3055555555555556,1.0,1.0,1.0
58,0,631.051813,19.472400,12.176150,599.403262,106213,41305,0.673620,0.903150,0.071182,0.121993,0.056954,0.125862,0.179105,0.089852,0.009413,0.074134,0.009858,0.010682,0.066121,0.010295,0.010012,0.01189,0.052541,0.100106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7155963302752293,1.0,0,0.2719298245614036,1.0,1.0,1.0
59,0,89.197367,55.521300,33.644378,0.031689,195544,10473,1.240171,0.228996,0.072999,0.118771,0.061331,0.124193,0.177059,0.087865,0.009413,0.073273,0.009858,0.010682,0.071908,0.010295,0.010012,0.01189,0.051829,0.098622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,61.244337,45.992400,15.220248,0.031689,159902,6594,1.014124,0.144180,0.072999,0.118771,0.061331,0.124193,0.177059,0.087865,0.009413,0.073273,0.009858,0.010682,0.071908,0.010295,0.010012,0.01189,0.051829,0.098622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,495.896490,27.890100,1.328302,466.678088,127617,34650,0.809367,0.757636,0.072999,0.118771,0.061331,0.124193,0.177059,0.087865,0.009413,0.073273,0.009858,0.010682,0.071908,0.010295,0.010012,0.01189,0.051829,0.098622,1.0,0.5498470948012233,1.0,0.011363636363636354,1.0,1.0,0.9868421052631579,1.0,1.0,0.858974358974359,0,0,0.29850746268656714,1.0,0.328125,1.0
