iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
54,0,110.264495,73.599600,36.652602,0.012293,349592,104260,1.020409,0.960922,0.334556,0.665444,0,0.027585837484600195
55,0,138.910148,84.506700,54.399487,0.003961,384410,102721,1.122037,0.946737,0.335118,0.664882,0,0
56,0,143.300729,85.651200,57.645568,0.003961,390780,105276,1.140630,0.970286,0.335118,0.664882,0,0
57,0,113.622293,59.237100,11.183212,43.201981,299521,102064,0.874259,0.940682,0.335118,0.664882,0,1.0
58,0,131.787353,74.821500,13.763873,43.201981,304585,55180,0.889040,0.508571,0.308972,0.691028,0,1.0
59,0,111.471544,67.836600,23.893573,19.741371,324520,98398,0.947227,0.906894,0.277075,0.722925,0,0.511237296680553
60,0,146.553025,101.780400,44.768664,0.003961,364992,25724,1.065359,0.237088,0.280938,0.719062,0,0
61,0,121.961768,66.849000,11.910787,43.201981,300949,78119,0.878427,0.719991,0.280938,0.719062,0,1.0
62,0,136.814106,88.096500,48.713645,0.003961,373199,79544,1.089314,0.733124,0.273148,0.726852,0,0
63,0,105.068900,84.614100,20.449166,0.005633,317680,35633,0.927262,0.328415,0.273148,0.726852,0,0.010220104862534218
64,0,152.084957,100.741500,51.339496,0.003961,378077,42272,1.103552,0.389604,0.272639,0.727361,0,0
65,0,154.276523,101.956200,52.316361,0.003961,379948,40094,1.109013,0.369530,0.272639,0.727361,0,0
66,0,126.402248,91.786500,32.396937,2.218812,341053,35098,0.995485,0.323484,0.272639,0.727361,0,0.14510661563696015
67,0,147.700630,91.404000,56.292669,0.003961,388056,83376,1.132680,0.768442,0.297576,0.702424,0,0
68,0,131.246112,91.696500,39.545651,0.003961,355121,49466,1.036547,0.455908,0.297576,0.702424,0,0
69,0,116.733803,75.444000,38.609271,2.680532,353431,101951,1.031614,0.939641,0.297576,0.702424,0,0.1552068239604123
70,0,121.383338,84.631200,30.536174,6.215964,337506,55402,0.985131,0.510618,0.320035,0.679965,0,0.2294509333042244
71,0,153.213111,98.722200,54.486950,0.003961,384356,55282,1.121880,0.509512,0.3429,0.6571,0,0
72,0,134.456321,81.982800,9.271540,43.201981,295731,22455,0.863196,0.206959,0.3429,0.6571,0,1.0
73,0,115.603002,81.771300,33.728474,0.103229,343803,71232,1.003511,0.656516,0.322681,0.677319,0,0.06661515094993209
74,0,141.590841,94.830600,46.756280,0.003961,369240,53138,1.077758,0.489751,0.323281,0.676719,0,0
75,0,143.197030,93.704700,49.488369,0.003961,374639,62290,1.093517,0.574101,0.323281,0.676719,0,0
76,0,113.980156,59.173800,11.604375,43.201981,300350,103104,0.876678,0.950267,0.323281,0.676719,0,1.0
77,0,141.862039,90.377400,51.480678,0.003961,378610,77352,1.105108,0.712922,0.302855,0.697145,0,0
78,0,131.047844,76.940100,10.905764,43.201981,298960,42493,0.872621,0.391641,0.302855,0.697145,0,1.0
79,0,114.637478,61.651500,9.783997,43.201981,296766,91261,0.866217,0.841115,0.283637,0.716363,0,1.0
80,0,113.113081,89.570700,23.525141,0.017240,323646,25077,0.944676,0.231124,0.281688,0.718312,0,0.03416899291389308
81,0,147.999164,92.880000,55.115203,0.003961,385719,76119,1.125858,0.701558,0.281331,0.718669,0,0
82,0,113.590499,77.642400,33.745961,2.202138,343861,85053,1.003681,0.783899,0.281331,0.718669,0,0.1447357827218808
83,0,112.701662,73.756200,32.738223,6.207239,341896,96042,0.997945,0.885180,0.287152,0.712848,0,0.22926907458858736
84,0,149.172117,103.344000,45.824156,0.003961,366931,22451,1.071019,0.206922,0.294364,0.705636,0,0
