iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
0,0,120.901394,2.160900,8.263856,110.476638,10671,3468,0.999918,0.599870,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,1.0,0.6013071895424836,1.0,0,0.018433179723502335,0
1,0,46.315953,2.179500,8.651775,35.484678,10721,3456,1.004603,0.597795,0.112068,0.112068,0.15727,0.128002,0.153843,0.112068,0.112613,0.112068,0,0,0.08507462686567169,0.2781456953642384,0.6313686313686313,0,0.11933174224343668,0
2,0,103.074061,2.220300,9.474488,91.379272,10813,3412,1.013224,0.590184,0.10741012500000001,0.10741012500000001,0.153738125,0.130928125,0.17313412500000003,0.10741012500000001,0.11255912500000001,0.10741012500000001,0,0,0.088023088023088,1.0,1.0,0,0.19690265486725667,0
3,0,23.550943,2.243100,9.946462,11.361381,10862,3385,1.017816,0.585514,0.09784712500000001,0.09784712500000001,0.14553412500000001,0.14955612499999998,0.20034012499999998,0.09784712500000001,0.11318112500000001,0.09784712500000001,0,0,0.004451038575667643,0,0.3363939899833055,0,0,0
