iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
0,1,38.958121,-0.267300,1.467658,37.757763,10671,11562,0.999918,0.999957,0.18330187652690946,0.02693060745182082,0.1326467455864756,0.15607153207458732,0.2723263295595339,0.02693060745182082,0.15562554571715925,0.046166755631692834,0.17948717948717952,0,0.1694915254237288,0.23841059602649006,0.4631245043616178,0,0.23557692307692302,0
1,1,113.726262,-0.239400,1.506790,112.458872,10748,11546,1.007133,0.998573,0.07813258450133403,0.12972857587758452,0.1820076085399121,0.13955150336188726,0.20762799182754227,0.07196845461597882,0.1576135501594514,0.033369731116309656,0.1875,0.45945945945945943,0.5757575757575757,0.3706293706293706,0.5726907630522089,0.2063492063492064,0.49766355140186924,0.2727272727272727
1,3,81.521849,-0.239400,1.506790,80.254459,10748,11546,1.007133,0.998573,0.07249170234794174,0.14415086366838692,0.17529763389820413,0.13728316730861795,0.22565882636940937,0.1138770452192384,0.09709072634307081,0.034150034845130614,0.11111111111111116,0.3717948717948718,0.5,0.3694267515923566,0.554140127388535,0.18518518518518523,0.24494382022471906,0.125
1,2,42.409132,-0.239400,1.506790,41.141742,10748,11546,1.007133,0.998573,0.09384376934896498,0.06899110546052176,0.11274755167807617,0.09680861992512345,0.2937929668663832,0.03705602046796837,0.1368948754214953,0.15986509083146686,0.07407407407407418,0.07692307692307698,0.15029761904761907,0.09090909090909083,0.4395161290322581,0,0.19733924611973397,0.4545454545454546
1,0,23.889495,-0.239400,1.506790,22.622105,10748,11546,1.007133,0.998573,0.042427714495945346,0.04011478401879469,0.15876707300699136,0.14269617116539066,0.39221377335065133,0.04294025432582773,0.12918191687085728,0.05165831276554145,0,0,0.1697312588401697,0.13970588235294124,0.42507418397626107,0,0.1327014218009478,0
2,0,45.113810,-0.210000,1.544908,43.778903,10823,11523,1.014161,0.996584,0.03667238002338304,0.08753330409862614,0.13726645533513565,0.14553457816507515,0.39934291233899816,0.06720655018911496,0.10615166987164669,0.020292149978020233,0.21212121212121215,0.2875,0.1843251088534107,0.1454545454545455,0.26535433070866143,0.3561643835616439,0.1594533029612757,0.0
2,2,12.586067,-0.210000,1.544908,11.251160,10823,11523,1.014161,0.996584,0.03345333012017359,0.023834370706991355,0.11174801045433658,0.12152776896708564,0.5389116924060762,0.05022860201014039,0.10499762981127916,0.015298595523917224,0.11428571428571432,0,0.0826446280991735,0.09756097560975607,0.20325833979829322,0.1875,0.0915032679738561,0
2,3,8.918961,-0.210000,1.544908,7.584053,10823,11523,1.014161,0.996584,0.015263715882987867,0.018518902407213312,0.15645213439671313,0.09576049989854572,0.6195684980666882,0.014006275251544588,0.06359041210310368,0.01683956199320355,0.0,0,0.11344537815126055,0.05590062111801253,0.2368827160493827,0,0.027272727272727337,0
2,1,24.702669,-0.210000,1.544908,23.367761,10823,11523,1.014161,0.996584,0.018992568196274515,0.07806852486691813,0.10424212143340991,0.1688174207331495,0.47099132531637833,0.05996204196562229,0.08612468876181074,0.012801308726436506,0.0625,0.17808219178082196,0.09131736526946099,0.16666666666666674,0.2696041822255414,0.25609756097560976,0.08747044917257685,0
3,2,5.090244,-0.174900,1.594208,3.670936,10920,11503,1.023250,0.994854,0.011809863636522793,0.03679833795982204,0.15236040406548995,0.07922048175988311,0.6040474033928492,0.033344495467515854,0.07499379068812832,0.007425223029788655,0,0,0.11002785515320335,0.022058823529411797,0.15756136183689629,0,0.049107142857142905,0
3,3,6.960896,-0.174900,1.594208,5.541588,10920,11503,1.023250,0.994854,0.010740750839550518,0.03346709085731614,0.1441540606361653,0.04793210053478029,0.6416894024824247,0.030325914736180546,0.08493764084847318,0.006753039065109312,0,0,0.11205673758865242,0,0.1933701657458563,0,0.07391304347826089,0
3,1,52.825886,-0.174900,1.594208,51.406578,10920,11503,1.023250,0.994854,0.04183371968454238,0.03246376710435648,0.14490809467189114,0.09288767997746332,0.5627969039732056,0.025273555741531246,0.06686599512559757,0.0329702837214122,0.07692307692307687,0,0.1474719101123596,0.06211180124223614,0.21519939804364185,0,0.06479481641468676,1.0
