iter,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
18,42.926945,1.296700,2.484782,39.145462,19686,6719,0.922331,0.581103,0.076012375,0.072938375,0.204632375,0.141006375,0.250432375,0.072938375,0.109101375,0.072938375,0,0,0,0,0.9152416356877323,0,0,0
19,44.059061,1.300500,2.517507,40.241054,19696,6691,0.922799,0.578681,0.07554024999999999,0.07246625,0.20416025,0.14053424999999997,0.25369725,0.07246625,0.10866925,0.07246625,0,0,0,0,0.9380664652567976,0,0,0
20,43.111353,1.304500,2.552817,39.254036,19707,6662,0.923315,0.576173,0.075091,0.072017,0.203711,0.140085,0.256804,0.072017,0.108258,0.072017,0,0,0,0,0.9175035868005739,0,0,0
21,44.793956,1.308500,2.587546,40.897911,19717,6632,0.923783,0.573578,0.074682125,0.07160812500000001,0.203302125,0.13967612499999998,0.259631125,0.07160812500000001,0.107884125,0.07160812500000001,0,0,0,0,0.9517509727626459,0,0,0
22,42.165831,1.312300,2.622417,38.231114,19728,6605,0.924299,0.571243,0.074284625,0.071210625,0.202904625,0.139278625,0.262379625,0.071210625,0.10752062500000001,0.071210625,0,0,0.025572005383580065,0,0.8960434445306439,0,0,0
23,39.873630,1.315900,2.655388,35.902342,19738,6579,0.924767,0.568995,0.073934,0.07086,0.202561,0.138928,0.264796,0.07086,0.107201,0.07086,0,0,0,0.1609756097560976,0.7863182167563413,0,0,0
24,38.363652,1.319300,2.687408,34.356944,19748,6555,0.925236,0.566919,0.073158,0.070084,0.201785,0.141885,0.266446,0.070084,0.106474,0.070084,0,0,0,0,0.815480844409695,0,0,0
25,43.661415,1.322500,2.718432,39.620483,19758,6533,0.925704,0.565016,0.07257912500000001,0.069505125,0.201206125,0.141306125,0.270447125,0.069505125,0.105946125,0.069505125,0,0,0,0,0.9251379038613081,0,0,0
26,37.202053,1.326800,2.758092,33.117161,19769,6501,0.926220,0.562249,0.07200675,0.06893274999999999,0.20063375,0.14073375,0.27440275000000003,0.06893274999999999,0.10542475,0.06893274999999999,0.032786885245901565,0,0.056708160442600186,0,0.788244766505636,0,0,0
27,38.104632,1.330900,2.794850,33.978883,19778,6469,0.926641,0.559481,0.07157300000000001,0.06847900000000001,0.20037100000000002,0.14028000000000002,0.277327,0.06847900000000001,0.10501200000000001,0.06847900000000001,0,0,0,0,0.8076045627376426,0,0,0
28,34.253507,1.334600,2.830339,30.088568,19788,6442,0.927110,0.557146,0.07117687500000001,0.06808287500000001,0.19997487500000002,0.13988387500000002,0.28006387499999996,0.06808287500000001,0.104651875,0.06808287500000001,0,0,0,0,0.7265563435776201,0,0,0
29,43.308484,1.338000,2.863096,39.107388,19797,6417,0.927531,0.554984,0.07053387500000001,0.06743987500000001,0.19933187500000002,0.13924087500000001,0.284505875,0.06743987500000001,0.104067875,0.06743987500000001,0.11111111111111116,0,0,0,0.8964723926380368,0,0,0
30,39.780158,1.342800,2.908128,35.529230,19808,6380,0.928047,0.551784,0.07445125000000002,0.06614325000000001,0.19803525,0.13794425000000005,0.28829225,0.06614325000000001,0.10284725000000002,0.06614325000000001,0,0,0,0,0.8399034593724859,0,0,0
31,44.083835,1.347000,2.948450,39.788385,19818,6348,0.928515,0.549016,0.07396575,0.06565774999999999,0.19754975,0.13745875,0.29164475,0.06565774999999999,0.10240774999999999,0.06565774999999999,0,0,0,0,0.7503961965134707,0,0.27828054298642524,0
32,31.506437,1.351300,2.992107,27.163030,19830,6317,0.929078,0.546335,0.07093337499999998,0.06262537499999998,0.194517375,0.134426375,0.290616375,0.06262537499999998,0.12163037499999999,0.06262537499999998,0,0,0,0,0.6656076250992852,0,0,0
33,45.109184,1.354300,3.022502,40.732382,19838,6295,0.929452,0.544432,0.07056375,0.06225574999999999,0.19414774999999998,0.13405675,0.29316875,0.06225574999999999,0.12129575,0.06225574999999999,0,0,0,0,0.9483024691358025,0,0,0
34,34.318468,1.358600,3.067105,29.892763,19850,6264,0.930015,0.541751,0.07011937500000001,0.06181137500000001,0.193703375,0.133612375,0.296236375,0.06181137500000001,0.12089437500000001,0.06181137500000001,0,0,0,0,0.7224770642201834,0,0,0
35,44.816334,1.361900,3.101498,40.352937,19859,6240,0.930436,0.539676,0.069580125,0.061272125000000004,0.19316412500000002,0.13307312500000001,0.299958125,0.061272125000000004,0.120408125,0.061272125000000004,0,0,0,0,0.9403973509933775,0,0,0
36,20.060084,1.366300,3.147880,15.545904,19871,6208,0.930999,0.536908,0.06912987500000001,0.06082187500000001,0.192713875,0.132622875,0.303064875,0.06082187500000001,0.12000287500000001,0.06082187500000001,0,0,0,0,0.42358417377812263,0,0,0
37,32.887650,1.370400,3.191451,28.325798,19882,6178,0.931514,0.534314,0.068627625,0.060319625,0.192211625,0.132120625,0.306530625,0.060319625,0.11955062500000001,0.060319625,0,0,0,0.02564102564102566,0.6896819239720714,0,0,0
38,36.619085,1.374200,3.231021,32.013864,19891,6149,0.931936,0.531805,0.06812175,0.05981374999999999,0.19170574999999998,0.13207275,0.30956575,0.05981374999999999,0.11909275,0.05981374999999999,0,0,0,0,0.7666666666666666,0,0,0
39,41.984923,1.378000,3.272128,37.334794,19901,6121,0.932404,0.529384,0.06870612500000002,0.06039812500000002,0.192290125,0.13265712500000001,0.305535125,0.06039812500000002,0.11961712500000002,0.06039812500000002,0,0,0,0,0.8775193798449612,0,0,0
40,16.221073,1.382400,3.320771,11.517902,19913,6089,0.932966,0.526616,0.066292,0.057984,0.189876,0.130243,0.32219,0.057984,0.117447,0.057984,0,0,0,0,0.33966745843230406,0,0,0
41,31.438077,1.389600,3.390085,26.658392,19922,6026,0.933388,0.521168,0.06888037500000001,0.06057237500000001,0.19246437500000002,0.13283137500000003,0.304346375,0.06057237500000001,0.11976037500000002,0.06057237500000001,0,0,0,0,0.6550943396226415,0,0,0
42,34.363405,1.393000,3.428597,29.541808,19931,6001,0.933810,0.519005,0.06683587500000002,0.05852787500000001,0.19041987500000002,0.130786875,0.31845187500000005,0.05852787500000001,0.11792187500000001,0.05852787500000001,0,0,0,0,0.7151655119322555,0,0,0
43,31.783573,1.396900,3.472904,26.913769,19941,5972,0.934278,0.516497,0.06799987499999999,0.059691874999999985,0.191583875,0.131950875,0.310426875,0.059691874999999985,0.11896287499999998,0.059691874999999985,0.125,0,0.005486968449931462,0,0.6320830007980847,0,0,0
44,9.676935,1.400300,3.512272,4.764363,19950,5947,0.934700,0.514335,0.080438,0.057583,0.189479,0.129842,0.310567,0.057583,0.116925,0.057583,0,0,0,0,0.19892473118279574,0,0,0
45,40.813416,1.404600,3.562219,35.846597,19961,5915,0.935215,0.511568,0.08006137499999999,0.057206375,0.189102375,0.129465375,0.313164375,0.057206375,0.116587375,0.057206375,0,0,0,0,0.8465152701644479,0,0,0
46,33.493062,1.407000,3.590226,28.495836,19967,5897,0.935496,0.510011,0.07888825,0.05603324999999999,0.18792925,0.12829225,0.32125424999999996,0.05603324999999999,0.11553625,0.05603324999999999,0,0,0,0,0.6933744221879815,0,0,0
47,23.964925,1.410900,3.636457,18.917568,19977,5868,0.935965,0.507503,0.079770875,0.05691587500000001,0.18881187500000002,0.12917487500000002,0.31516987500000004,0.05691587500000001,0.11632487500000001,0.05691587500000001,0,0,0,0,0.49382716049382713,0,0,0
48,38.083011,1.413700,3.669788,32.999523,19984,5847,0.936293,0.505686,0.07911812500000001,0.05626312500000002,0.188159125,0.12852212500000001,0.319671125,0.05626312500000002,0.11574012500000001,0.05626312500000002,0,0,0,0,0.787201233616037,0,0,0
49,10.963986,1.416000,3.697664,5.850321,19990,5830,0.936574,0.504216,0.07951487500000001,0.05665987500000001,0.188555875,0.12891887500000002,0.316935875,0.05665987500000001,0.11609487500000001,0.05665987500000001,0,0,0,0,0.2215815485996705,0,0,0
50,16.772140,1.418500,3.727598,11.626042,19996,5811,0.936855,0.502573,0.07734274999999999,0.054487749999999995,0.18638375,0.12674675,0.33191375,0.054487749999999995,0.11414975,0.054487749999999995,0,0,0,0,0.34192037470726,0,0,0
51,30.764354,1.420600,3.752876,25.590877,20001,5795,0.937089,0.501189,0.07990775,0.05705274999999999,0.18894875,0.12931175,0.31423975000000004,0.05705274999999999,0.11643374999999999,0.05705274999999999,0,0,0,0.02717391304347827,0.6326860841423948,0,0,0
52,25.591183,1.424300,3.799169,20.367714,20011,5768,0.937558,0.498854,0.07809274999999999,0.055237749999999995,0.18713375,0.12776674999999998,0.32648875,0.055237749999999995,0.11480475,0.055237749999999995,0,0,0.08123249299719892,0,0.5193982581155978,0,0,0
53,30.977494,1.427500,3.838893,25.711101,20019,5744,0.937933,0.496778,0.07707612500000001,0.054221125,0.196432125,0.126750125,0.32324012500000004,0.054221125,0.113838125,0.054221125,0,0,0,0,0.6353591160220995,0,0,0
54,8.294082,1.431400,3.888127,2.974554,20029,5715,0.938401,0.494270,0.07659737500000001,0.05374237500000001,0.19595337499999999,0.12627137500000002,0.326539375,0.05374237500000001,0.11341137500000001,0.05374237500000001,0,0,0,0,0.16126418152350086,0,0,0
55,6.520159,1.435300,3.937961,1.146898,20039,5686,0.938870,0.491762,0.07696325,0.05410825,0.19631925,0.12663724999999998,0.32401725,0.05410825,0.11373825,0.05410825,0,0,0,0,0.11897356143079318,0,0,0
56,14.257134,1.437500,3.965603,8.854031,20044,5669,0.939104,0.490292,0.07667100000000002,0.05381600000000002,0.196027,0.12634500000000004,0.326032,0.05381600000000002,0.11347700000000001,0.05381600000000002,0,0,0,0,0.2841698841698842,0,0,0
57,15.427078,1.441100,4.012194,9.973784,20053,5642,0.939526,0.487957,0.07630087499999998,0.05344587499999998,0.19565687499999998,0.125974875,0.328582875,0.05344587499999998,0.11314687499999998,0.05344587499999998,0,0,0.030513176144244092,0,0.30728376327769347,0,0,0
58,21.413871,1.443100,4.038306,15.932465,20058,5627,0.939760,0.486659,0.07628375,0.05342874999999999,0.19755875,0.12595774999999998,0.32679274999999997,0.05342874999999999,0.11312074999999999,0.05342874999999999,0,0,0,0,0.43163751987281396,0,0,0
59,12.660708,1.445900,4.075139,7.139669,20065,5606,0.940088,0.484843,0.07502312500000001,0.052168125,0.196298125,0.124697125,0.335481125,0.052168125,0.111996125,0.052168125,0,0,0,0,0.2484520123839009,0,0,0
60,18.391424,1.449200,4.118677,12.823546,20073,5581,0.940463,0.482681,0.07714437499999999,0.05428937499999998,0.198419375,0.12681837499999998,0.320867375,0.05428937499999998,0.11388237499999998,0.05428937499999998,0,0,0,0,0.36686838124054466,0,0,0
61,18.020477,1.451600,4.150840,12.418037,20079,5563,0.940744,0.481124,0.07570725,0.05285225000000001,0.19698225,0.12538125,0.33077425000000005,0.05285225000000001,0.11259825000000001,0.05285225000000001,0,0,0,0,0.3584202682563339,0,0,0
62,20.987334,1.454000,4.183247,15.350087,20085,5545,0.941025,0.479568,0.075279,0.052424,0.196554,0.124953,0.333725,0.052424,0.112217,0.052424,0,0,0,0,0.41950464396284826,0,0,0
63,18.873790,1.456900,4.222444,13.194446,20092,5523,0.941353,0.477665,0.07613487499999998,0.053279874999999983,0.19740987499999998,0.125808875,0.32782887499999996,0.053279874999999983,0.11297787499999998,0.053279874999999983,0,0,0,0,0.37459546925566345,0,0,0
64,8.689378,1.459400,4.256486,2.973492,20098,5504,0.941634,0.476022,0.074507125,0.05165212499999999,0.195782125,0.12418112499999999,0.339047125,0.05165212499999999,0.11152612499999999,0.05165212499999999,0,0,0,0,0.16124148372445113,0,0,0
65,9.240161,1.461600,4.286340,3.492221,20103,5487,0.941868,0.474551,0.07507,0.052215,0.196345,0.124744,0.33517,0.052215,0.112026,0.052215,0,0,0,0,0.1722488038277512,0,0,0
66,9.560147,1.464000,4.319791,3.776356,20109,5469,0.942149,0.472995,0.075320125,0.052465125,0.19659512499999998,0.124994125,0.333447125,0.052465125,0.112248125,0.052465125,0,0,0,0,0.17823343848580442,0,0,0
67,11.661761,1.466500,4.354616,5.840645,20115,5450,0.942430,0.471351,0.07397525,0.051120250000000006,0.19525025000000001,0.12364925,0.34271225000000005,0.051120250000000006,0.11105225,0.051120250000000006,0,0,0,0,0.22137983320697496,0,0,0
68,13.544475,1.469600,4.397670,7.677205,20122,5426,0.942758,0.469276,0.07593775,0.05308274999999999,0.19721275,0.12561175,0.32919774999999996,0.05308274999999999,0.11279175,0.05308274999999999,0,0,0,0,0.25965177895533686,0,0,0
69,21.841137,1.471400,4.422793,15.946944,20126,5412,0.942946,0.468065,0.07410787499999998,0.05125287499999998,0.19538287499999998,0.12378187499999999,0.341807875,0.05125287499999998,0.11116087499999998,0.05125287499999998,0,0,0,0,0.4319391634980989,0,0,0
70,11.659163,1.474500,4.466538,5.718125,20133,5388,0.943274,0.465989,0.07515787499999999,0.052302874999999985,0.19643287499999998,0.12483187499999998,0.334576875,0.052302874999999985,0.11209187499999998,0.052302874999999985,0,0,0,0,0.21882542236524538,0,0,0
71,7.858409,1.477700,4.513080,1.867629,20141,5364,0.943649,0.463914,0.074248,0.051393,0.195523,0.123922,0.340845,0.051393,0.111283,0.051393,0,0,0,0,0.13689095127610207,0,0,0
72,6.049928,1.479500,4.538879,0.031549,20145,5350,0.943836,0.462703,0.07382274999999999,0.05096774999999999,0.19509775,0.12349674999999999,0.34377475,0.05096774999999999,0.11090475,0.05096774999999999,0,0,0,0,0.03665338645418326,0,0,0
73,18.842319,1.482000,4.571926,12.788394,20148,5328,0.943977,0.460800,0.07415537500000001,0.05130037500000001,0.195430375,0.123829375,0.341483375,0.05130037500000001,0.111200375,0.05130037500000001,0,0,0,0,0.3661360347322721,0,0,0
74,14.558521,1.484700,4.611228,8.462593,20154,5307,0.944258,0.458984,0.07263512500000001,0.049780125,0.193910125,0.122309125,0.35195312500000003,0.049780125,0.10985212500000001,0.049780125,0,0,0,0,0.2760147601476015,0,0,0
75,12.015699,1.486900,4.643646,5.885153,20159,5290,0.944492,0.457514,0.07432775,0.05147274999999999,0.19560275,0.12400175,0.34030174999999996,0.05147274999999999,0.11134775,0.05147274999999999,0,0,0,0,0.22230769230769232,0,0,0
76,10.586436,1.488600,4.669020,4.428816,20163,5277,0.944679,0.456389,0.07353412499999999,0.05067912499999999,0.194809125,0.12320812499999999,0.345768125,0.05067912499999999,0.110643125,0.05067912499999999,0,0,0,0,0.19191118160190324,0,0,0
77,8.477741,1.491600,4.714077,2.272064,20170,5254,0.945007,0.454400,0.07374800000000001,0.050893000000000015,0.195023,0.12342200000000002,0.344295,0.050893000000000015,0.11083300000000001,0.050893000000000015,0,0,0,0,0.1460244648318043,0,0,0
78,12.513858,1.493800,4.747245,6.272813,20175,5237,0.945242,0.452930,0.07272712499999999,0.04987212499999999,0.194002125,0.12240112499999999,0.351325125,0.04987212499999999,0.10992812499999999,0.04987212499999999,0,0,0,0,0.23038810900082585,0,0,0
79,15.585732,1.495700,4.775704,9.314328,20179,5222,0.945429,0.451632,0.07410037500000001,0.05124537500000001,0.19537537500000002,0.123774375,0.341871375,0.05124537500000001,0.11114237500000002,0.05124537500000001,0,0,0,0,0.29375951293759517,0,0,0
80,14.419089,1.498000,4.810590,8.110500,20184,5204,0.945663,0.450076,0.07255087500000001,0.04969587500000001,0.193825875,0.12222487500000001,0.35254287500000003,0.04969587500000001,0.10976787500000001,0.04969587500000001,0,0,0,0,0.2686792452830189,0,0,0
81,7.365673,1.500200,4.844473,1.021001,20189,5187,0.945898,0.448605,0.07324212500000002,0.05038712500000002,0.194517125,0.12291612500000001,0.347784125,0.05038712500000002,0.11037912500000002,0.05038712500000002,0,0,0,0,0.11541501976284585,0,0,0
82,11.891008,1.502900,4.886236,5.501872,20195,5166,0.946179,0.446789,0.07291987500000001,0.05006487500000001,0.19419487500000002,0.122593875,0.35000287500000005,0.05006487500000001,0.11009387500000001,0.05006487500000001,0,0,0.009186351706036766,0,0.2142857142857142,0,0,0
83,10.620262,1.504700,4.914289,4.201272,20199,5152,0.946366,0.445578,0.072432375,0.049577375,0.193893375,0.122106375,0.353174375,0.049577375,0.10966137499999999,0.049577375,0,0,0,0,0.18714859437750997,0,0,0
84,11.147240,1.506200,4.937397,4.703643,20202,5140,0.946507,0.444541,0.072748875,0.04989387500000001,0.194209875,0.12242287500000001,0.35099587499999996,0.04989387500000001,0.10994087500000001,0.04989387500000001,0,0,0,0,0.19765624999999998,0,0,0
85,6.574148,1.507900,4.964453,0.101795,20206,5127,0.946694,0.443416,0.07217787500000002,0.04932287500000001,0.19363887500000002,0.12185187500000001,0.354926875,0.04932287500000001,0.10943587500000002,0.04932287500000001,0,0,0,0,0.06412337662337653,0,0,0
86,15.236675,1.509700,4.992986,8.733989,20210,5113,0.946881,0.442205,0.07242175000000002,0.04956675000000002,0.19388275000000002,0.12209575000000002,0.35324875,0.04956675000000002,0.10965075000000002,0.04956675000000002,0,0,0.01881720430107514,0,0.28158295281582957,0,0,0
87,8.117288,1.512100,5.030900,1.574288,20215,5094,0.947116,0.440562,0.07128487500000001,0.04842987500000001,0.194120875,0.12095887500000001,0.35970887500000004,0.04842987500000001,0.10863687500000001,0.04842987500000001,0,0,0,0,0.1299524564183835,0,0,0
88,7.662651,1.514000,5.061188,1.087464,20219,5079,0.947303,0.439265,0.072825125,0.049970125000000004,0.195661125,0.122499125,0.349110125,0.049970125000000004,0.109994125,0.049970125000000004,0,0,0,0,0.11731843575418988,0,0,0
89,6.641714,1.515500,5.085048,0.041165,20222,5067,0.947444,0.438227,0.071791875,0.04893687500000001,0.194627875,0.12146587500000001,0.35622387499999997,0.04893687500000001,0.109079875,0.04893687500000001,0,0,0,0,0.04399057344854662,0,0,0
90,9.025151,1.517000,5.107823,2.400328,20224,5054,0.947537,0.437103,0.07157675,0.048721749999999994,0.19441275,0.12125074999999999,0.35770475,0.048721749999999994,0.10888975,0.048721749999999994,0,0,0,0,0.14885193982581157,0,0,0
91,9.954105,1.519500,5.148077,3.286529,20229,5034,0.947772,0.435373,0.07237725,0.049522250000000004,0.19521325,0.12205125000000001,0.35219524999999996,0.049522250000000004,0.10959625,0.049522250000000004,0,0,0,0,0.16789940828402372,0,0,0
92,8.488155,1.521000,5.172397,1.794758,20232,5022,0.947912,0.434335,0.07145424999999998,0.04859924999999998,0.19429024999999997,0.12112824999999998,0.35854824999999996,0.04859924999999998,0.10878124999999998,0.04859924999999998,0,0,0,0,0.13519813519813517,0,0,0
93,7.626522,1.523200,5.209027,0.894295,20237,5005,0.948146,0.432865,0.07125475000000002,0.04839975000000002,0.19409075000000003,0.12092875000000002,0.35992175000000004,0.04839975000000002,0.10860475000000001,0.04839975000000002,0,0,0,0,0.11160058737151257,0,0,0
94,10.016555,1.524600,5.232261,3.259694,20240,4994,0.948287,0.431914,0.07094012499999999,0.04808512499999999,0.193776125,0.12061412499999999,0.36208612500000004,0.04808512499999999,0.10832812499999998,0.04808512499999999,0,0,0,0,0.16733067729083662,0,0,0
95,8.029693,1.526100,5.257021,1.246572,20243,4982,0.948428,0.430876,0.071873,0.049018,0.194709,0.121547,0.355667,0.049018,0.10915,0.049018,0,0,0,0,0.12166405023547877,0,0,0
96,16.918214,1.527900,5.287391,10.102923,20247,4968,0.948615,0.429665,0.070859375,0.048004374999999995,0.193695375,0.120533375,0.362643375,0.048004374999999995,0.108255375,0.048004374999999995,0,0,0,0,0.31018867924528304,0,0,0
97,13.161309,1.529400,5.312440,6.319469,20250,4956,0.948755,0.428627,0.07055887500000001,0.047703875000000014,0.19339487500000002,0.12023287500000002,0.364710875,0.047703875000000014,0.10799087500000001,0.047703875000000014,0.0,0,0,0,0.2313604919292852,0,0,0
98,7.016785,1.531600,5.350148,0.135037,20255,4939,0.948990,0.427157,0.07146374999999999,0.04860874999999999,0.19429975,0.12113774999999999,0.35848575000000005,0.04860874999999999,0.10878674999999999,0.04860874999999999,0,0,0,0,0.06982156710628395,0,0,0
99,6.949030,1.533100,5.375527,0.040403,20258,4927,0.949130,0.426119,0.07126112500000002,0.048406125000000015,0.194097125,0.12093512500000002,0.359880125,0.048406125000000015,0.10860812500000001,0.048406125000000015,0,0,0,0,0.04351087771942985,0,0,0
100,9.544917,1.534700,5.402504,2.607713,20261,4914,0.949271,0.424995,0.071052,0.048197,0.193888,0.120726,0.361319,0.048197,0.108424,0.048197,0,0,0,0,0.15337423312883436,0,0,0
101,6.990415,1.536100,5.426692,0.027623,20264,4903,0.949411,0.424043,0.06985375000000002,0.04699875000000002,0.19268975000000002,0.11952775000000002,0.36956475,0.04699875000000002,0.10736775000000003,0.04699875000000002,0,0,0,0,0.03242835595776772,0,0,0
102,7.291841,1.537200,5.444129,0.310512,20265,4893,0.949458,0.423178,0.07001425000000003,0.04715925000000002,0.19285025,0.11968825000000002,0.36846025000000004,0.04715925000000002,0.10750925000000001,0.04715925000000002,0,0,0,0,0.0866510538641686,0,0,0
103,7.374060,1.539300,5.480169,0.354591,20269,4876,0.949646,0.421708,0.07146875,0.04861374999999999,0.19430475,0.12114275,0.35845574999999996,0.04861374999999999,0.10878674999999999,0.04861374999999999,0,0,0,0,0.08944954128440363,0,0,0
104,7.206651,1.540500,5.500537,0.165613,20271,4866,0.949739,0.420843,0.07038424999999998,0.04752924999999998,0.19322024999999998,0.12005824999999998,0.36591825,0.04752924999999998,0.10783124999999998,0.04752924999999998,0,0,0,0,0.07389937106918232,0,0,0
105,13.186636,1.542500,5.535497,6.108639,20275,4850,0.949927,0.419459,0.07010387500000001,0.04724887500000001,0.192939875,0.119777875,0.367846875,0.04724887500000001,0.10758487500000001,0.04724887500000001,0,0,0,0,0.22696629213483144,0,0,0
106,10.210291,1.544800,5.576501,3.088990,20280,4832,0.950161,0.417903,0.06920487500000001,0.04634987500000001,0.192040875,0.11887887500000001,0.374030875,0.04634987500000001,0.10679487500000001,0.04634987500000001,0,0,0.004070556309362372,0,0.1636927851047324,0,0,0
107,7.397942,1.546400,5.604640,0.246902,20283,4819,0.950302,0.416778,0.069908,0.047053,0.192811,0.119582,0.369129,0.047053,0.107411,0.047053,0,0,0,0,0.08192955589586515,0,0,0
108,7.773183,1.548000,5.632944,0.592239,20286,4806,0.950442,0.415654,0.06969087500000001,0.04683587500000001,0.192593875,0.11936487500000001,0.370622875,0.04683587500000001,0.107219875,0.04683587500000001,0,0,0,0,0.10097965335342873,0,0,0
109,15.655524,1.550100,5.670422,8.435002,20290,4789,0.950630,0.414184,0.06925875,0.046403749999999994,0.19216175,0.11893274999999999,0.37359575,0.046403749999999994,0.10683975,0.046403749999999994,0,0,0,0,0.2754399387911247,0,0,0
110,7.613032,1.551500,5.695973,0.365559,20293,4778,0.950770,0.413232,0.068698125,0.045843125000000005,0.19160112499999998,0.11837212500000001,0.377451125,0.045843125000000005,0.106348125,0.045843125000000005,0.018181818181818188,0,0,0,0.0898705255140898,0,0,0
