iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
0,2,133.011937,2.160900,8.263856,122.587181,10671,3468,0.999918,0.599870,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,1.0,0.7324840764331211,1.0,0,0.22123893805309736,0
1,0,47.810299,2.192100,8.917170,36.701029,10754,3447,1.007695,0.596238,0.11445112500000001,0.11445112500000001,0.146665125,0.125022125,0.15292212500000002,0.11445112500000001,0.11758612500000001,0.11445112500000001,0,0,0.0014265335235377208,0,0.8643122676579926,0,0,0
1,1,85.626227,2.192100,8.917170,74.516957,10754,3447,1.007695,0.596238,0.11445112500000001,0.11445112500000001,0.146665125,0.125022125,0.15292212500000002,0.11445112500000001,0.11758612500000001,0.11445112500000001,0,0,0.4236588720770289,0.4285714285714285,1.0,0,0,0
1,3,58.251169,2.192100,8.917170,47.141898,10754,3447,1.007695,0.596238,0.11445112500000001,0.11445112500000001,0.146665125,0.125022125,0.15292212500000002,0.11445112500000001,0.11758612500000001,0.11445112500000001,0,0,0.16208791208791207,0.1132075471698113,1.0,0,0,0
1,2,54.086611,2.192100,8.917170,42.977341,10754,3447,1.007695,0.596238,0.11445112500000001,0.11445112500000001,0.146665125,0.125022125,0.15292212500000002,0.11445112500000001,0.11758612500000001,0.11445112500000001,0,0,0,0.020270270270270174,0.9949748743718593,0,0,0
2,0,79.363154,2.214300,9.373979,67.774875,10806,3425,1.012568,0.592432,0.10327487499999999,0.10327487499999999,0.158339875,0.12257287499999998,0.19771587499999999,0.10327487499999999,0.10827187499999998,0.10327487499999999,0,0,0.05965909090909083,0.6101694915254237,1.0,0,0.02819956616052055,0
2,2,51.650783,2.214300,9.373979,40.062503,10806,3425,1.012568,0.592432,0.10327487499999999,0.10327487499999999,0.158339875,0.12257287499999998,0.19771587499999999,0.10327487499999999,0.10827187499999998,0.10327487499999999,0,0,0.0,0.1097560975609756,0.9172535211267605,0,0,0
2,3,34.941851,2.214300,9.373979,23.353571,10806,3425,1.012568,0.592432,0.10327487499999999,0.10327487499999999,0.158339875,0.12257287499999998,0.19771587499999999,0.10327487499999999,0.10827187499999998,0.10327487499999999,0,0,0.14469914040114618,0,0.5404699738903395,0,0.0045351473922902175,0
2,1,46.029991,2.214300,9.373979,34.441712,10806,3425,1.012568,0.592432,0.10327487499999999,0.10327487499999999,0.158339875,0.12257287499999998,0.19771587499999999,0.10327487499999999,0.10827187499999998,0.10327487499999999,0,0,0,0,0.817246835443038,0,0,0
3,3,14.410844,2.244300,9.969628,2.196917,10864,3383,1.018003,0.585168,0.093681,0.093681,0.161819,0.122047,0.241551,0.093681,0.099859,0.093681,0,0,0,0,0.14435483870967747,0,0,0
