iter,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
10,46.402135,1.481000,4.954005,39.967131,20479,5669,0.959485,0.490292,0.06446800000000001,0.06446800000000001,0.199868,0.146134,0.273006,0.06446800000000001,0.12312000000000001,0.06446800000000001,0,0,0,0,0.9323597232897771,0,0,0
11,31.822165,1.502200,5.294901,25.025064,20542,5520,0.962436,0.477405,0.062929625,0.062929625,0.198329625,0.144595625,0.283635625,0.062929625,0.121720625,0.062929625,0.03389830508474578,0,0,0,0.6207951070336392,0,0,0
12,43.962107,1.533100,5.828146,36.600861,20630,5299,0.966559,0.458292,0.06200275000000002,0.06198075000000002,0.19738075000000002,0.14364675000000002,0.29016775,0.06198075000000002,0.12085975000000002,0.06198075000000002,0,0,0,0,0.8622291021671826,0,0,0
13,29.512012,1.556900,6.273290,21.681822,20696,5127,0.969652,0.443416,0.060518,0.060496,0.195896,0.142162,0.300418,0.060496,0.119518,0.060496,0,0,0,0,0.5514157973174367,0,0,0
14,36.563790,1.573800,6.608424,28.381566,20741,5003,0.971760,0.432692,0.059574,0.059552,0.194952,0.141218,0.306932,0.059552,0.118668,0.059552,0,0,0,0,0.6909937888198758,0,0,0
15,22.232770,1.596500,7.088572,13.547698,20801,4836,0.974571,0.418249,0.05835912500000002,0.05833712500000002,0.193737125,0.140003125,0.315312125,0.05833712500000002,0.11757712500000002,0.05833712500000002,0,0,0,0,0.38195488721804505,0,0,0
16,13.590627,1.624000,7.720142,4.246485,20872,4632,0.977898,0.400605,0.057646249999999996,0.057624249999999995,0.19302425,0.13929025,0.32022724999999996,0.057624249999999995,0.11693925,0.057624249999999995,0.09090909090909083,0,0,0,0.18046874999999996,0,0,0
17,30.716095,1.652300,8.436113,20.627682,20944,4421,0.981271,0.382357,0.05825000000000002,0.05707100000000001,0.192471,0.138737,0.322897,0.05707100000000001,0.11643200000000001,0.05707100000000001,0,0,0,0,0.5294545454545454,0,0,0
18,16.052563,1.674900,9.063109,5.314553,21001,4252,0.983941,0.367741,0.056728749999999994,0.055549749999999995,0.19094975,0.13721575,0.33338375,0.055549749999999995,0.11507274999999999,0.055549749999999995,0,0,0,0,0.21040892193308547,0,0,0
19,20.309157,1.694800,9.660301,8.954056,21050,4102,0.986237,0.354768,0.05608325000000002,0.05490425000000002,0.19030425,0.13657025,0.33783125,0.05490425000000002,0.11449825000000002,0.05490425000000002,0,0,0,0,0.28625377643504535,0,0,0
20,14.511753,1.709200,10.122039,2.680515,21085,3993,0.987877,0.345341,0.055077749999999995,0.053898749999999995,0.18929875,0.13556474999999998,0.34475775,0.053898749999999995,0.11360474999999999,0.053898749999999995,0,0,0,0,0.15494978479196553,0,0,0
21,13.301173,1.725200,10.666823,0.909150,21123,3871,0.989657,0.334789,0.054523625000000006,0.053344625,0.188744625,0.135010625,0.348573625,0.053344625,0.11311362500000001,0.053344625,0,0,0,0,0.11206225680933846,0,0,0
22,13.157527,1.742300,11.290249,0.124978,21163,3740,0.991531,0.323459,0.053898874999999985,0.052719874999999985,0.188119875,0.134385875,0.352874875,0.052719874999999985,0.11256087499999998,0.052719874999999985,0,0,0,0,0.06826997672614432,0,0,0
23,13.723969,1.759100,11.949024,0.015844,21202,3611,0.993359,0.312303,0.053241249999999976,0.05206224999999998,0.18746224999999997,0.13372825,0.35740125,0.05206224999999998,0.11198024999999998,0.05206224999999998,0,0,0,0,0,0,0,0
24,12.892654,1.739900,11.130830,0.021924,21074,3675,0.987362,0.317838,0.053241249999999976,0.05206224999999998,0.18746224999999997,0.13372825,0.35740125,0.05206224999999998,0.11198024999999998,0.05206224999999998,0,0,0,0,0.023455824863174324,0,0,0
25,13.686345,1.760000,11.900043,0.026302,21080,3480,0.987643,0.300973,0.052670000000000015,0.051491000000000016,0.18689100000000003,0.13315700000000003,0.361333,0.051491000000000016,0.11147600000000002,0.051491000000000016,0,0,0,0,0.030732860520094496,0,0,0
26,14.921453,1.773600,12.481353,0.666500,21102,3366,0.988673,0.291114,0.05128562500000003,0.05010662500000003,0.18550662500000004,0.13177262500000003,0.370858625,0.05010662500000003,0.11025662500000002,0.05010662500000003,0,0,0,0,0.10386473429951693,0,0,0
27,15.055528,1.790000,13.242775,0.022752,21140,3240,0.990454,0.280216,0.048494125000000006,0.047315125000000006,0.18271512499999998,0.12898112500000003,0.39005812500000003,0.047315125000000006,0.107806125,0.047315125000000006,0,0,0,0,0.025095057034220547,0,0,0
28,15.968974,1.807900,14.143882,0.017193,21159,3080,0.991344,0.266378,0.048062,0.046883,0.182283,0.128549,0.393028,0.046883,0.107429,0.046883,0,0,0,0,0.008668242710795804,0,0,0
29,15.609886,1.801100,13.770392,0.038394,21059,3048,0.986659,0.263611,0.04753500000000003,0.04635600000000003,0.18175600000000003,0.12802200000000002,0.39664900000000003,0.04635600000000003,0.10697000000000002,0.04635600000000003,0,0,0,0,0.04217791411042937,0,0,0
30,16.330793,1.814300,14.487711,0.028783,21086,2943,0.987924,0.254530,0.04519987500000001,0.04402087500000001,0.179420875,0.125686875,0.412689875,0.04402087500000001,0.10493987500000002,0.04402087500000001,0.0,0,0,0,0.03378921962992765,0,0,0
31,17.148873,1.828000,15.291105,0.029768,21110,2830,0.989048,0.244757,0.04402087499999998,0.04284187499999998,0.178241875,0.12450787499999998,0.420782875,0.04284187499999998,0.10392087499999998,0.04284187499999998,0,0,0,0,0.03486529318541998,0,0,0
32,18.189234,1.844200,16.328886,0.016148,21140,2698,0.990454,0.233341,0.04260824999999999,0.041429249999999994,0.17682925,0.12309524999999999,0.43047525,0.041429249999999994,0.10270425,0.041429249999999994,0,0,0,0,0.002382843526608447,0,0,0
33,17.931092,1.828000,15.319156,0.783936,21018,2738,0.984738,0.236800,0.042113,0.040934,0.176334,0.1226,0.433872,0.040934,0.102279,0.040934,0,0,0,0,0.10802469135802473,0,0,0
34,18.107574,1.842200,16.249530,0.015844,21048,2626,0.986143,0.227114,0.03990287500000001,0.03872387500000001,0.174123875,0.12038987500000001,0.44902787499999997,0.03872387500000001,0.10038387500000001,0.03872387500000001,0,0,0,0,0,0,0,0
35,17.878181,1.822900,15.030458,1.024823,20919,2690,0.980100,0.232649,0.03990287500000001,0.03872387500000001,0.174123875,0.12038987500000001,0.44902787499999997,0.03872387500000001,0.10038387500000001,0.03872387500000001,0,0,0,0,0.11552612214863867,0,0,0
36,18.145257,1.841800,16.287613,0.015844,20958,2540,0.981927,0.219676,0.037231749999999966,0.03605274999999997,0.17145274999999996,0.11771874999999997,0.46733175,0.03605274999999997,0.09810674999999996,0.03605274999999997,0,0,0,0,0,0,0,0
37,17.207651,1.822600,15.046925,0.338126,20830,2604,0.975930,0.225211,0.037231749999999966,0.03605274999999997,0.17145274999999996,0.11771874999999997,0.46733175,0.03605274999999997,0.09810674999999996,0.03605274999999997,0,0,0,0,0.08844065166795967,0,0,0
38,18.029519,1.837200,16.035042,0.157277,20859,2487,0.977288,0.215092,0.036273000000000014,0.035094000000000014,0.17049400000000003,0.11676000000000002,0.473896,0.035094000000000014,0.09729500000000002,0.035094000000000014,0,0,0,0,0.0728682170542636,0,0,0
39,18.817051,1.849600,16.951607,0.015844,20884,2388,0.978460,0.206530,0.03583574999999999,0.03465674999999999,0.17005675,0.11632274999999999,0.47688875,0.03465674999999999,0.09692574999999999,0.03465674999999999,0,0,0,0,0,0,0,0
40,17.473003,1.830400,15.626759,0.015844,20756,2452,0.972463,0.212065,0.03583574999999999,0.03465674999999999,0.17005675,0.11632274999999999,0.47688875,0.03465674999999999,0.09692574999999999,0.03465674999999999,0,0,0,0,0,0,0,0
41,16.219668,1.811200,14.392624,0.015844,20628,2516,0.966466,0.217600,0.03583574999999999,0.03465674999999999,0.17005675,0.11632274999999999,0.47688875,0.03465674999999999,0.09692574999999999,0.03465674999999999,0,0,0,0,0,0,0,0
42,15.118023,1.792100,13.248314,0.077609,20500,2579,0.960469,0.223049,0.03583574999999999,0.03465674999999999,0.17005675,0.11632274999999999,0.47688875,0.03465674999999999,0.09692574999999999,0.03465674999999999,0,0,0,0,0.05850654349499618,0,0,0
43,16.191679,1.810100,14.364028,0.017551,20535,2434,0.962108,0.210508,0.035283375,0.034104375,0.16950437499999998,0.115770375,0.480668375,0.034104375,0.096460375,0.034104375,0,0,0,0,0.010375099760574602,0,0,0
44,16.701447,1.816600,14.869003,0.015844,20459,2293,0.958548,0.198314,0.034838125000000005,0.033659125000000005,0.16905912499999998,0.115325125,0.483715125,0.033659125000000005,0.09608512500000001,0.033659125000000005,0,0,0,0,0,0,0,0
45,15.436831,1.797400,13.623586,0.015844,20331,2357,0.952551,0.203849,0.034838125000000005,0.033659125000000005,0.16905912499999998,0.115325125,0.483715125,0.033659125000000005,0.09608512500000001,0.033659125000000005,0,0,0,0,0,0,0,0
46,14.256435,1.778100,12.462490,0.015844,20202,2421,0.946507,0.209384,0.034838125000000005,0.033659125000000005,0.16905912499999998,0.115325125,0.483715125,0.033659125000000005,0.09608512500000001,0.033659125000000005,0.0,0,0,0,0,0,0,0
47,13.170510,1.758900,11.390584,0.021026,20074,2485,0.940510,0.214919,0.034838125000000005,0.033659125000000005,0.16905912499999998,0.115325125,0.483715125,0.033659125000000005,0.09608512500000001,0.033659125000000005,0.019607843137254943,0,0,0,0.005401234567901314,0,0,0
48,12.659129,1.749600,10.887760,0.021769,19967,2471,0.935496,0.213708,0.03749912499999997,0.033101124999999974,0.16850112499999997,0.11476712499999997,0.484372125,0.033101124999999974,0.09555712499999998,0.033101124999999974,0,0,0,0,0.02313030069390909,0,0,0
49,13.335149,1.762100,11.556999,0.016050,19981,2360,0.936152,0.204108,0.03563887500000001,0.03124087500000001,0.16664087500000002,0.112906875,0.49709887500000005,0.03124087500000001,0.09399187500000002,0.03124087500000001,0,0,0,0,0.0016474464579900872,0,0,0
50,12.421846,1.745500,10.653233,0.023113,19858,2403,0.930389,0.207827,0.035316749999999994,0.03091874999999999,0.16631875,0.11258475,0.49930175,0.03091874999999999,0.09372174999999999,0.03091874999999999,0,0,0,0,0.025761124121779888,0,0,0
51,12.907816,1.754600,11.137371,0.015844,19870,2324,0.930952,0.200995,0.03286612499999999,0.02846812499999999,0.163868125,0.11013412499999999,0.5160551250000001,0.02846812499999999,0.091672125,0.02846812499999999,0,0,0,0.0,0,0,0,0
52,11.867035,1.735400,10.115790,0.015844,19742,2388,0.924955,0.206530,0.03286612499999999,0.02846812499999999,0.163868125,0.11013412499999999,0.5160551250000001,0.02846812499999999,0.091672125,0.02846812499999999,0,0,0,0,0.0,0,0,0
53,10.931856,1.716200,9.171459,0.044197,19614,2452,0.918958,0.212065,0.03286612499999999,0.02846812499999999,0.163868125,0.11013412499999999,0.5160551250000001,0.02846812499999999,0.091672125,0.02846812499999999,0,0,0,0,0.045777426992896664,0,0,0
54,11.640071,1.731500,9.892726,0.015844,19642,2327,0.920269,0.201254,0.031392,0.026994,0.162394,0.10866,0.526125,0.026994,0.090447,0.026994,0,0,0,0,0,0,0,0
55,10.674787,1.712300,8.946643,0.015844,19513,2390,0.914225,0.206703,0.031392,0.026994,0.162394,0.10866,0.526125,0.026994,0.090447,0.026994,0,0,0,0,0,0,0,0
56,9.778345,1.693000,8.069501,0.015844,19384,2454,0.908182,0.212238,0.031392,0.026994,0.162394,0.10866,0.526125,0.026994,0.090447,0.026994,0,0,0,0,0,0,0,0
57,20.563567,1.673700,7.260587,11.629280,19255,2518,0.902138,0.217773,0.031392,0.026994,0.162394,0.10866,0.526125,0.026994,0.090447,0.026994,0.3392857142857143,0,0,0,0.07132018209408186,0,0,0
58,9.470420,1.686500,7.745595,0.038325,19283,2418,0.903449,0.209124,0.04056074999999999,0.025533749999999994,0.16093375,0.10719975,0.52568175,0.025533749999999994,0.08902275,0.025533749999999994,0,0,0,0,0.04213036565977735,0,0,0
59,9.941268,1.698000,8.215349,0.027920,19303,2323,0.904387,0.200908,0.04029787499999998,0.02527087499999998,0.160670875,0.10693687499999999,0.527476875,0.02527087499999998,0.08880487499999998,0.02527087499999998,0.032786885245901565,0,0,0,0,0,0,0
60,9.105927,1.679600,7.410482,0.015844,19183,2387,0.898764,0.206443,0.04313787500000001,0.02485887500000001,0.16025887500000002,0.106524875,0.527102875,0.02485887500000001,0.08839887500000002,0.02485887500000001,0,0,0,0,0,0,0,0
61,8.337056,1.660400,6.634420,0.042236,19054,2450,0.892720,0.211892,0.04313787500000001,0.02485887500000001,0.16025887500000002,0.106524875,0.527102875,0.02485887500000001,0.08839887500000002,0.02485887500000001,0,0.044642857142857206,0,0,0,0,0,0
62,7.631123,1.642500,5.972779,0.015844,18939,2514,0.887332,0.217427,0.04213699999999997,0.03179799999999997,0.15925799999999998,0.10552399999999998,0.526159,0.023857999999999973,0.08740799999999997,0.023857999999999973,0,0,0,0,0.0,0,0,0
63,7.156670,1.623300,5.313878,0.219492,18810,2577,0.881288,0.222876,0.04213699999999997,0.03179799999999997,0.15925799999999998,0.10552399999999998,0.526159,0.023857999999999973,0.08740799999999997,0.023857999999999973,0,0,0,0,0,0.07954545454545447,0,0
64,6.793871,1.617000,5.161027,0.015844,18813,2643,0.881429,0.228584,0.04087687500000001,0.03053787500000001,0.157997875,0.104263875,0.524967875,0.03259887500000001,0.08615887500000001,0.02259787500000001,0,0,0,0,0,0,0,0
65,6.191820,1.597800,4.576291,0.017729,18685,2707,0.875432,0.234119,0.04087687500000001,0.03053787500000001,0.157997875,0.104263875,0.524967875,0.03259887500000001,0.08615887500000001,0.02259787500000001,0,0,0,0,0.011164274322169043,0,0,0
66,6.245030,1.602200,4.626985,0.015844,18647,2625,0.873652,0.227027,0.04050087500000001,0.03016187500000001,0.15762187500000002,0.103887875,0.527534875,0.03222287500000001,0.085847875,0.02222187500000001,0,0,0,0,0,0,0,0
67,5.776738,1.583000,4.076304,0.117435,18518,2688,0.867608,0.232476,0.04050087500000001,0.03016187500000001,0.15762187500000002,0.103887875,0.527534875,0.03222287500000001,0.085847875,0.02222187500000001,0.05084745762711862,0.058252427184466105,0,0.011173184357541888,0,0,0,0
68,5.464241,1.573900,3.874497,0.015844,18492,2753,0.866389,0.238097,0.04425212499999999,0.04203112499999999,0.154926125,0.101499125,0.5250511250000001,0.02952712499999999,0.08318712499999999,0.01952612499999999,0,0,0,0,0,0,0,0
69,5.208580,1.564300,3.628435,0.015844,18428,2785,0.863391,0.240865,0.04425212499999999,0.04203112499999999,0.154926125,0.101499125,0.5250511250000001,0.02952712499999999,0.08318712499999999,0.01952612499999999,0,0,0,0,0,0,0,0.0
70,4.970277,1.554700,3.391951,0.023626,18363,2816,0.860346,0.243546,0.04425212499999999,0.04203112499999999,0.154926125,0.101499125,0.5250511250000001,0.02952712499999999,0.08318712499999999,0.01952612499999999,0,0,0,0,0,0,0.026666666666666616,0
71,4.689475,1.539100,3.046320,0.104055,18271,2880,0.856035,0.249081,0.043851749999999995,0.041630749999999994,0.15452575,0.10109874999999999,0.52472575,0.029126749999999993,0.08591475,0.019125749999999993,0,0,0,0.05813953488372092,0,0,0,0.045454545454545414
72,4.995714,1.547100,3.296780,0.151834,18381,2910,0.861189,0.251676,0.042259,0.040038,0.152933,0.111389,0.523483,0.027534,0.08438,0.017984,0,0,0,0.07216494845360821,0,0,0,0.0
73,5.197171,1.558300,3.613124,0.025746,18497,2914,0.866624,0.252022,0.040102625,0.037881625,0.150776625,0.125859625,0.5218616250000001,0.025377625000000004,0.082312625,0.015827625,0.0185185185185186,0,0,0,0.021691973969631295,0,0.0044642857142858094,0
74,5.364538,1.567400,3.772843,0.024295,18503,2829,0.866905,0.244670,0.041979749999999996,0.03699374999999999,0.14988875,0.12497174999999999,0.5241177499999999,0.024489749999999994,0.08261874999999999,0.014939749999999993,0,0,0,0,0,0,0,0.02777777777777779
75,5.065680,1.556400,3.493435,0.015844,18424,2860,0.863204,0.247351,0.042289874999999984,0.03730387499999998,0.15019887499999998,0.125281875,0.522566875,0.02479987499999998,0.08261887499999998,0.014939874999999983,0,0,0,0,0,0,0,0
76,4.829342,1.546800,3.266697,0.015844,18360,2892,0.860205,0.250119,0.042289874999999984,0.03730387499999998,0.15019887499999998,0.125281875,0.522566875,0.02479987499999998,0.08261887499999998,0.014939874999999983,0,0,0,0,0,0,0,0
77,9.954307,1.537200,3.048725,5.368382,18295,2923,0.857160,0.252800,0.042289874999999984,0.03730387499999998,0.15019887499999998,0.125281875,0.522566875,0.02479987499999998,0.08261887499999998,0.014939874999999983,0.09999999999999998,0,0,0,0,0,0,0.19999999999999996
78,4.310142,1.526200,2.768097,0.015844,18185,2923,0.852006,0.252800,0.044096,0.037088,0.149983,0.125066,0.521913,0.024584,0.08233,0.01494,0,0,0,0,0,0,0,0
79,4.102078,1.516500,2.569733,0.015844,18120,2955,0.848960,0.255568,0.044096,0.037088,0.149983,0.125066,0.521913,0.024584,0.08233,0.01494,0,0,0,0,0,0,0,0
80,3.943394,1.507000,2.384088,0.052307,18056,2986,0.845962,0.258249,0.044096,0.037088,0.149983,0.125066,0.521913,0.024584,0.08233,0.01494,0,0,0,0,0.04981132075471706,0,0,0
81,5.541411,1.514800,2.490061,1.536550,18070,2922,0.846618,0.252714,0.043887249999999996,0.036879249999999995,0.14977425,0.12485724999999999,0.52333825,0.024375249999999994,0.08215724999999999,0.014731249999999993,0.12903225806451613,0,0,0,0,0,0,0
82,4.281359,1.524900,2.740614,0.015844,18176,2927,0.851584,0.253146,0.05172287500000001,0.03574087500000001,0.148635875,0.123718875,0.5223138749999999,0.02323687500000001,0.08103787500000001,0.01359287500000001,0,0,0,0,0,0,0,0
83,4.111248,1.515300,2.545896,0.050052,18112,2959,0.848586,0.255914,0.05172287500000001,0.03574087500000001,0.148635875,0.123718875,0.5223138749999999,0.02323687500000001,0.08103787500000001,0.01359287500000001,0,0,0,0,0,0,0,0.04878048780487798
84,3.929262,1.508100,2.395226,0.025936,18055,2974,0.845915,0.257211,0.05191874999999999,0.03593674999999999,0.14883174999999998,0.12391474999999999,0.5225037499999999,0.023432749999999992,0.08123274999999999,0.012228749999999993,0,0,0,0,0.002343749999999978,0,0.002178649237472685,0.02941176470588236
