iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
0,2,163.410422,1.726500,0.070346,161.613576,7547,1792,0.969896,0.309968,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,1.0,1.0,1.0,0,0.7667844522968198,0
1,2,23.360529,1.755600,0.040975,21.563955,7645,1793,0.982490,0.310141,0.10724824999999999,0.10724824999999999,0.14712625000000001,0.12672125,0.16232524999999998,0.10724824999999999,0.13483425,0.10724824999999999,0,0,0.0,0.008849557522123908,0.5489313835770528,0,0,0
1,0,96.909508,1.755600,0.040975,95.112933,7645,1793,0.982490,0.310141,0.10724824999999999,0.10724824999999999,0.14712625000000001,0.12672125,0.16232524999999998,0.10724824999999999,0.13483425,0.10724824999999999,0,0,0.4833333333333333,0.797979797979798,1.0,0,0.0,0
1,3,131.430985,1.755600,0.040975,129.634411,7645,1793,0.982490,0.310141,0.10724824999999999,0.10724824999999999,0.14712625000000001,0.12672125,0.16232524999999998,0.10724824999999999,0.13483425,0.10724824999999999,0,0,1.0,1.0,1.0,0,0.04347826086956519,0
1,1,107.205641,1.755600,0.040975,105.409066,7645,1793,0.982490,0.310141,0.10724824999999999,0.10724824999999999,0.14712625000000001,0.12672125,0.16232524999999998,0.10724824999999999,0.13483425,0.10724824999999999,0,0,0.49581589958159,1.0,1.0,0,0,0
2,0,54.139960,1.784400,0.014853,52.340707,7732,1784,0.993671,0.308584,0.094217,0.094217,0.163279,0.133671,0.203702,0.094217,0.12248,0.094217,0,0,0.28189300411522633,0.09278350515463918,1.0,0,0,0
2,3,62.768443,1.784400,0.014853,60.969190,7732,1784,0.993671,0.308584,0.094217,0.094217,0.163279,0.133671,0.203702,0.094217,0.12248,0.094217,0,0,0.13146551724137934,0.43617021276595747,1.0,0,0,0
2,2,117.747671,1.784400,0.014853,115.948418,7732,1784,0.993671,0.308584,0.094217,0.094217,0.163279,0.133671,0.203702,0.094217,0.12248,0.094217,0,0,0.709051724137931,1.0,1.0,0,0.08727272727272728,0
2,1,56.323823,1.784400,0.014853,54.524571,7732,1784,0.993671,0.308584,0.094217,0.094217,0.163279,0.133671,0.203702,0.094217,0.12248,0.094217,0,0,0.18273092369477917,0.25287356321839083,1.0,0,0,0
3,2,26.972533,1.805100,0.001135,25.166299,7785,1768,1.000482,0.305816,0.08800800000000002,0.08800800000000002,0.16732000000000002,0.134098,0.229698,0.08800800000000002,0.11685200000000001,0.08800800000000002,0,0,0,0,0.62400906002265,0,0,0
