iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
0,2,142.707200,2.655900,6.118812,133.932489,11421,2568,0.999923,0.599825,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,1.0,0.9683544303797469,1.0,0,0.2217294900221729,0
1,0,46.261698,2.677200,6.565253,37.019244,11478,2554,1.004914,0.596555,0.114029,0.114029,0.146367,0.126896,0.153283,0.114029,0.117338,0.114029,0,0,0.0028328611898016387,0,0.8709377901578459,0,0,0
1,3,55.278137,2.677200,6.565253,46.035684,11478,2554,1.004914,0.596555,0.114029,0.114029,0.146367,0.126896,0.153283,0.114029,0.117338,0.114029,0,0,0.15833333333333333,0.0,1.0,0,0,0
1,2,50.308309,2.677200,6.565253,41.065855,11478,2554,1.004914,0.596555,0.114029,0.114029,0.146367,0.126896,0.153283,0.114029,0.117338,0.114029,0,0,0.1783166904422253,0,0.8768233387358185,0,0,0
1,1,75.874926,2.677200,6.565253,66.632472,11478,2554,1.004914,0.596555,0.114029,0.114029,0.146367,0.126896,0.153283,0.114029,0.117338,0.114029,0,0,0.2548476454293629,0.43312101910828027,1.0,0,0,0
2,3,24.161494,2.715300,7.336489,14.109705,11560,2509,1.012093,0.586044,0.10823487500000001,0.10823487500000001,0.147361875,0.12406887500000001,0.183698875,0.10823487500000001,0.11193087500000001,0.10823487500000001,0,0,0.012569832402234637,0,0.3936170212765958,0,0,0
2,2,44.096745,2.715300,7.336489,34.044956,11560,2509,1.012093,0.586044,0.10823487500000001,0.10823487500000001,0.147361875,0.12406887500000001,0.183698875,0.10823487500000001,0.11193087500000001,0.10823487500000001,0,0,0.010899182561307952,0,0.8089430894308943,0,0,0
2,0,56.080893,2.715300,7.336489,46.029104,11560,2509,1.012093,0.586044,0.10823487500000001,0.10823487500000001,0.147361875,0.12406887500000001,0.183698875,0.10823487500000001,0.11193087500000001,0.10823487500000001,0,0,0.1581920903954802,0,1.0,0,0,0
2,1,41.485770,2.715300,7.336489,31.433981,11560,2509,1.012093,0.586044,0.10823487500000001,0.10823487500000001,0.147361875,0.12406887500000001,0.183698875,0.10823487500000001,0.11193087500000001,0.10823487500000001,0,0,0.11894273127753308,0,0.7310454908220272,0,0,0
3,3,14.302837,2.754900,8.143779,3.404159,11630,2447,1.018222,0.571562,0.104619125,0.104619125,0.146683125,0.120453125,0.20578412499999998,0.104619125,0.108603125,0.104619125,0,0,0,0,0.17038875103391238,0,0,0
3,2,13.633407,2.754900,8.143779,2.734728,11630,2447,1.018222,0.571562,0.104619125,0.104619125,0.146683125,0.120453125,0.20578412499999998,0.104619125,0.108603125,0.104619125,0,0,0.03244005641748948,0,0.15586546349466768,0,0,0
3,0,36.135350,2.754900,8.143779,25.236671,11630,2447,1.018222,0.571562,0.104619125,0.104619125,0.146683125,0.120453125,0.20578412499999998,0.104619125,0.108603125,0.104619125,0,0,0,0.011235955056179803,0.6254355400696865,0,0,0
3,1,65.967451,2.754900,8.143779,55.068772,11630,2447,1.018222,0.571562,0.104619125,0.104619125,0.146683125,0.120453125,0.20578412499999998,0.104619125,0.108603125,0.104619125,0,0,0.3131462333825701,0.13157894736842113,1.0,0,0,0
4,2,26.666066,2.789700,8.890887,14.985479,11687,2388,1.023212,0.557781,0.10198487499999999,0.10198487499999999,0.14797287499999998,0.11863787499999998,0.219257875,0.10198487499999999,0.10619187499999998,0.10198487499999999,0,0,0,0,0.4119086460032626,0,0,0
4,1,11.751057,2.789700,8.890887,0.070470,11687,2388,1.023212,0.557781,0.10198487499999999,0.10198487499999999,0.14797287499999998,0.11863787499999998,0.219257875,0.10198487499999999,0.10619187499999998,0.10198487499999999,0,0,0,0,0.056451612903225756,0,0,0
4,3,64.923934,2.789700,8.890887,53.243347,11687,2388,1.023212,0.557781,0.10198487499999999,0.10198487499999999,0.14797287499999998,0.11863787499999998,0.219257875,0.10198487499999999,0.10619187499999998,0.10198487499999999,0,0,0,0.3089887640449438,1.0,0,0,0
4,0,43.939940,2.789700,8.890887,32.259353,11687,2388,1.023212,0.557781,0.10198487499999999,0.10198487499999999,0.14797287499999998,0.11863787499999998,0.219257875,0.10198487499999999,0.10619187499999998,0.10198487499999999,0,0,0,0,0.7717810331534309,0,0,0
5,0,25.933807,2.832300,9.859117,13.242390,11751,2310,1.028815,0.539562,0.09948074999999999,0.09948074999999999,0.14546874999999998,0.11837774999999999,0.23431275,0.09948074999999999,0.10391774999999999,0.09948074999999999,0,0,0,0,0.375594294770206,0,0,0
5,3,27.216050,2.832300,9.859117,14.524633,11751,2310,1.028815,0.539562,0.09948074999999999,0.09948074999999999,0.14546874999999998,0.11837774999999999,0.23431275,0.09948074999999999,0.10391774999999999,0.09948074999999999,0,0,0,0,0.40230769230769226,0,0,0
5,1,20.342739,2.832300,9.859117,7.651322,11751,2310,1.028815,0.539562,0.09948074999999999,0.09948074999999999,0.14546874999999998,0.11837774999999999,0.23431275,0.09948074999999999,0.10391774999999999,0.09948074999999999,0,0,0,0,0.25911251980982564,0,0,0
5,2,32.478120,2.832300,9.859117,19.786703,11751,2310,1.028815,0.539562,0.09948074999999999,0.09948074999999999,0.14546874999999998,0.11837774999999999,0.23431275,0.09948074999999999,0.10391774999999999,0.09948074999999999,0,0,0,0,0.5119341563786008,0,0,0
6,0,13.588717,2.867100,10.701360,0.020258,11799,2242,1.033018,0.523679,0.09793087500000001,0.09793087500000001,0.143918875,0.11682787500000001,0.245001875,0.09793087500000001,0.102527875,0.09793087500000001,0,0,0,0,0.01957831325301196,0,0,0
6,1,16.458357,2.867100,10.701360,2.889897,11799,2242,1.033018,0.523679,0.09793087500000001,0.09793087500000001,0.143918875,0.11682787500000001,0.245001875,0.09793087500000001,0.102527875,0.09793087500000001,0,0,0,0,0.15945330296127558,0,0,0
6,2,20.820879,2.867100,10.701360,7.252419,11799,2242,1.033018,0.523679,0.09793087500000001,0.09793087500000001,0.143918875,0.11682787500000001,0.245001875,0.09793087500000001,0.102527875,0.09793087500000001,0,0,0,0,0.25080128205128205,0,0,0
6,3,13.732920,2.867100,10.701360,0.164461,11799,2242,1.033018,0.523679,0.09793087500000001,0.09793087500000001,0.143918875,0.11682787500000001,0.245001875,0.09793087500000001,0.102527875,0.09793087500000001,0,0,0,0.012345679012345734,0.07349491790461304,0,0,0
7,3,14.714325,2.908800,11.789681,0.015844,11854,2158,1.037833,0.504058,0.097507375,0.097507375,0.143495375,0.11640537499999999,0.247919375,0.097507375,0.102150375,0.097507375,0,0,0,0,0,0,0,0
