iter,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
22,46.470576,2.513200,43.941531,0.015844,26724,1592,0.978184,0.107568,0.069890625,0.069890625,0.156936625,0.091808625,0.347158625,0.069890625,0.12453362500000001,0.069890625,0,0,0,0,0,0,0,0
23,48.076495,2.436400,31.885459,13.754636,26212,1848,0.959444,0.124865,0.069890625,0.069890625,0.156936625,0.091808625,0.347158625,0.069890625,0.12453362500000001,0.069890625,0,0,0,0.3862660944206009,0,0,0,0
24,38.923190,2.478000,36.429346,0.015844,26626,1846,0.974597,0.124730,0.066884,0.066884,0.15393,0.112167,0.344742,0.066884,0.121625,0.066884,0,0,0,0,0,0,0,0
25,29.687515,2.401300,26.863328,0.422887,26114,2101,0.955857,0.141959,0.066884,0.066884,0.15393,0.112167,0.344742,0.066884,0.121625,0.066884,0,0,0,0,0.09326113116726831,0,0,0
26,41.729377,2.476600,39.236932,0.015844,26356,1590,0.964714,0.107432,0.066087875,0.066087875,0.153133875,0.11137087500000001,0.350224875,0.066087875,0.12091887500000001,0.066087875,0,0,0,0,0,0,0,0
27,30.581665,2.399800,28.166021,0.015844,25844,1846,0.945974,0.124730,0.066087875,0.066087875,0.153133875,0.11137087500000001,0.350224875,0.066087875,0.12091887500000001,0.066087875,0,0,0,0,0,0,0,0
28,22.587758,2.323100,20.248814,0.015844,25332,2101,0.927233,0.141959,0.066087875,0.066087875,0.153133875,0.11137087500000001,0.350224875,0.066087875,0.12091887500000001,0.066087875,0,0,0,0,0,0,0,0
29,19.264704,2.246300,14.436685,2.581719,24820,2357,0.908492,0.159257,0.066087875,0.066087875,0.153133875,0.11137087500000001,0.350224875,0.066087875,0.12091887500000001,0.066087875,0,0,0,0,0.15281030444964872,0,0,0
30,23.300722,2.321200,20.963678,0.015844,25049,1837,0.916874,0.124122,0.06352512499999999,0.06352512499999999,0.150571125,0.10880812499999999,0.36786712499999996,0.06352512499999999,0.11865312499999998,0.06352512499999999,0,0,0,0,0,0,0,0
31,16.794612,2.244300,14.534467,0.015844,24536,2093,0.898097,0.141419,0.06352512499999999,0.06352512499999999,0.150571125,0.10880812499999999,0.36786712499999996,0.06352512499999999,0.11865312499999998,0.06352512499999999,0,0,0,0,0,0,0,0
32,42.717473,2.167600,9.917697,30.632176,24024,2348,0.879356,0.158649,0.06352512499999999,0.06352512499999999,0.150571125,0.10880812499999999,0.36786712499999996,0.06352512499999999,0.11865312499999998,0.06352512499999999,0,0,0,0,0.7378815080789947,0,0,0
33,57.160090,2.269300,17.349654,37.541137,24325,1632,0.890373,0.110270,0.060538,0.060538,0.147584,0.105821,0.388415,0.060538,0.116028,0.060538,0,0,0,0,0.8818181818181818,0,0,0
34,30.981067,2.332200,26.294293,2.354574,24539,1217,0.898206,0.082230,0.058104375,0.058104375,0.145150375,0.103387375,0.405138375,0.058104375,0.11390637499999999,0.058104375,0,0,0,0,0.14784633294528526,0,0,0
35,53.229810,2.410400,50.803566,0.015844,24839,735,0.909187,0.049662,0.05765587499999998,0.05765587499999998,0.14470187499999998,0.10293887499999999,0.408217875,0.05765587499999998,0.11351787499999998,0.05765587499999998,0,0,0,0,0,0,0,0
36,33.712407,2.333700,29.713864,1.664844,24327,990,0.890447,0.066892,0.05765587499999998,0.05765587499999998,0.14470187499999998,0.10293887499999999,0.408217875,0.05765587499999998,0.11351787499999998,0.05765587499999998,0,0,0,0,0.13213213213213215,0,0,0
37,122.479826,2.451700,120.012281,0.015844,24834,317,0.909004,0.021419,0.057270749999999995,0.057270749999999995,0.14431675,0.10255375,0.41086175,0.057270749999999995,0.11318474999999999,0.057270749999999995,0,0,0,0,0,0,0,0
38,54.921172,2.375000,52.530328,0.015844,24322,572,0.890264,0.038649,0.057270749999999995,0.057270749999999995,0.14431675,0.10255375,0.41086175,0.057270749999999995,0.11318474999999999,0.057270749999999995,0,0,0,0,0,0,0,0
39,37.830784,2.298200,27.762573,7.770011,23810,828,0.871523,0.055946,0.057270749999999995,0.057270749999999995,0.14431675,0.10255375,0.41086175,0.057270749999999995,0.11318474999999999,0.057270749999999995,0,0,0,0,0.26158536585365855,0,0,0
40,175.514380,2.420800,173.075586,0.017994,24391,183,0.892789,0.012365,0.05640000000000001,0.05640000000000001,0.14344600000000002,0.10168300000000001,0.416839,0.05640000000000001,0.11243200000000002,0.05640000000000001,0,0.012269938650306678,0,0,0.0,0,0,0
41,58.381268,2.345400,56.020024,0.015844,23893,439,0.874561,0.029662,0.05609587500000001,0.05848487500000001,0.143141875,0.10137887500000001,0.41657287500000006,0.05609587500000001,0.11213387500000001,0.05609587500000001,0,0,0,0,0,0,0,0
42,28.585551,2.268700,26.301007,0.015844,23381,694,0.855820,0.046892,0.05609587500000001,0.05848487500000001,0.143141875,0.10137887500000001,0.41657287500000006,0.05609587500000001,0.11213387500000001,0.05609587500000001,0,0,0,0,0,0,0,0
43,35.560119,2.191900,13.532159,19.836061,22868,949,0.837042,0.064122,0.05609587500000001,0.05848487500000001,0.143141875,0.10137887500000001,0.41657287500000006,0.05609587500000001,0.11213387500000001,0.05609587500000001,0.24615384615384617,0.006369426751592355,0,0,0.36682808716707016,0,0,0
44,42.146180,2.284000,39.845698,0.016482,23279,439,0.852086,0.029662,0.05553700000000002,0.05600500000000001,0.140662,0.09889900000000001,0.4317,0.05361600000000001,0.10996500000000001,0.05361600000000001,0,0,0,0,0.004659289458357585,0,0,0
45,22.239257,2.219500,20.003913,0.015844,22842,647,0.836091,0.043716,0.05510387500000001,0.055571875000000014,0.140228875,0.09846587500000001,0.434670875,0.05318287500000001,0.109592875,0.05318287500000001,0,0,0,0,0,0,0,0
46,11.605809,2.142700,9.375407,0.087702,22330,903,0.817350,0.061014,0.05510387500000001,0.055571875000000014,0.140228875,0.09846587500000001,0.434670875,0.05318287500000001,0.109592875,0.05318287500000001,0.06060606060606055,0,0,0,0.011269276393831462,0,0,0
47,19.259032,2.208900,16.983710,0.066422,22846,757,0.836237,0.051149,0.071877125,0.052933125000000004,0.137590125,0.095827125,0.433656125,0.050544125,0.107028125,0.050544125,0,0.05517241379310345,0,0,0.0,0,0,0
48,13.848018,2.184700,11.647072,0.016246,23123,1276,0.846376,0.086216,0.07018587500000001,0.06454087500000001,0.135898875,0.09413587500000001,0.43216287500000006,0.04885287500000001,0.10536987500000002,0.04885287500000001,0,0,0,0,0.0030788177339901024,0,0,0
49,34.797606,2.119800,7.175111,25.502695,22653,1455,0.829173,0.098311,0.06975274999999999,0.06410774999999999,0.13546575,0.09370274999999999,0.43513375,0.04841974999999999,0.10499774999999999,0.04841974999999999,0,0,0,0.6297872340425532,0.05775075987841938,0,0,0
50,12.102465,2.163400,9.923220,0.015844,23014,1380,0.842387,0.093243,0.0678,0.062155,0.133513,0.10656,0.433921,0.046467,0.103117,0.046467,0,0,0,0,0,0,0,0
51,16.376703,2.086600,5.538863,8.751239,22502,1636,0.823646,0.110541,0.0678,0.062155,0.133513,0.10656,0.433921,0.046467,0.103117,0.046467,0,0.01898734177215189,0,0,0.2819410319410319,0,0,0
52,11.167702,2.135300,8.153708,0.878693,22654,1301,0.829209,0.087905,0.06644675,0.06080374999999999,0.13215975,0.10520674999999999,0.44319875,0.045113749999999994,0.10195675,0.045113749999999994,0,0,0,0.11111111111111105,0,0,0,0
53,12.790555,2.171000,10.571888,0.047667,23013,1303,0.842350,0.088041,0.06596325,0.060320250000000006,0.13167625,0.10846125000000001,0.44282625,0.04463025000000001,0.10149225,0.04463025000000001,0,0,0,0.04761904761904767,0,0,0,0
54,11.185722,2.152600,9.017277,0.015844,23332,1806,0.854026,0.122027,0.06552587500000001,0.05988287500000001,0.131238875,0.11140287500000001,0.442491875,0.04419287500000001,0.101071875,0.04419287500000001,0,0,0,0,0,0,0,0
55,7.518614,2.075900,5.426869,0.015844,22820,2061,0.835286,0.139257,0.06552587500000001,0.05988287500000001,0.131238875,0.11140287500000001,0.442491875,0.04419287500000001,0.101071875,0.04419287500000001,0,0,0,0,0,0,0,0
56,11.542996,1.999200,3.032143,6.511652,22308,2316,0.816545,0.156486,0.06552587500000001,0.05988287500000001,0.131238875,0.11140287500000001,0.442491875,0.04419287500000001,0.101071875,0.04419287500000001,0,0.060810810810810745,0,0,0.233890214797136,0,0,0
57,6.450543,2.044600,4.118069,0.287874,22422,1976,0.820717,0.133514,0.064013,0.058538,0.129726,0.10989,0.452697,0.04268,0.099776,0.04268,0.06666666666666665,0,0,0,0.06919779546846294,0,0.057283142389525366,0
58,8.614690,2.106700,6.476620,0.031370,22596,1529,0.827086,0.103311,0.06408799999999998,0.05806699999999997,0.12925499999999998,0.10941899999999997,0.454612,0.042208999999999976,0.10014099999999997,0.042208999999999976,0.031746031746031855,0,0,0,0,0,0.019264448336252182,0
59,9.116319,2.045800,3.953231,3.117287,22242,1784,0.814129,0.120541,0.06588075000000002,0.05752475000000002,0.12871275000000001,0.10887675000000002,0.45416575000000003,0.04166675000000002,0.10150575000000002,0.04166675000000002,0,0,0,0,0.16399286987522277,0.03571428571428581,0,0
60,8.812920,2.109100,6.574433,0.129387,22421,1330,0.820681,0.089865,0.064479875,0.05612387500000001,0.12731187500000002,0.10747587500000001,0.46374887500000006,0.04028087500000001,0.10031287500000001,0.04026587500000001,0,0.06896551724137934,0,0,0,0,0,0
61,10.389834,2.137500,8.231578,0.020755,22773,1398,0.833565,0.094459,0.064192125,0.058096125000000005,0.127024125,0.10718812500000001,0.463497125,0.039993125000000004,0.100031125,0.039978125,0,0.02083333333333337,0,0,0,0,0,0
62,9.084989,2.064700,4.579294,2.440995,22301,1654,0.816288,0.111757,0.06380975,0.06071574999999999,0.12664175,0.10680574999999999,0.46316375,0.03961074999999999,0.09965674999999999,0.03959574999999999,0,0,0,0,0.14958283671036954,0.025862068965517238,0,0
63,9.539458,2.122300,7.375817,0.041341,22467,1244,0.822365,0.084054,0.06247799999999997,0.05938399999999997,0.12530999999999998,0.10547399999999997,0.47227699999999995,0.03828499999999997,0.09852799999999998,0.03826399999999997,0,0,0,0,0.04409937888198756,0,0,0
64,17.615256,2.192500,14.956441,0.466315,22694,769,0.830673,0.051959,0.062207624999999975,0.059113624999999975,0.125039625,0.10520362499999998,0.47412862499999997,0.038014624999999976,0.09829862499999997,0.037993624999999975,0,0,0,0.0954356846473029,0,0,0,0
65,21.963455,2.232200,19.630581,0.100675,23097,775,0.845425,0.052365,0.05999324999999999,0.05689924999999999,0.12282525,0.12010525,0.47242724999999997,0.03580024999999999,0.09617025,0.03577924999999999,0,0,0,0,0,0,0.06389776357827481,0
66,26.367936,2.269400,24.081585,0.016951,23500,806,0.860176,0.054459,0.05930487499999998,0.05621087499999998,0.12213687499999998,0.11941687499999998,0.471884875,0.03511187499999998,0.10084287499999998,0.03509087499999998,0,0,0,0,0,0.007407407407407418,0,0
67,19.306051,2.192800,13.032873,4.080378,22990,1062,0.841508,0.071757,0.05901487499999998,0.05592087499999998,0.12184687499999998,0.11912687499999998,0.47161787499999996,0.037114874999999985,0.10055687499999998,0.03480087499999998,0.18461538461538463,0,0,0,0,0,0,0
68,18.303567,2.225500,16.062223,0.015844,23322,1067,0.853660,0.072095,0.06998462500000001,0.054318625,0.12024462500000001,0.11752462500000001,0.470226625,0.035512625000000006,0.098989625,0.033198625,0,0,0,0,0,0,0,0
69,14.270299,2.187200,12.067255,0.015844,23066,1194,0.844290,0.080676,0.06998462500000001,0.054318625,0.12024462500000001,0.11752462500000001,0.470226625,0.035512625000000006,0.098989625,0.033198625,0,0,0,0,0,0,0,0
70,11.926722,2.148800,9.011274,0.766648,22809,1321,0.834883,0.089257,0.06998462500000001,0.054318625,0.12024462500000001,0.11752462500000001,0.470226625,0.035512625000000006,0.098989625,0.033198625,0,0,0,0,0,0.1074380165289256,0,0
71,12.977642,2.174900,10.786898,0.015844,23089,1340,0.845132,0.090541,0.06938425,0.053718249999999995,0.11964425,0.11692425,0.46967424999999996,0.03965924999999999,0.09839724999999999,0.032598249999999995,0,0,0,0,0,0,0,0.0
72,10.303541,2.136500,8.141968,0.025073,22832,1467,0.835725,0.099122,0.06938425,0.053718249999999995,0.11964425,0.11692425,0.46967424999999996,0.03965924999999999,0.09839724999999999,0.032598249999999995,0,0,0,0,0.02898550724637683,0.0,0,0
73,13.253499,2.174200,11.063454,0.015844,22928,1186,0.839239,0.080135,0.069108125,0.05344212500000001,0.119368125,0.116648125,0.471564125,0.039383125000000005,0.098164125,0.032322125,0,0,0,0,0,0,0,0
74,10.321386,2.135700,8.169842,0.015844,22671,1314,0.829832,0.088784,0.069108125,0.05344212500000001,0.119368125,0.116648125,0.471564125,0.039383125000000005,0.098164125,0.032322125,0,0,0,0,0,0,0,0
