iter,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
25,44.036341,1.331800,2.705807,39.998734,19685,6367,0.922284,0.550659,0.06155612500000002,0.05601312500000002,0.205612125,0.13549912500000003,0.29761512500000004,0.05601312500000002,0.131678125,0.05601312500000002,0,0,0,0,0.9330181245074862,0,0,0
26,20.005821,1.335900,2.744662,15.925259,19696,6337,0.922799,0.548065,0.05891412500000002,0.05337112500000002,0.20297012500000003,0.13285712500000002,0.315849125,0.05337112500000002,0.129296125,0.05337112500000002,0.0491803278688524,0,0,0,0.4307568438003221,0,0,0
27,39.519045,1.343800,2.809290,35.365955,19706,6268,0.923268,0.542097,0.06158412499999999,0.054941124999999987,0.204540125,0.13442712499999998,0.303935125,0.054941124999999987,0.130690125,0.054941124999999987,0,0,0,0,0.8365019011406845,0,0,0
28,15.144879,1.347700,2.848089,10.949089,19717,6240,0.923783,0.539676,0.06098487499999998,0.054341874999999984,0.203940875,0.13382787499999999,0.308069875,0.054341874999999984,0.13015087499999997,0.054341874999999984,0,0,0,0,0.3278171788810086,0,0,0
29,38.535167,1.350800,2.878479,34.305888,19725,6217,0.924158,0.537686,0.06145137500000001,0.05480837500000001,0.204407375,0.13429437500000002,0.304851375,0.05480837500000001,0.13057037500000002,0.05480837500000001,0,0,0,0,0.8144171779141104,0,0,0
30,36.186484,1.354600,2.916322,31.915561,19735,6189,0.924627,0.535265,0.060458625,0.053815625000000006,0.20341462500000002,0.133301625,0.311700625,0.053815625000000006,0.129677625,0.053815625000000006,0,0,0.05652759084791381,0,0.7634754625905069,0,0,0
31,25.960261,1.358300,2.953866,21.648095,19745,6162,0.925095,0.532930,0.06167,0.055027,0.211043,0.134513,0.296958,0.055027,0.130735,0.055027,0,0,0.0,0,0.5507131537242472,0,0,0
32,13.013552,1.360900,2.980472,8.672180,19752,6143,0.925423,0.531286,0.05938374999999999,0.052740749999999996,0.20875675,0.13222675,0.31273775000000004,0.052740749999999996,0.12867275,0.052740749999999996,0,0,0,0,0.28038125496425736,0,0,0
33,36.555802,1.363700,3.008786,32.183316,19759,6122,0.925751,0.529470,0.059719249999999995,0.05307624999999999,0.20909224999999998,0.13256225,0.31042325,0.05307624999999999,0.12897425,0.05307624999999999,0,0,0.024285714285714244,0,0.7700617283950617,0,0,0
34,26.124910,1.367500,3.048133,21.709277,19769,6094,0.926220,0.527049,0.060210125,0.053567125,0.210418125,0.133053125,0.306205125,0.053567125,0.129412125,0.053567125,0,0,0,0,0.5519877675840978,0,0,0
35,33.214402,1.370200,3.076254,28.767948,19776,6074,0.926548,0.525319,0.05842875000000002,0.05178575000000002,0.20863675,0.13127175000000002,0.31849475,0.05178575000000002,0.12781075000000003,0.05178575000000002,0,0,0,0,0.6990434142752023,0,0,0
36,14.151894,1.373800,3.113751,9.664342,19785,6047,0.926969,0.522984,0.060037749999999994,0.05339474999999999,0.21024574999999998,0.13288075,0.30740175000000003,0.05339474999999999,0.12924975,0.05339474999999999,0,0,0.011922503725782407,0,0.3010085337470908,0,0,0
37,15.116770,1.376900,3.146641,10.593229,19793,6024,0.927344,0.520995,0.05949212500000001,0.052849125000000004,0.209750125,0.132335125,0.311116125,0.052849125000000004,0.12875912500000003,0.052849125000000004,0,0,0,0,0.3204034134988363,0,0,0
38,24.523878,1.380300,3.183317,19.960261,19802,5999,0.927766,0.518832,0.05900687499999998,0.05236387499999998,0.209264875,0.13184987499999998,0.314462875,0.05236387499999998,0.12832387499999998,0.05236387499999998,0,0,0.012517385257301838,0,0.5155038759689923,0,0,0
39,29.517644,1.383000,3.212555,24.922089,19809,5979,0.928094,0.517103,0.059348250000000005,0.05270525000000001,0.21005025,0.13219125,0.31166625000000003,0.05270525000000001,0.12862825,0.05270525000000001,0,0,0.07092198581560283,0,0.6162790697674418,0,0,0
40,14.143380,1.386300,3.249103,9.507977,19818,5955,0.928515,0.515027,0.05553824999999999,0.048895249999999994,0.22418125,0.12838125,0.32007725,0.048895249999999994,0.12513625,0.048895249999999994,0,0,0.01933701657458564,0,0.29770387965162315,0,0,0
41,26.948597,1.389500,3.284102,22.274996,19826,5931,0.928890,0.512951,0.05637112499999999,0.04972812499999999,0.225251125,0.12921412499999999,0.31409912500000003,0.04972812499999999,0.12588012499999998,0.04972812499999999,0,0,0,0,0.5637735849056604,0,0,0
42,16.848862,1.392600,3.318611,12.137652,19834,5908,0.929265,0.510962,0.05531925000000001,0.048676250000000004,0.22419925000000002,0.12816225,0.32135225,0.048676250000000004,0.12493825,0.048676250000000004,0,0,0,0,0.35257890685142423,0,0,0
43,16.308205,1.396500,3.362424,11.549281,19844,5879,0.929734,0.508454,0.056235874999999984,0.04959287499999998,0.225115875,0.12907887499999998,0.31503387499999996,0.04959287499999998,0.125756875,0.04959287499999998,0.1071428571428572,0,0.010973936899862924,0,0.32482043096568236,0,0,0
44,5.792994,1.400200,3.405047,0.987747,19854,5852,0.930202,0.506119,0.069667875,0.04738587500000001,0.222929875,0.12687187500000002,0.31476087500000005,0.04738587500000001,0.12361187500000001,0.04738587500000001,0,0,0,0,0.11443932411674351,0,0,0
45,25.475292,1.403800,3.446177,20.625315,19863,5825,0.930624,0.503784,0.06937387500000002,0.04709187500000001,0.222635875,0.126577875,0.31678887499999997,0.04709187500000001,0.12334787500000001,0.04709187500000001,0,0,0.05110497237569067,0,0.5285826155050901,0,0,0
46,12.380425,1.406900,3.482242,7.491283,19871,5802,0.930999,0.501795,0.06724625,0.04496424999999999,0.22479224999999997,0.12445025,0.32719224999999996,0.04496424999999999,0.12142625,0.04496424999999999,0,0,0,0,0.25577812018489987,0,0,0
47,18.029299,1.409900,3.516647,13.102753,19878,5779,0.931327,0.499805,0.06821775,0.04593574999999999,0.22576374999999999,0.12542175,0.32049775,0.04593574999999999,0.12229174999999999,0.04593574999999999,0,0,0,0,0.37268518518518523,0,0,0
48,22.150935,1.412100,3.541934,17.196902,19883,5762,0.931561,0.498335,0.06763025000000003,0.045348250000000034,0.22517625000000002,0.12483425000000004,0.32454725,0.045348250000000034,0.12176725000000004,0.045348250000000034,0,0,0,0,0.4579799537393986,0,0,0
49,5.010317,1.414900,3.575086,0.020331,19890,5741,0.931889,0.496519,0.068021625,0.045739625000000006,0.225567625,0.125225625,0.32184962500000003,0.045739625000000006,0.122116625,0.045739625000000006,0,0,0,0,0.01976935749588138,0,0,0
50,19.467536,1.414000,3.542248,14.511288,19868,5728,0.930858,0.495395,0.067739625,0.045457625,0.225285625,0.124943625,0.32379362500000003,0.045457625,0.121864625,0.045457625,0,0,0,0,0.4020296643247463,0,0,0
51,17.754424,1.416400,3.570762,12.767262,19874,5710,0.931139,0.493838,0.06529424999999998,0.04301224999999998,0.22284025,0.12249824999999998,0.34064924999999996,0.04301224999999998,0.11968124999999998,0.04301224999999998,0,0,0,0,0.3656957928802589,0,0,0
52,24.780059,1.418600,3.596527,19.764933,19879,5693,0.931373,0.492368,0.06714000000000003,0.04485800000000003,0.22468600000000002,0.12434400000000002,0.32793700000000003,0.04485800000000003,0.12131900000000002,0.04485800000000003,0,0,0,0,0.5114806017418845,0,0,0
53,22.092436,1.421800,3.635147,17.035490,19887,5669,0.931748,0.490292,0.06744187500000001,0.04515987500000001,0.224987875,0.12464587500000002,0.32585687500000005,0.04515987500000001,0.12158787500000001,0.04515987500000001,0,0,0,0,0.4546172059984215,0,0,0
54,6.825277,1.424600,3.669260,1.731416,19894,5648,0.932076,0.488476,0.066956125,0.044674125,0.224502125,0.12416012500000001,0.32920512500000004,0.044674125,0.121154125,0.044674125,0,0,0,0,0.13371150729335501,0,0,0
55,8.348296,1.427500,3.704628,3.216168,19901,5626,0.932404,0.486573,0.067299125,0.045017125000000005,0.22484512499999998,0.124503125,0.326841125,0.045017125000000005,0.121460125,0.045017125000000005,0,0,0,0,0.16640746500777603,0,0,0
56,10.123737,1.429600,3.730365,4.963772,19906,5610,0.932638,0.485189,0.06617525,0.04389325000000001,0.22372125,0.12337925000000001,0.33458625,0.04389325000000001,0.12045825,0.04389325000000001,0,0,0,0,0.20308880308880306,0,0,0
57,5.649336,1.432200,3.762252,0.454883,19912,5590,0.932919,0.483459,0.06755425000000001,0.04527225000000001,0.22510025,0.12475825,0.32508525,0.04527225000000001,0.12168525000000001,0.04527225000000001,0,0,0.00554785020804438,0,0.09484066767830046,0,0,0
58,16.004110,1.434300,3.788378,10.781433,19917,5574,0.933154,0.482076,0.067201,0.044919,0.224815,0.124405,0.327452,0.044919,0.12137,0.044919,0,0,0,0,0.32432432432432423,0,0,0
59,9.385999,1.436400,3.814680,4.134919,19922,5558,0.933388,0.480692,0.065247625,0.042965625,0.222861625,0.12245162500000001,0.340914625,0.042965625,0.119627625,0.042965625,0,0,0,0,0.18575851393188847,0,0,0
60,9.003101,1.438900,3.846278,3.717923,19928,5539,0.933669,0.479049,0.06754625,0.045264250000000006,0.22516025,0.12475025000000001,0.32508325000000005,0.045264250000000006,0.12166725,0.045264250000000006,0,0,0,0,0.1770045385779122,0,0,0
61,19.173747,1.441200,3.876125,13.856422,19934,5522,0.933950,0.477578,0.06539724999999999,0.043115249999999994,0.22301125,0.12260125,0.33989525,0.043115249999999994,0.11974924999999999,0.043115249999999994,0,0,0.02649930264993028,0,0.3882265275707899,0,0,0
62,17.248007,1.443800,3.909228,11.894979,19940,5502,0.934231,0.475849,0.067037375,0.044755375,0.225237375,0.124241375,0.328015375,0.044755375,0.121202375,0.044755375,0,0,0,0,0.3475232198142415,0,0,0
63,12.095962,1.446200,3.940567,6.709195,19946,5484,0.934512,0.474292,0.06524175000000002,0.04295975000000002,0.22344175000000002,0.12244575000000002,0.34039075,0.04295975000000002,0.11960075000000002,0.04295975000000002,0,0,0,0,0.23948220064724912,0,0,0
64,8.265344,1.449500,3.983764,2.832080,19954,5459,0.934887,0.472130,0.06609425000000001,0.043812250000000004,0.22429425,0.12329825000000001,0.33451925000000005,0.043812250000000004,0.12035725000000001,0.043812250000000004,0,0,0,0,0.1582134746404239,0,0,0
65,10.057457,1.451600,4.011389,4.594467,19959,5443,0.935122,0.470746,0.065838875,0.04355687500000001,0.224038875,0.12304287500000001,0.336278875,0.04355687500000001,0.12012987500000001,0.04355687500000001,0,0,0,0,0.19537480063795853,0,0,0
66,15.364697,1.454300,4.046687,9.863710,19965,5422,0.935403,0.468930,0.06548975,0.043207749999999996,0.22368975,0.12269374999999999,0.33868475,0.043207749999999996,0.11981874999999999,0.043207749999999996,0,0,0,0,0.305205047318612,0,0,0
67,5.969791,1.456500,4.075809,0.437482,19970,5405,0.935637,0.467459,0.06590037499999998,0.04361837499999998,0.22410037499999996,0.12310437499999999,0.335856375,0.04361837499999998,0.12018337499999998,0.04361837499999998,0,0,0,0,0.09401061410159217,0,0,0
68,6.818472,1.458700,4.105143,1.254629,19975,5388,0.935871,0.465989,0.06508287499999998,0.04280087499999998,0.223282875,0.12228687499999999,0.341487875,0.04280087499999998,0.11945687499999998,0.04280087499999998,0,0,0,0,0.12187736563209695,0,0,0
69,22.133649,1.461400,4.141275,16.530974,19981,5367,0.936152,0.464173,0.06588524999999998,0.04360324999999998,0.22408524999999999,0.12308924999999998,0.33596125,0.04360324999999998,0.12016924999999998,0.04360324999999998,0,0,0,0,0.4441064638783271,0,0,0
70,5.674194,1.464600,4.185560,0.024034,19989,5343,0.936527,0.462097,0.06408687500000002,0.04180487500000001,0.22228687500000002,0.121290875,0.34835087500000006,0.04180487500000001,0.118569875,0.04180487500000001,0,0,0,0,0.027353177795655714,0,0,0
71,12.720835,1.466000,4.198623,7.056211,19987,5327,0.936433,0.460714,0.06448425,0.04220225000000001,0.22268425,0.12168825000000001,0.34561425,0.04220225000000001,0.11892225000000001,0.04220225000000001,0,0,0,0,0.24671307037896362,0,0,0
72,11.843938,1.467800,4.223257,6.152881,19991,5313,0.936621,0.459503,0.06633475000000003,0.04405275000000002,0.22453475000000003,0.12353875000000002,0.33287175,0.04405275000000002,0.12056175000000002,0.04405275000000002,0,0,0,0,0.22788844621513937,0,0,0
73,21.908576,1.469500,4.246920,16.192156,19995,5300,0.936808,0.458378,0.06431337499999999,0.042031374999999996,0.22251337499999999,0.121517375,0.346798375,0.042031374999999996,0.11876337499999999,0.042031374999999996,0,0,0,0,0.4370477568740956,0,0,0
74,20.757994,1.471200,4.270716,15.016078,19999,5287,0.936996,0.457254,0.06507625,0.042794250000000006,0.22327625,0.12228025000000001,0.34154525,0.042794250000000006,0.11943925000000001,0.042794250000000006,0,0,0,0,0.4125461254612546,0,0,0
75,15.678007,1.474300,4.314110,9.889598,20006,5263,0.937324,0.455178,0.06390074999999999,0.041618749999999996,0.22210074999999999,0.12110475,0.34964175,0.041618749999999996,0.11839575,0.041618749999999996,0,0,0.05631868131868123,0,0.3046153846153846,0,0,0
76,7.912557,1.476600,4.346368,2.089589,20011,5245,0.937558,0.453622,0.063619875,0.04133787500000001,0.22952987500000002,0.12082387500000001,0.343905875,0.04133787500000001,0.11810687500000001,0.04133787500000001,0,0,0,0,0.1419508326724822,0,0,0
77,6.750197,1.478700,4.376555,0.894942,20016,5229,0.937792,0.452238,0.063261125,0.040979125000000005,0.22917112500000003,0.120465125,0.34637612500000003,0.040979125000000005,0.11778912500000001,0.040979125000000005,0,0,0,0,0.1116207951070336,0,0,0
78,5.910974,1.481000,4.409296,0.020678,20021,5211,0.938026,0.450681,0.06304687499999999,0.040764874999999985,0.22895687499999998,0.12025087499999998,0.347851875,0.040764874999999985,0.11759887499999998,0.040764874999999985,0,0,0,0,0.02064409578860449,0,0,0
79,19.656916,1.481500,4.404475,13.770941,20012,5197,0.937605,0.449470,0.06267787499999998,0.040395874999999984,0.228587875,0.11988187499999998,0.350392875,0.040395874999999984,0.11727187499999998,0.040395874999999984,0,0,0,0,0.38660578386605793,0,0,0
80,15.758019,1.483000,4.425680,9.849339,20015,5185,0.937745,0.448432,0.063768,0.041486,0.229678,0.120972,0.342888,0.041486,0.118236,0.041486,0,0,0,0,0.30490566037735856,0,0,0
81,5.984845,1.485500,4.462456,0.036889,20021,5166,0.938026,0.446789,0.061868625000000003,0.039586625,0.227778625,0.119072625,0.355968625,0.039586625,0.116551625,0.039586625,0,0,0,0,0.04110671936758892,0,0,0
82,9.380120,1.487600,4.491156,3.401364,20024,5148,0.938167,0.445232,0.06211887500000001,0.03983687500000001,0.22802887500000002,0.11932287500000001,0.35424687499999996,0.03983687500000001,0.11677187500000001,0.03983687500000001,0,0,0,0,0.17032967032967028,0,0,0
83,14.537634,1.490400,4.532146,8.515088,20030,5126,0.938448,0.443330,0.06384025000000002,0.04155825000000002,0.22975025000000004,0.12104425000000002,0.34239825,0.04155825000000002,0.11829225000000002,0.04155825000000002,0,0,0,0,0.27710843373493976,0,0,0
84,8.943813,1.492600,4.564971,2.886242,20035,5109,0.938682,0.441859,0.062529625,0.040247625,0.228439625,0.119733625,0.351424625,0.040247625,0.117129625,0.040247625,0,0,0,0,0.15937499999999993,0,0,0
85,11.755508,1.495200,4.604193,5.656115,20041,5089,0.938963,0.440130,0.062321625000000005,0.040039625,0.228231625,0.119525625,0.352856625,0.040039625,0.116945625,0.040039625,0,0,0,0,0.21753246753246747,0,0,0
86,18.649093,1.497000,4.631368,12.520725,20045,5075,0.939151,0.438919,0.062056,0.039774,0.227966,0.11926,0.354685,0.039774,0.116711,0.039774,0,0,0.09946236559139776,0,0.34931506849315075,0,0,0
87,7.701155,1.498700,4.657454,1.545002,20049,5062,0.939338,0.437795,0.060269,0.037987,0.238974,0.117473,0.354257,0.037987,0.115066,0.037987,0,0,0.01615074024226104,0,0.12916006339144215,0,0,0
88,6.893787,1.500600,4.686224,0.706963,20053,5047,0.939526,0.436497,0.059956,0.037674,0.238871,0.11716,0.356202,0.037674,0.114789,0.037674,0,0,0,0,0.1053471667996807,0,0,0
89,6.305170,1.502800,4.720219,0.082151,20058,5030,0.939760,0.435027,0.05974687500000001,0.03746487500000001,0.23866187500000002,0.11695087500000001,0.35764087499999997,0.03746487500000001,0.11460487500000001,0.03746487500000001,0,0,0,0,0.05970149253731338,0,0,0
90,7.981493,1.504200,4.741769,1.735525,20061,5019,0.939900,0.434076,0.059536,0.037254,0.238451,0.11674,0.359092,0.037254,0.114419,0.037254,0,0,0,0,0.13380839271575617,0,0,0
91,6.303573,1.506200,4.772393,0.024980,20065,5003,0.940088,0.432692,0.058215125000000006,0.035933125,0.23713012500000002,0.115419125,0.368181125,0.035933125,0.113255125,0.035933125,0,0,0,0,0.028846153846153855,0,0,0
92,7.863116,1.507500,4.789282,1.566334,20065,4990,0.940088,0.431568,0.058504,0.036222,0.237419,0.115708,0.366194,0.036222,0.113509,0.036222,0,0,0,0,0.12975912975912973,0,0,0
93,6.811749,1.509500,4.820261,0.481988,20069,4974,0.940275,0.430184,0.06008637500000001,0.03780437500000001,0.23900137500000002,0.11729037500000002,0.355308375,0.03780437500000001,0.11490037500000001,0.03780437500000001,0,0,0,0,0.09618208516886939,0,0,0
94,7.671492,1.511000,4.843640,1.316852,20072,4962,0.940416,0.429146,0.05904887499999998,0.036766874999999984,0.237963875,0.11625287499999998,0.362448875,0.036766874999999984,0.11398487499999999,0.036766874999999984,0,0,0,0,0.12350597609561753,0,0,0
95,6.400987,1.512800,4.872343,0.015844,20076,4948,0.940603,0.427935,0.05875387500000001,0.03647187500000001,0.237668875,0.11595787500000002,0.364478875,0.03647187500000001,0.11372487500000002,0.03647187500000001,0,0,0,0,0.0,0,0,0
96,12.994671,1.510500,4.822563,6.661608,20060,4955,0.939854,0.428541,0.05875387500000001,0.03647187500000001,0.237668875,0.11595787500000002,0.364478875,0.03647187500000001,0.11372487500000002,0.03647187500000001,0,0,0,0,0.23849056603773588,0,0,0
97,14.349895,1.512700,4.857729,7.979467,20065,4938,0.940088,0.427070,0.05926387500000001,0.03698187500000001,0.238178875,0.11646787500000001,0.360970875,0.03698187500000001,0.11417287500000001,0.03698187500000001,0,0,0,0,0.26594926979246736,0,0,0
98,9.317683,1.515100,4.895852,2.906731,20070,4919,0.940322,0.425427,0.05841687500000001,0.03613487500000001,0.237331875,0.11562087500000001,0.36679887499999997,0.03613487500000001,0.11342687500000001,0.03613487500000001,0,0,0,0,0.15981380915438326,0,0,0
99,6.489630,1.516600,4.919694,0.053336,20073,4907,0.940463,0.424389,0.05861312499999999,0.03633112499999999,0.23752812499999998,0.11581712499999999,0.36544912500000004,0.03633112499999999,0.113599125,0.03633112499999999,0,0,0,0,0.050262565641410295,0,0,0
100,10.693995,1.517900,4.939734,4.236361,20075,4896,0.940556,0.423438,0.05844712499999999,0.03616512499999999,0.23736212499999998,0.115651125,0.366591125,0.03616512499999999,0.11345312499999999,0.03616512499999999,0,0,0,0,0.18788343558282206,0,0,0
101,6.512302,1.519700,4.969133,0.023469,20079,4882,0.940744,0.422227,0.05739874999999999,0.035116749999999995,0.23631375,0.11460274999999999,0.37380375,0.035116749999999995,0.11253075,0.035116749999999995,0,0,0,0,0.02639517345399689,0,0,0
102,6.574594,1.520700,4.981643,0.072251,20078,4871,0.940697,0.421276,0.057574749999999994,0.03529274999999999,0.23648975,0.11477875,0.37259374999999995,0.03529274999999999,0.11268474999999999,0.03529274999999999,0,0,0,0,0.05698672911787661,0,0,0
103,6.546186,1.521900,5.000606,0.023679,20080,4861,0.940791,0.420411,0.059045625000000004,0.036763625,0.237960625,0.11624962500000001,0.362478625,0.036763625,0.11397462500000001,0.036763625,0,0,0,0,0.02675840978593269,0,0,0
104,6.556736,1.522900,5.013240,0.020595,20079,4850,0.940744,0.419459,0.058793625,0.036511625000000006,0.237708625,0.11599762500000001,0.364212625,0.036511625000000006,0.11375262500000001,0.036511625000000006,0,0,0,0,0.020440251572326984,0,0,0
105,14.262307,1.523300,5.012732,7.726275,20074,4841,0.940510,0.418681,0.058567249999999994,0.03628524999999999,0.23748225,0.11577124999999999,0.36576925,0.03628524999999999,0.11355425,0.03628524999999999,0,0,0,0,0.26067415730337073,0,0,0
106,7.583518,1.524500,5.031874,1.027144,20076,4831,0.940603,0.417816,0.057437749999999996,0.03515574999999999,0.23635275,0.11464174999999999,0.37353974999999995,0.03515574999999999,0.11256074999999999,0.03515574999999999,0,0,0,0,0.11559348332040342,0,0,0
107,9.788363,1.526100,5.057934,3.204329,20079,4818,0.940744,0.416692,0.057698,0.035416,0.236613,0.114902,0.37175,0.035416,0.112789,0.035416,0,0,0,0,0.166156202143951,0,0,0
108,7.552803,1.527700,5.084148,0.940955,20082,4805,0.940884,0.415568,0.05750887500000001,0.03522687500000001,0.236423875,0.114712875,0.373050875,0.03522687500000001,0.11262287500000001,0.03522687500000001,0,0,0,0,0.11303692539562926,0,0,0
109,8.777967,1.529200,5.109091,2.139676,20085,4793,0.941025,0.414530,0.057249,0.034967,0.236164,0.114453,0.374838,0.034967,0.112395,0.034967,0,0,0,0,0.14307574598316763,0,0,0
110,7.491099,1.530600,5.132738,0.827761,20088,4782,0.941165,0.413578,0.05854587500000001,0.03626387500000001,0.23746087500000002,0.11574987500000002,0.365919875,0.03626387500000001,0.113531875,0.03626387500000001,0.10909090909090913,0.015748031496062964,0,0,0.028179741051028162,0,0,0
111,6.704267,1.531600,5.156823,0.015844,20096,4780,0.941540,0.413405,0.06648525000000001,0.03511825000000001,0.23629925000000002,0.11458825,0.36490924999999996,0.03510225000000001,0.11239525,0.03510225000000001,0,0,0,0,0,0,0,0
