iter,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
0,123.614001,0.880300,0.793396,121.940305,19209,10406,0.899982,0.899978,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0.8465679676985195,0.5325443786982249,0.9088729016786571,0,0.6522727272727273,0
1,98.163321,1.136800,1.380330,95.646191,19246,7878,0.901716,0.681341,0.11006500000000001,0.11006500000000001,0.145663,0.12961100000000003,0.13881100000000002,0.11006500000000001,0.14565500000000003,0.11006500000000001,0,0,0.8397626112759644,0.4550264550264551,0.9161538461538461,0,0.1813953488372093,0
2,108.643366,1.155000,1.471737,106.016629,19285,7735,0.903543,0.668973,0.09640874999999999,0.09640874999999999,0.17429975,0.13456274999999998,0.16144575,0.09640874999999999,0.14405674999999998,0.09640874999999999,0,0,0.8018995929443691,0.41420118343195267,0.8968192397207138,0,0.49559471365638763,0
3,80.703636,1.173400,1.558177,77.972059,19310,7576,0.904714,0.655222,0.082288375,0.082288375,0.193888375,0.137806375,0.176198375,0.082288375,0.16295337499999998,0.082288375,0,0,0.8922651933701657,0.0,0.9319051262433052,0,0,0
4,53.305094,1.192100,1.663266,50.449728,19350,7429,0.906589,0.642508,0.075132,0.075132,0.219536,0.13065,0.193045,0.075132,0.156241,0.075132,0,0,0.004267425320056861,0.3416149068322982,0.9091614906832298,0,0,0
5,40.078514,1.210000,1.772875,37.095639,19392,7292,0.908556,0.630659,0.07103600000000002,0.07103600000000002,0.215441,0.141183,0.206862,0.07103600000000002,0.15237,0.07103600000000002,0,0,0.004026845637583931,0,0.8725257323832145,0,0,0
6,37.514091,1.221200,1.836533,34.456358,19409,7197,0.909353,0.622443,0.06930462500000001,0.06930462500000001,0.21370962500000001,0.139451625,0.218862625,0.06930462500000001,0.150757625,0.06930462500000001,0,0,0,0,0.8175519630484989,0,0,0
7,44.746429,1.231500,1.897331,41.617599,19425,7110,0.910102,0.614919,0.06797712500000001,0.06797712500000001,0.212382125,0.13812412500000001,0.22805812500000003,0.06797712500000001,0.149527125,0.06797712500000001,0,0,0.02837837837837831,0,0.9665605095541401,0,0,0
8,42.685209,1.240900,1.959311,39.484999,19445,7036,0.911040,0.608519,0.066639,0.066639,0.211057,0.136786,0.237311,0.066639,0.14829,0.066639,0,0,0,0,0.9223153084539223,0,0,0
9,42.196615,1.250100,2.021176,38.925339,19464,6963,0.911930,0.602205,0.065582,0.065582,0.21,0.135729,0.244627,0.065582,0.147316,0.065582,0,0,0,0,0.910655737704918,0,0,0
10,43.969152,1.258200,2.079164,40.631788,19483,6901,0.912820,0.596843,0.06468675000000002,0.06468675000000002,0.20910475000000003,0.13483375000000003,0.25082175,0.06468675000000002,0.14649275000000003,0.06468675000000002,0,0,0.004109589041095929,0,0.9461952344350499,0,0,0
