iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
0,2,133.011937,2.160900,8.263856,122.587181,10671,3468,0.999918,0.599870,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,1.0,0.7324840764331211,1.0,0,0.22123893805309736,0
1,2,49.232227,3.152700,46.063683,0.015844,13328,2819,1.248890,0.487611,0.12,0.12,0.14,0.12,0.14,0.12,0.12,0.12,0,0,0,0,0,0,0,0
1,3,49.232227,3.152700,46.063683,0.015844,13328,2819,1.248890,0.487611,0.12,0.12,0.14,0.12,0.14,0.12,0.12,0.12,0,0,0,0,0,0,0,0
1,0,49.232830,3.152700,46.063683,0.016447,13328,2819,1.248890,0.487611,0.12,0.12,0.14,0.12,0.14,0.12,0.12,0.12,0,0,0,0,0.0044345898004434225,0,0,0
1,1,49.232227,3.152700,46.063683,0.015844,13328,2819,1.248890,0.487611,0.12,0.12,0.14,0.12,0.14,0.12,0.12,0.12,0,0,0,0,0,0,0,0
2,0,46.671469,3.109800,43.545825,0.015844,13232,2866,1.239895,0.495741,0.11665025,0.11665025,0.15004924999999997,0.11665025,0.15004924999999997,0.11665025,0.11665025,0.11665025,0,0,0,0,0,0,0,0
2,3,46.671469,3.109800,43.545825,0.015844,13232,2866,1.239895,0.495741,0.11665025,0.11665025,0.15004924999999997,0.11665025,0.15004924999999997,0.11665025,0.11665025,0.11665025,0,0,0,0,0,0,0,0
2,2,46.671469,3.109800,43.545825,0.015844,13232,2866,1.239895,0.495741,0.11665025,0.11665025,0.15004924999999997,0.11665025,0.15004924999999997,0.11665025,0.11665025,0.11665025,0,0,0,0,0,0,0,0
2,1,46.671469,3.109800,43.545825,0.015844,13232,2866,1.239895,0.495741,0.11665025,0.11665025,0.15004924999999997,0.11665025,0.15004924999999997,0.11665025,0.11665025,0.11665025,0,0,0,0,0,0,0,0
