iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,weight12,weight13,weight14,weight15,weight16,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16
14,0,517.834140,33.035100,4.738100,480.060940,139562,29445,0.885124,0.643826,0.06764006249999999,0.08746106249999999,0.06546606249999998,0.12215206249999999,0.1032290625,0.07183706249999999,0.02683806249999999,0.06807806249999998,0.03969706249999999,0.021661062499999988,0.08755806249999998,0.024872062499999986,0.03125306249999999,0.039213062499999986,0.05745906249999999,0.08558506249999998,1.0,1.0,1.0,0,1.0,1.0,0.9473684210526316,1.0,1.0,0.8041237113402062,0,0,0,1.0,0.4496124031007752,1.0
15,0,121.430252,67.663800,53.734763,0.031689,232390,6844,1.473854,0.149647,0.074355125,0.088456125,0.074168125,0.11184712499999999,0.108522125,0.072112125,0.033615124999999996,0.070620125,0.036020125,0.023564125,0.081129125,0.015561124999999997,0.023383124999999998,0.041259124999999994,0.056626125,0.088761125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,132.301870,69.650100,62.620082,0.031689,251804,19637,1.596981,0.429371,0.074355125,0.088456125,0.074168125,0.11184712499999999,0.108522125,0.072112125,0.033615124999999996,0.070620125,0.036020125,0.023564125,0.081129125,0.015561124999999997,0.023383124999999998,0.041259124999999994,0.056626125,0.088761125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,110.005729,61.379400,48.594640,0.031689,224920,20322,1.426479,0.444348,0.074355125,0.088456125,0.074168125,0.11184712499999999,0.108522125,0.072112125,0.033615124999999996,0.070620125,0.036020125,0.023564125,0.081129125,0.015561124999999997,0.023383124999999998,0.041259124999999994,0.056626125,0.088761125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,638.785916,29.467500,11.314227,598.004190,107821,9596,0.683818,0.209820,0.074355125,0.088456125,0.074168125,0.11184712499999999,0.108522125,0.072112125,0.033615124999999996,0.070620125,0.036020125,0.023564125,0.081129125,0.015561124999999997,0.023383124999999998,0.041259124999999994,0.056626125,0.088761125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7888888888888889,1.0,0,0.16923076923076918,1.0,1.0,1.0
19,0,123.570834,64.128300,59.410845,0.031689,246296,32535,1.562049,0.711391,0.07637406249999999,0.0955450625,0.0750350625,0.12891906250000001,0.1142940625,0.07058706249999999,0.027459062499999996,0.0675850625,0.027411062499999996,0.014856062499999994,0.0871770625,0.015561062499999995,0.018068062499999996,0.0373520625,0.0542600625,0.0895160625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,515.711084,34.656000,2.150056,478.905028,134468,18948,0.852818,0.414305,0.07637406249999999,0.0955450625,0.0750350625,0.12891906250000001,0.1142940625,0.07058706249999999,0.027459062499999996,0.0675850625,0.027411062499999996,0.014856062499999994,0.0871770625,0.015561062499999995,0.018068062499999996,0.0373520625,0.0542600625,0.0895160625,0.9679144385026738,1.0,0.01948669201520914,0.4620915032679739,1.0,1.0,0.9772727272727273,1.0,1.0,0.7849462365591398,0,0,0.28800000000000003,1.0,0.7967479674796748,1.0
21,0,144.117488,39.963300,10.380173,93.774016,150628,17417,0.955307,0.380830,0.08459693750000001,0.1047509375,0.06166293750000001,0.12457593750000001,0.12462993750000001,0.07238593750000001,0.028800937500000005,0.0688559375,0.017410937500000005,0.014855937500000005,0.0793279375,0.015560937500000005,0.014896937500000006,0.035814937500000005,0.0550949375,0.09677793750000001,0,0,0,0,0.026485325697924167,0.5238709677419355,0,0.04761904761904767,1.0,0.7283950617283951,0,0,0,0,0,0
22,0,68.935580,48.190500,20.713392,0.031689,170654,10019,1.082315,0.219069,0.0830050625,0.10279606250000001,0.05983406250000001,0.1227760625,0.1235650625,0.08126406250000001,0.026909062500000008,0.06722306250000001,0.02045206250000001,0.02404506250000001,0.07797806250000001,0.01387706250000001,0.013380062500000008,0.03432706250000001,0.05360706250000001,0.09496106250000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,466.208520,35.553300,3.661261,426.993959,137441,18930,0.871673,0.413912,0.0830050625,0.10279606250000001,0.05983406250000001,0.1227760625,0.1235650625,0.08126406250000001,0.026909062500000008,0.06722306250000001,0.02045206250000001,0.02404506250000001,0.07797806250000001,0.01387706250000001,0.013380062500000008,0.03432706250000001,0.05360706250000001,0.09496106250000001,0.1350334448160535,0.021618463336254834,1.0,0,1.0,1.0,0.9873417721518988,1.0,1.0,0.8356164383561644,0,0,0.2666666666666667,1.0,0.8688524590163934,1.0
