iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
124,0,103.355704,62.773500,40.578243,0.003961,216737,7492,1.265248,0.138101,0.292219,0.707781,0,0
125,0,86.320140,53.039700,33.276479,0.003961,203937,27138,1.190525,0.500240,0.292219,0.707781,0,0
126,0,136.370785,73.365900,63.000923,0.003961,260657,16104,1.521640,0.296848,0.292219,0.707781,0,0
127,0,109.438650,18.540600,17.064573,73.833476,105069,43267,0.613363,0.797548,0.292219,0.707781,0.7381974248927039,1.0
128,0,83.943762,37.234200,3.507581,43.201981,131825,7711,0.769556,0.142138,0.302305,0.697695,0,1.0
129,0,123.740826,66.499200,57.237665,0.003961,250484,28820,1.462253,0.531244,0.290755,0.709245,0,0
130,0,128.844551,66.493500,62.347089,0.003961,260676,39031,1.521751,0.719465,0.290755,0.709245,0,0
131,0,126.136458,63.720000,62.412497,0.003961,260980,48580,1.523526,0.895484,0.290755,0.709245,0,0
132,0,143.572847,74.371500,69.197386,0.003961,273379,25474,1.595908,0.469567,0.290755,0.709245,0,0
133,0,115.536324,65.169900,50.362463,0.003961,236798,19565,1.382358,0.360645,0.290755,0.709245,0,0
134,0,78.579825,40.632300,10.670369,27.277156,159729,24288,0.932452,0.447705,0.290755,0.709245,0,0.6682328229506385
135,0,109.275641,57.762300,51.509380,0.003961,239717,47176,1.399399,0.869604,0.290367,0.709633,0,0
136,0,133.691380,70.619100,63.068319,0.003961,261630,26233,1.527320,0.483558,0.290367,0.709633,0,0
137,0,81.809344,37.485600,1.121764,43.201981,136539,11587,0.797075,0.213585,0.290367,0.709633,0,1.0
138,0,75.666821,52.964100,22.698760,0.003961,182719,6172,1.066661,0.113770,0.283261,0.716739,0,0
139,0,135.499874,70.234500,65.261413,0.003961,266116,32001,1.553508,0.589880,0.283261,0.716739,0,0
140,0,98.094091,53.570700,44.519430,0.003961,226078,47509,1.319778,0.875742,0.283261,0.716739,0,0
141,0,56.988437,45.034500,8.979739,2.974198,156323,6208,0.912569,0.114433,0.283261,0.716739,0,0.16151036631217097
142,0,63.665827,48.404700,15.257166,0.003961,168514,7165,0.983736,0.132074,0.279258,0.720742,0,0
143,0,112.690688,66.046200,46.640527,0.003961,228249,8095,1.332452,0.149217,0.279258,0.720742,0,0
144,0,85.154006,39.972600,1.960167,43.221239,142608,9366,0.832504,0.172645,0.279258,0.720742,0.039742212674543476,1.0
145,0,87.722428,25.256100,4.561566,57.904762,129759,45572,0.757496,0.840037,0.268134,0.731866,0.40634920634920635,1.0
146,0,75.338094,49.119900,26.214233,0.003961,190158,26425,1.110088,0.487097,0.278577,0.721423,0,0
147,0,133.647885,66.925200,66.718724,0.003961,269318,46234,1.572201,0.852240,0.278577,0.721423,0,0
148,0,133.835460,66.961200,66.870299,0.003961,269616,46412,1.573940,0.855521,0.278577,0.721423,0,0
149,0,77.745448,30.393000,2.456862,44.895587,133908,32598,0.781716,0.600885,0.278577,0.721423,0.13319238900634245,1.0
150,0,142.752065,76.773900,65.974204,0.003961,264009,8096,1.541208,0.149235,0.281094,0.718906,0,0
151,0,76.530665,45.512700,31.014004,0.003961,199668,47959,1.165604,0.884037,0.281094,0.718906,0,0
152,0,105.049185,60.466200,44.579024,0.003961,225833,24279,1.318348,0.447539,0.281094,0.718906,0,0
153,0,83.060085,32.127000,3.754941,47.178145,131347,24257,0.766766,0.447134,0.281094,0.718906,0.1827622014537903,1.0
154,0,107.963027,22.065300,15.654079,70.243648,107844,34293,0.629562,0.632129,0.284079,0.715921,0.6634093376764386,1.0
155,0,137.892051,72.322800,65.565289,0.003961,266386,25310,1.555085,0.466544,0.291515,0.708485,0,0
156,0,73.708574,48.288300,25.416313,0.003961,188610,27649,1.101051,0.509659,0.291515,0.708485,0,0
157,0,76.603932,48.473700,28.126271,0.003961,193939,32360,1.132160,0.596498,0.291515,0.708485,0,0
158,0,67.915238,41.379600,26.531677,0.003961,190899,52967,1.114413,0.976350,0.291515,0.708485,0,0
159,0,82.738424,48.599400,34.135062,0.003961,205757,43759,1.201150,0.806618,0.291515,0.708485,0,0
160,0,78.067770,49.034400,29.029409,0.003961,195703,32255,1.142458,0.594562,0.291515,0.708485,0,0
161,0,114.797354,61.956000,52.837393,0.003961,242133,35613,1.413503,0.656461,0.291515,0.708485,0,0
162,0,82.707288,38.619000,0.886308,43.201981,137003,8273,0.799784,0.152498,0.291515,0.708485,0,1.0
163,0,140.553085,75.115800,65.433324,0.003961,265048,14662,1.547274,0.270267,0.279498,0.720502,0,0
164,0,70.889140,47.735700,23.149479,0.003961,184162,25043,1.075085,0.461622,0.279498,0.720502,0,0
165,0,86.789996,56.824200,29.961835,0.003961,196669,7255,1.148097,0.133733,0.279498,0.720502,0,0
166,0,80.814057,54.214500,26.595596,0.003961,190493,9778,1.112043,0.180240,0.279498,0.720502,0,0
167,0,68.607316,48.112500,20.490855,0.003961,178913,18538,1.044442,0.341714,0.279498,0.720502,0,0
168,0,56.171780,45.883800,10.284019,0.003961,158848,5902,0.927309,0.108793,0.279498,0.720502,0,0
169,0,133.227812,73.416600,59.807251,0.003961,252563,7841,1.474390,0.144535,0.279498,0.720502,0,0
170,0,73.110062,44.740200,28.365901,0.003961,194472,45338,1.135271,0.835724,0.279498,0.720502,0,0
171,0,88.050125,39.655200,5.192945,43.201981,148966,16782,0.869621,0.309346,0.279498,0.720502,0,1.0
172,0,112.953287,58.402500,54.546826,0.003961,245682,51007,1.434221,0.940221,0.276547,0.723453,0,0
173,0,73.231129,50.908200,22.318968,0.003961,182364,12670,1.064588,0.233548,0.276547,0.723453,0,0
174,0,72.742715,37.928400,14.380162,20.434152,167034,40606,0.975096,0.748498,0.276547,0.723453,0,0.5256702485618148
175,0,74.137381,46.179900,27.953520,0.003961,193642,39709,1.130426,0.731963,0.276765,0.723235,0,0
176,0,116.053107,60.226500,55.822646,0.003961,248128,47373,1.448500,0.873235,0.276765,0.723235,0,0
177,0,73.048596,27.344400,2.502216,43.201981,133819,42671,0.781197,0.786562,0.276765,0.723235,0,1.0
178,0,93.700653,30.798900,10.622829,52.278924,117753,15090,0.687408,0.278157,0.275948,0.724052,0.28914405010438415,1.0
179,0,68.006980,38.694000,16.328087,12.984893,170860,41880,0.997431,0.771982,0.275343,0.724657,0,0.3704773321708805
